occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers,hot_water_showers_minutes
1,0.151,0.151,0.8,0,0,0,0,0.701,0.0464,0,0,0.168,0.243,7
1,0.355,0.355,0.483,0,0,0,0,0.74,0.0747,0,0,0.402,0.583,16
1,0.449,0.449,0.8,0,0,0,0,0.798,0.103,0,0,0.0485,0.0703,2
1,0.477,0.477,0.483,0.333,0,0,0,0.818,0.126,0.732,0,0,0,0
1,0.49,0.49,0,1,0,0,0,0.818,0.149,0.121,0,0.115,0.166,5
1,0.477,0.477,0,0.283,0,0,0,0.818,0.168,0,0,0.479,0.381,11
1,0.458,0.458,0,0,0,0,0,0.818,0.186,0,0,0.506,0.671,18
1,0.445,0.445,0,0,0,0,0,0.818,0.196,0,0,0.246,0.356,10
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.129,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0432,0,0
0,0.0495,0.0495,0,0.0833,0,0,0.421,0.562,0.0159,0.555,0,0.129,0,0
1,0.602,0.602,0,0.983,0,0,0,0.915,0.327,0.472,0,0,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.402,0.299,0,0,0,0
1,0.979,0.979,0,0.833,0,0,0,0.993,0.541,0.536,0,0.29,0.42,11
1,0.0495,0.0495,0,0.233,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.216,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.448,0.448,0,0,0,0,0,0.818,0.459,0,0,0,0,0
1,0.49,0.49,0.25,0,0,0,0,0.857,0.505,0,0,0,0,0
1,0.602,0.602,0,0,0,0,0,0.915,0.531,0,0,0,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.549,0,0,0.0432,0,0
1,0.979,0.979,0,0,0,0,0,0.993,0.647,0,0,0,0,0
1,0.991,0.991,0,0,0,0,0,0.973,0.851,0,0,0.302,0,0
1,0.823,0.823,0,0,0,0,0,0.934,1,0,0,0.129,0,0
1,0.621,0.621,0,0,0,0,0,0.857,0.923,0,0,0.129,0,0
1,0.536,0.536,0,0,0,0,0,0.779,0.582,0,0,0.0863,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.49,0.49,0,0,0,0,0,0.818,0.242,0,0,0,0,0
1,0.477,0.477,0,0,0,0,0,0.818,0.289,0,0,0,0,0
1,0.458,0.458,0,0,0,0,0,0.818,0.317,0,0,0,0,0
1,0.445,0.445,0,0,0,0,0,0.818,0.34,0,0,0,0,0
1,0.441,0.441,0.717,0,0,0,0,0.818,0.402,0,0,0.129,0,0
1,0.448,0.448,0.317,0,0,0,0,0.818,0.459,0,0,0.173,0,0
1,0.49,0.49,0,0,0,0,0,0.857,0.505,0,0,0.0863,0,0
1,0.602,0.602,0,0,0,0,0,0.915,0.531,0,0,0.0432,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.549,0,0,0.173,0,0
1,0.979,0.979,0,0,0,0,0,0.993,0.647,0,0,0,0,0
1,0.991,0.991,0,0,0,0,0,0.973,0.851,0,0,0.0432,0,0
1,0.823,0.823,0,0,0,0,0,0.934,1,0,0,0.0432,0,0
1,0.621,0.621,0,0,0,0,0,0.857,0.923,0,0,0,0,0
1,0.536,0.536,0,0,0,0,0,0.779,0.582,0,0,0.0432,0,0
1,0.249,0.249,0,0,0,0,0,0.72,0.265,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0432,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.355,0.355,0,0,0,0,0,0.74,0.0747,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0863,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.163,0,0
1,0.49,0.49,0,0,0,0,0,0.857,0.263,0,0,0.328,0.475,13
1,0.602,0.602,0,0,0,0,0,0.915,0.327,0,0,0,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.402,0,0,0,0,0
1,0.979,0.979,0,0,0,0,0,0.993,0.541,0,0,0,0,0
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0.259,0,0
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0.129,0,0
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0,0,0
1,0.536,0.536,0,0,0,0,0,0.779,0.536,0,0,0.297,0.18,5
1,0.249,0.249,0,0,0,0,0,0.72,0.232,0,0,0.147,0.212,6
1,0.124,0.124,0,0,0,0,0,0.701,0.0954,0,0,0.279,0.404,11
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.055,0.055,0,0,0,0,0,0.701,0.0284,0,0,0.486,0.704,19
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.155,0.224,6
1,0.355,0.355,0,0,0,0,0,0.74,0.0747,0,0,0.239,0.347,9
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0863,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.129,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.602,0.602,0,0,0,0,0,0.915,0.327,0,0,0,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.402,0,0,0,0,0
1,0.979,0.979,0,0,0,0,0,0.993,0.541,0,0,0,0,0
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0.0432,0,0
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0.259,0,0
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.129,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0432,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.284,0.411,11
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0863,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0.05,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.441,0.441,0.2,0,0,0,0,0.818,0.222,0,0,0,0,0
1,0.448,0.448,0,0,0,0,0,0.818,0.235,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0.255,0.117,0.421,0.562,0.0159,0,0.104,0.129,0,0
0,0.0495,0.0495,0,0,0,0.7,0.421,0.562,0.0159,0,1,0.0432,0,0
1,0.979,0.979,0,0,0,0,0,0.993,0.541,0,0.45,0.216,0,0
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0.629,0,0,0
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0.436,0,0,0
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0.571,0,0,0
1,0.536,0.536,0,0,0,0,0,0.779,0.536,0,0.736,0,0,0
1,0.249,0.249,0,0,0,0,0,0.72,0.232,0,0.0818,0.173,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.388,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.49,0.49,0.25,0,0,0,0,0.857,0.263,0,0,0,0,0
1,0.602,0.602,0,0,0,0,0,0.915,0.327,0,0,0,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.402,0,0,0,0,0
1,0.979,0.979,0,0,0,0,0,0.993,0.541,0,0,0.475,0,0
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0.259,0,0
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0.0432,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0863,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0432,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.05,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.355,0.355,0.717,0,0,0,0,0.74,0.0747,0,0,0.496,0.718,19
1,0.449,0.449,0,0,0,0,0,0.798,0.103,0,0,0.263,0.38,10
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.475,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0.05,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.979,0.979,0.467,0,0,0,0,0.993,0.541,0,0,0,0,0
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0,0,0
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0,0,0
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0.0432,0,0
1,0.536,0.536,0,0,0,0,0,0.779,0.536,0,0,0.342,0.432,12
1,0.249,0.249,0,0,0,0,0,0.72,0.232,0,0,0.0687,0.037,1
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.129,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.477,0.477,0,0,0,0,0,0.818,0.183,0,0,0,0,0
1,0.49,0.49,0,0,0,0,0,0.818,0.242,0,0,0,0,0
1,0.477,0.477,0,0,0,0,0,0.818,0.289,0,0,0,0,0
1,0.458,0.458,0,0,0,0,0,0.818,0.317,0,0,0,0,0
1,0.445,0.445,0,0,0,0,0,0.818,0.34,0,0,0,0,0
1,0.441,0.441,0,0,0,0,0,0.818,0.402,0,0,0,0,0
1,0.448,0.448,0,0,0,0,0,0.818,0.459,0,0,0,0,0
1,0.49,0.49,0,0,0,0,0,0.857,0.505,0,0,0.129,0,0
1,0.602,0.602,0,0,0,0,0,0.915,0.531,0,0,0.129,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.549,0,0,0.129,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.173,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.355,0.355,0,0,0,0,0,0.74,0.0619,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.477,0.477,0,0,0,0,0,0.818,0.183,0,0,0.129,0,0
1,0.49,0.49,0,0,0,0,0,0.818,0.242,0,0,0.259,0,0
1,0.477,0.477,0,0,0,0,0,0.818,0.289,0,0,0.078,0.113,3
1,0.458,0.458,0,0,0,0,0,0.818,0.317,0,0,0.478,0.693,19
