occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
0.917,0.615,0.286,0.315,0,0,0,0,0,0.0394
1,0.653,0.399,0.362,0,0,0,0,0,0.0394
1,0.658,0.546,0.415,0,0,0,0,0,0.0788
1,0.641,0.729,0.514,0,0,0,0,0,0.196
1,0.606,0.806,0.629,0,0,0,0,0,0.221
1,0.562,0.355,0.359,0,0,0,0,0,0
1,0.562,0.0446,0.0816,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.555,0.0172,0.0503,0,0,0,0,0,0.258
1,0.532,0.021,0.0592,0,0,0,0,0,0.16
0.894,0.519,0.0316,0.11,0,0,0.0489,0.0702,0,0.337
0.667,0.545,0.0358,0.146,0.541,0.467,0,0.193,0,0
0.478,0.558,0.0375,0.136,0,0,0,0,0.317,0
0.5,0.555,0.0669,0.219,0,0,0,0,1,0.0394
0.439,0.556,0.0713,0.19,0,0,0,0,1,0.136
0.644,0.552,0.105,0.249,0,0,0,0,0.983,0
0.333,0.558,0.0672,0.148,0,0,0,0,0,0.0394
0.439,0.556,0.091,0.175,0.428,0.467,0,0,0,0.0394
0.667,0.552,0.14,0.238,0.162,0,0,0,0,0.315
0.667,0.557,0.151,0.238,0,0,0,0,0,0.591
0.667,0.577,0.175,0.239,0,0,0,0,0,0.0788
0.939,0.619,0.297,0.323,0,0,0,0,0.467,0
0.917,0.646,0.371,0.337,0,0,0,0,0,0.0394
1,0.658,0.546,0.415,0,0,0.026,0.0702,0,0.0394
1,0.641,0.729,0.514,0,0,0.593,0.193,0,0.0394
1,0.606,0.824,0.645,0,0,0.682,0,0,0
1,0.559,0.645,0.627,0,0,0.498,0,0,0
1,0.543,0.17,0.22,0,0,0,0,0,0.0738
1,0.546,0.0606,0.0962,0,0,0,0,0,0.0554
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.545,0.0286,0.121,0,0,0,0,0,0.26
1,0.543,0.0647,0.254,0,0,0,0,0,0.397
1,0.55,0.108,0.278,0,0,0,0,0,0.542
1,0.546,0.198,0.357,0,0,0,0,0.233,0.421
1,0.545,0.251,0.365,0,0,0,0,0,0.378
1,0.545,0.279,0.35,0,0,0,0,0,0.331
1,0.545,0.301,0.337,0,0,0,0,0,0.282
0.728,0.55,0.257,0.256,0,0,0,0,0,0.191
0.5,0.555,0.208,0.191,0,0,0,0,0,0.513
0.394,0.564,0.185,0.161,0,0,0,0,0,0.693
0.333,0.578,0.169,0.145,0,0,0,0,0,0.0788
0.356,0.57,0.057,0.0742,0,0,0,0,0,0
0.667,0.607,0.259,0.196,0,0,0,0,0,0.0788
0.689,0.624,0.508,0.331,0,0,0,0,0,0
1,0.628,0.871,0.579,0,0,0.492,0.263,0.233,0.158
1,0.579,0.619,0.524,0,0,0,0,0,0.118
1,0.541,0.391,0.414,0,0,0,0,0,0
1,0.515,0.194,0.219,0,0,0,0,0,0
1,0.549,0.0407,0.0704,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.563,0.0339,0.0862,0,0,0,0,0,0.0394
1,0.551,0.156,0.282,0,0,0.0443,0.0702,0.233,0.0788
1,0.545,0.251,0.365,0,0,0.781,0.193,0,0.118
1,0.545,0.279,0.35,0,0,0.365,0,0,0.197
1,0.545,0.301,0.337,0,0,0.645,0,0,0.0788
1,0.545,0.35,0.332,0,0,0.451,0,0,0.118
1,0.545,0.401,0.332,0,0,0.243,0,0,0.0394
1,0.566,0.445,0.332,0,0,0.177,0,0,0.0394
0.728,0.591,0.347,0.257,0,0,0,0,0,0.0394
0.939,0.639,0.461,0.33,0,0,0,0,0,0.0394
1,0.659,0.563,0.382,0,0,0,0,0,0.118
0.811,0.635,0.588,0.378,0,0,0,0,0.0667,0.0394
0.667,0.607,0.587,0.403,0,0,0,0,0.867,0.197
0.689,0.575,0.583,0.506,0,0,0,0,0,0
0.728,0.542,0.429,0.444,0,0,0,0,0,0
0.667,0.539,0.109,0.137,0,0,0,0,0,0
0.939,0.533,0.0509,0.083,0,0,0,0,0,0
1,0.537,0.0362,0.0718,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.555,0.0172,0.0503,0,0,0,0,0,0
1,0.532,0.021,0.0592,0,0,0,0,0,0.158
1,0.535,0.0274,0.0967,0,0,0.304,0.263,0,0.236
1,0.542,0.0439,0.183,0,0,0.424,0,0,0.236
0.811,0.543,0.0777,0.308,0,0,0.433,0,0,0.345
0.667,0.552,0.0852,0.274,0,0,0,0,0,0.17
0.667,0.552,0.0981,0.264,0,0,0,0,0,0.334
0.667,0.552,0.109,0.255,0,0,0,0,0,0.551
0.394,0.557,0.0764,0.166,0,0,0,0,0,0.217
0.333,0.558,0.0717,0.145,0,0,0,0,0,0.281
0.356,0.558,0.0825,0.15,0,0,0,0,0,0.0816
0.667,0.558,0.111,0.185,0,0,0,0,0,0.0802
0.667,0.571,0.0954,0.145,0,0,0,0,0,0.0788
0.772,0.593,0.152,0.178,0,0,0,0,0,0.0788
1,0.624,0.272,0.258,0,0,0,0,0,0
1,0.627,0.369,0.294,0,0,0,0,0,0.0788
1,0.615,0.491,0.359,0,0,0,0,0,0.0394
1,0.587,0.404,0.328,0,0,0,0,0,0.0394
1,0.562,0.232,0.249,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.555,0.0172,0.0503,0,0,0,0,0,0.231
1,0.532,0.021,0.0592,0,0,0,0,0,0.431
1,0.535,0.0274,0.0967,0,0,0,0,0,0.197
0.811,0.554,0.0253,0.0957,0,0,0,0,0,0.111
0.644,0.548,0.0645,0.251,0,0,0.335,0.263,0,0.163
0.5,0.555,0.0686,0.218,0,0,0.581,0,0,0.236
0.333,0.558,0.0572,0.157,0,0,0.44,0,0,0.236
0.333,0.558,0.0625,0.153,0,0,0,0,0,0.0394
0.333,0.558,0.0672,0.148,0,0,0,0,0,0
0.333,0.558,0.0717,0.145,0,0,0,0,0,0.0394
0.333,0.558,0.0782,0.144,0,0,0,0,0,0.197
0.606,0.558,0.139,0.221,0,0,0,0,0,0.158
0.689,0.578,0.181,0.245,0,0,0,0,0,0.0394
1,0.622,0.314,0.34,0,0,0,0,0.233,0.123
1,0.653,0.399,0.362,0.164,0.0667,0,0,0,0.173
1,0.658,0.546,0.415,0.164,0.4,0,0,0.317,0.307
1,0.641,0.729,0.514,0,0,0,0,0.617,0.171
0.894,0.605,0.66,0.5,0,0,0,0,0,0.285
0.689,0.561,0.242,0.26,0,0,0,0,0,0
1,0.554,0.122,0.167,0,0,0,0,0,0.0394
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.549,0.0237,0.0847,0,0,0,0,0,0.216
0.811,0.539,0.04,0.168,0,0,0,0,0,0.373
0.394,0.563,0.0209,0.0712,0,0,0,0,0,0.0391
0.333,0.559,0.0448,0.141,0,0,0,0,0,0.0788
0.333,0.558,0.0572,0.157,0,0,0,0,0,0.0394
0.333,0.558,0.0625,0.153,0,0,0,0,0,0.276
0.228,0.56,0.0504,0.118,0,0,0,0,0,0
0.0222,0.564,0.0203,0.0564,0,0,0,0,0,0
0.333,0.558,0.0782,0.144,0,0,0,0,0,0.0788
0.333,0.561,0.0835,0.144,0,0,0,0,0,0.0788
0.333,0.571,0.0954,0.145,0,0,0,0,0,0
0.606,0.6,0.198,0.226,0,0,0,0,0.233,0.236
0.667,0.624,0.272,0.258,0.396,0.467,0,0,0,0.0788
0.939,0.652,0.517,0.395,0.284,0,0,0,0.233,0.0788
1,0.641,0.729,0.514,0,0,0,0,0,0.118
1,0.606,0.824,0.645,0,0,0,0,0,0.0754
1,0.556,0.684,0.67,0,0,0,0,0,0.516
1,0.543,0.17,0.22,0,0,0,0,0,0.292
1,0.535,0.0672,0.104,0,0,0,0,0,0.242
1,0.559,0.0205,0.0547,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.542,0.0291,0.112,0,0,0,0,0.567,0.194
0.789,0.517,0.0558,0.25,0,0,0,0,0.617,0.274
0.333,0.555,0.0438,0.165,0,0,0,0,0,0.122
0.333,0.558,0.0507,0.162,0,0,0,0,0,0.253
0.333,0.558,0.0572,0.157,0,0,0,0,0,0.281
0.333,0.558,0.0625,0.153,0,0,0,0,0,0
0.522,0.556,0.084,0.178,0,0,0,0,0,0.118
0.667,0.552,0.127,0.239,0,0,0.0183,0.0702,0,0.118
0.667,0.552,0.14,0.238,0,0,0.65,0.456,0,0.118
0.856,0.556,0.19,0.291,0,0,0.573,0,0.233,0.378
1,0.583,0.254,0.333,0,0,0.754,0,0,0.0394
0.833,0.595,0.18,0.212,0,0,0,0,0,0.394
1,0.624,0.272,0.258,0,0,0,0,0.233,0.197
1,0.627,0.369,0.294,0.12,0.0667,0,0,0,0.0788
1,0.615,0.491,0.359,0.401,0.4,0,0,0,0
1,0.593,0.555,0.446,0,0,0,0,0.233,0.0778
1,0.568,0.37,0.362,0,0,0,0,0,0.272
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.557,0.0216,0.0778,0,0,0,0,0,0.0788
0.894,0.549,0.0278,0.11,0,0,0,0,0,0.0394
0.667,0.561,0.0367,0.122,0,0,0,0,0,0.124
0.561,0.554,0.0728,0.24,0,0,0.529,0.263,0,0.16
0.333,0.558,0.0572,0.157,0,0,0.431,0,0,0.433
0.333,0.558,0.0625,0.153,0,0,0.511,0,0,0.315
0.333,0.558,0.0672,0.148,0,0,0.491,0,0,0.0788
0.333,0.558,0.0717,0.145,0,0,0.462,0,0,0.118
0.333,0.558,0.0782,0.144,0,0,0.422,0,0,0.197
0.333,0.561,0.0835,0.144,0,0,0.32,0,0,0.153
0.544,0.577,0.149,0.205,0,0,0,0,0,0.274
1,0.622,0.314,0.34,0,0,0,0,0,0.0788
1,0.653,0.399,0.362,0,0,0,0,0,0.0788
1,0.658,0.546,0.415,0,0,0,0,0,0.198
1,0.641,0.729,0.514,0,0,0,0,0,0.3
1,0.606,0.824,0.645,0,0,0,0,0,0
1,0.563,0.467,0.458,0,0,0,0,0,0.176
1,0.562,0.0446,0.0816,0,0,0,0,0,0
1,0.565,0.017,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.555,0.0186,0.0501,0,0,0,0,0,0
1,0.559,0.0186,0.0501,0,0,0,0,0,0
1,0.538,0.0223,0.0727,0,0,0,0,0,0.0394
1,0.539,0.0294,0.127,0,0,0,0,0.233,0.0788
1,0.552,0.0428,0.16,0,0,0,0,0,0.197
1,0.557,0.0631,0.164,0,0,0,0,0,0.197
1,0.554,0.123,0.228,0,0,0.131,0.263,0.233,0.275
1,0.545,0.251,0.365,0,0,0.0917,0,0,0.345
0.811,0.549,0.229,0.294,0,0,0,0,0,0.314
0.667,0.552,0.207,0.242,0,0,0,0,0,0.445
0.667,0.552,0.239,0.238,0,0,0,0,0,0.272
0.667,0.552,0.274,0.238,0.283,0.233,0,0,0,0.0788
0.667,0.566,0.303,0.238,0.613,0,0,0,0,0.0394
0.856,0.599,0.407,0.294,0.386,0,0,0,0.567,0.118
1,0.619,0.36,0.266,0,0,0,0,0.133,0
0.978,0.626,0.369,0.264,0,0,0,0,0,0.0394
0.667,0.594,0.255,0.186,0,0,0,0,0,0
0.856,0.613,0.707,0.481,0,0,0,0,0,0
1,0.58,0.839,0.711,0,0,0,0,0,0
1,0.529,0.577,0.596,0.37,0.467,0,0,0,0
1,0.489,0.285,0.305,0.558,0,0,0,0,0
1,0.534,0.0629,0.0907,0,0,0,0,0,0
1,0.559,0.0237,0.0547,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.557,0.0225,0.0778,0,0,0,0,0,0
1,0.552,0.0428,0.16,0,0,0,0,0,0.0788
1,0.557,0.0631,0.164,0,0,0,0,0,0.197
0.978,0.553,0.131,0.241,0,0,0,0,0,0.118
0.689,0.558,0.101,0.162,0,0,0,0,0.233,0.0394
1,0.552,0.192,0.25,0,0,0,0,0,0.315
0.728,0.557,0.129,0.164,0,0,0,0,0,0
0.667,0.558,0.129,0.144,0,0,0,0,0,0.0788
0.561,0.558,0.146,0.144,0,0,0,0,0,0.118
0.356,0.565,0.17,0.15,0,0,0,0,0.0667,0.0394
0.667,0.59,0.32,0.24,0,0,0,0,0.167,0.0394
0.394,0.593,0.203,0.167,0,0,0,0,0,0.276
0.606,0.623,0.353,0.253,0,0,0,0,0,0.315
0.772,0.631,0.57,0.366,0,0,0,0,0,0.158
1,0.628,0.871,0.579,0,0,0,0,0,0.0394
1,0.579,0.619,0.524,0,0,0,0,0,0.197
1,0.546,0.338,0.36,0,0,0,0,0,0.128
1,0.534,0.122,0.149,0,0,0,0,0,0
1,0.534,0.0437,0.0735,0,0,0,0,0,0.159
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.541,0.0258,0.0916,0,0,0,0,0,0.491
0.894,0.545,0.0358,0.146,0,0,0,0,0,0.0788
0.394,0.555,0.0438,0.165,0,0,0,0,0,0.0394
0.333,0.558,0.0507,0.162,0,0,0,0,0,0.0788
0.333,0.558,0.0572,0.157,0,0,0,0,0,0.175
0.25,0.56,0.0501,0.128,0,0,0,0,0,0.171
0.333,0.558,0.0672,0.148,0,0,0,0,0.233,0.0788
0.333,0.558,0.0717,0.145,0,0,0,0,0,0
0.228,0.56,0.0578,0.114,0,0,0,0,0,0
0.272,0.562,0.0717,0.127,0,0,0,0,0,0.315
0.333,0.571,0.0954,0.145,0,0,0,0,0,0.236
0.439,0.593,0.152,0.178,0,0,0,0,0.317,0.158
0.667,0.624,0.272,0.258,0,0,0,0,0.383,0.0788
0.856,0.644,0.478,0.367,0,0,0,0,0,0.197
0.894,0.634,0.642,0.456,0.433,0.233,0,0,0,0.0802
0.939,0.603,0.774,0.611,0.23,0,0,0,0,0.221
1,0.559,0.645,0.627,0,0,0,0,0,0.235
1,0.543,0.17,0.22,0,0,0,0,0,0.145
1,0.535,0.0672,0.104,0,0,0,0,0,0.118
1,0.532,0.0347,0.0699,0,0,0,0,0,0.0394
1,0.543,0.022,0.0558,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.549,0.0162,0.0501,0,0,0,0,0.233,0.189
1,0.538,0.0205,0.0591,0,0,0,0,0,0.456
1,0.519,0.0348,0.131,0,0,0,0,0.233,0.405
0.706,0.538,0.0351,0.148,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0,0,0,0,0,0
0.333,0.559,0.0448,0.141,0,0,0,0,0,0.0394
0.333,0.558,0.0572,0.157,0,0,0,0,0,0.158
0.333,0.558,0.0625,0.153,0,0,0,0,0,0.276
0.228,0.56,0.0504,0.118,0,0,0,0,0,0.0788
0.189,0.561,0.0488,0.104,0,0,0,0,0,0
0.333,0.558,0.0782,0.144,0,0,0,0,0,0
0.333,0.561,0.0835,0.144,0,0,0,0,0,0
0.711,0.582,0.19,0.252,0,0,0,0,0,0.0394
0.894,0.613,0.278,0.309,0,0,0,0,0,0.3
0.772,0.634,0.321,0.294,0,0,0,0,0.233,0.363
1,0.658,0.546,0.415,0,0,0,0,0,0.0394
1,0.641,0.729,0.514,0,0,0,0,0,0.12
1,0.606,0.742,0.572,0,0,0,0,0,0.209
1,0.563,0.419,0.417,0,0,0,0,0,0.364
1,0.546,0.142,0.189,0,0,0,0,0,0.463
1,0.56,0.028,0.0625,0,0,0,0,0,0.222
1,0.555,0.0189,0.0528,0,0,0,0,0,0
1,0.543,0.022,0.0558,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
0.894,0.565,0.0163,0.0501,0,0,0,0,0,0
0.667,0.565,0.0163,0.0501,0,0,0,0,0,0
0.689,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.534,0.0492,0.21,0,0,0,0,0,0.638
0.456,0.561,0.0256,0.0923,0,0,0,0,0,0.188
0.333,0.565,0.0163,0.0501,0,0,0,0,0,0
0.333,0.563,0.0304,0.0832,0,0,0,0,0,0.226
0.333,0.558,0.0625,0.153,0,0,0,0,0,0.338
0.333,0.558,0.0672,0.148,0,0,0,0,0,0.0788
0.333,0.558,0.0717,0.145,0,0,0,0,0,0.158
0.333,0.558,0.0782,0.144,0,0,0.199,0.333,0,0.118
0.333,0.561,0.0835,0.144,0,0,0.673,0.193,0,0.197
0.356,0.572,0.102,0.151,0,0,0.59,0,0.233,0
0.939,0.619,0.297,0.323,0,0,0,0,0,0.118
1,0.653,0.399,0.362,0.222,0.317,0,0,0,0.0788
1,0.658,0.546,0.415,0.663,0.617,0.00917,0.0702,0,0.158
0.917,0.621,0.532,0.385,0.394,0,0.667,0.193,0,0.118
1,0.592,0.472,0.374,0,0,0,0,0,0.0719
1,0.561,0.242,0.26,0,0,0,0,0,0.0394
1,0.546,0.142,0.189,0,0,0,0,0,0
1,0.535,0.0672,0.104,0,0,0,0,0,0.0394
1,0.559,0.0205,0.0547,0,0,0,0,0,0
1,0.555,0.0167,0.0501,0,0,0,0,0,0
1,0.54,0.0169,0.0501,0,0,0,0,0,0.197
1,0.549,0.0172,0.0503,0,0,0,0,0.233,0
1,0.532,0.021,0.0592,0,0,0,0,0,0.544
0.978,0.529,0.0316,0.119,0,0,0,0,0,0.322
0.667,0.545,0.0358,0.146,0,0,0,0,0.0667,0.134
0.667,0.555,0.0438,0.165,0,0,0,0,0.167,0.0788
0.561,0.56,0.0383,0.128,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0,0,0,0,0,0
0.333,0.563,0.0321,0.0815,0,0,0,0,0,0.0394
0.333,0.558,0.0672,0.148,0,0,0,0,0,0.163
0.333,0.558,0.0717,0.145,0,0,0,0,0,0.187
0.228,0.56,0.0578,0.114,0,0,0,0,0,0.252
0,0.565,0.0163,0.0501,0,0,0,0,0,0
0.272,0.571,0.082,0.127,0,0,0,0,0,0.0394
0.522,0.597,0.175,0.202,0,0,0,0,0,0.0394
0.856,0.641,0.35,0.319,0,0,0,0,0,0.197
1,0.658,0.546,0.415,0,0,0,0,0,0
1,0.641,0.729,0.514,0,0,0,0,0,0
1,0.606,0.724,0.557,0,0,0,0,0,0
1,0.561,0.242,0.26,0,0,0,0,0,0.0394
1,0.562,0.0446,0.0816,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.55,0.027,0.105,0,0,0,0,0,0.338
0.894,0.525,0.0554,0.242,0,0,0,0,0,0.408
0.667,0.546,0.0713,0.279,0,0,0,0,0,0.333
0.667,0.552,0.0852,0.274,0,0,0.768,0.263,0,0.778
0.644,0.552,0.0951,0.257,0,0,0.541,0,0,0.262
0.333,0.558,0.0625,0.153,0,0,0.638,0,0,0.197
0.333,0.558,0.0672,0.148,0,0,0.378,0,0,0
0.333,0.558,0.0717,0.145,0,0,0.453,0,0,0.0788
0.333,0.558,0.0782,0.144,0,0,0.754,0,0,0.197
0.333,0.561,0.0835,0.144,0,0,0.335,0,0,0.197
0.167,0.567,0.0541,0.0972,0,0,0,0,0.0667,0
0.878,0.617,0.28,0.305,0,0,0,0,0.167,0.118
1,0.653,0.399,0.362,0.134,0.0667,0,0,0,0.197
1,0.658,0.546,0.415,0.585,0.4,0,0,0,0.182
1,0.639,0.711,0.502,0,0,0,0,0.467,0
1,0.592,0.472,0.374,0.435,0.467,0,0,0,0.158
1,0.566,0.129,0.149,0.209,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.017,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
0.728,0.565,0.0186,0.0501,0,0,0,0,0,0
0.667,0.565,0.0186,0.0501,0,0,0,0,0,0
0.856,0.556,0.11,0.2,0,0,0,0,0,0.124
1,0.552,0.173,0.26,0,0,0,0,0,0.455
0.811,0.55,0.214,0.275,0,0,0,0,0,0.0202
0.667,0.552,0.207,0.242,0,0,0,0,0,0.197
0.75,0.55,0.268,0.262,0,0,0,0,0,0.0394
0.667,0.552,0.274,0.238,0,0,0,0,0,0.276
0.667,0.564,0.185,0.161,0,0,0,0,0,0.0394
0.667,0.578,0.169,0.145,0,0,0,0,0.233,0.354
0.667,0.592,0.186,0.156,0,0,0,0,0,0.0788
0.856,0.646,0.487,0.335,0,0,0,0,0,0.118
1,0.651,0.728,0.458,0,0,0,0,0,0.236
1,0.628,0.871,0.579,0,0,0,0,0,0.184
1,0.579,0.686,0.582,0,0,0,0,0,0.0164
1,0.541,0.391,0.414,0,0,0,0,0,0
1,0.536,0.14,0.168,0,0,0,0,0,0
1,0.56,0.032,0.0625,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.565,0.0186,0.0501,0,0,0,0,0,0
1,0.556,0.0405,0.144,0,0,0,0,0,0.158
0.728,0.563,0.0235,0.0712,0,0,0,0,0,0.118
0.772,0.559,0.0814,0.153,0,0,0,0,0,0.111
1,0.545,0.251,0.365,0,0,0,0,0,0.381
1,0.545,0.279,0.35,0,0,0,0,0,0.425
1,0.545,0.301,0.337,0,0,0,0,0,0.213
1,0.545,0.35,0.332,0,0,0,0,0,0.302
0.978,0.545,0.393,0.325,0,0,0,0,0,0.638
0.667,0.566,0.303,0.238,0,0,0,0,0,0.197
0.667,0.59,0.32,0.24,0,0,0,0,0,0.236
0.667,0.616,0.332,0.248,0,0,0,0,0,0.288
0.667,0.628,0.382,0.271,0,0,0,0,0,0.158
0.667,0.622,0.492,0.322,0,0,0,0,0,0.0394
0.583,0.602,0.514,0.357,0,0,0,0,0,0
0.667,0.575,0.565,0.491,0,0,0,0,0,0.0788
0.939,0.528,0.528,0.554,0.611,0.817,0,0,0,0
1,0.512,0.225,0.25,0.246,0.117,0,0,0,0
1,0.56,0.0312,0.0625,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.533,0.0312,0.119,0,0,0.313,0.263,0,0.455
1,0.51,0.0719,0.322,0,0,0.673,0,0.233,0.438
1,0.536,0.0989,0.394,0,0,0.485,0,0,0.334
0.811,0.549,0.0992,0.324,0,0,0.546,0,0,0
0.667,0.552,0.0981,0.264,0,0,0.722,0,0,0.0394
0.667,0.552,0.109,0.255,0,0,0.424,0,0,0.0788
0.667,0.552,0.118,0.246,0,0,0.639,0,0,0.0394
0.667,0.552,0.127,0.239,0,0,0.445,0,0.233,0.0788
0.667,0.552,0.14,0.238,0,0,0.661,0,0,0.0394
0.856,0.556,0.19,0.291,0,0,0.379,0,0,0.165
0.894,0.579,0.224,0.303,0,0,0.699,0,0,0.3
0.939,0.603,0.215,0.244,0,0,0.44,0,0,0.0394
1,0.624,0.272,0.258,0,0,0,0,0,0.0788
1,0.627,0.369,0.294,0,0,0,0,0,0.158
1,0.615,0.491,0.359,0,0,0,0,0,0.0394
1,0.592,0.472,0.374,0,0,0,0,0,0
1,0.566,0.193,0.206,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.565,0.0163,0.0501,0,0,0,0,0,0
1,0.533,0.0312,0.119,0,0,0,0,0,0.418
0.728,0.541,0.0389,0.162,0,0,0,0,0,0.417
0.478,0.56,0.0272,0.1,0,0,0,0,0,0
0.333,0.559,0.0448,0.141,0,0,0,0,0,0.239
0.333,0.558,0.0572,0.157,0,0,0,0,0,0.25
0.333,0.558,0.0625,0.153,0,0,0,0,0,0.518
0.144,0.562,0.0379,0.093,0,0,0,0,0,0.0757
0.106,0.563,0.0355,0.0799,0,0,0,0,0,0.438
0.417,0.557,0.0934,0.167,0,0,0.361,0.263,0,0.158
0.333,0.561,0.0835,0.144,0,0,0.381,0,0,0.158
0.333,0.571,0.0954,0.145,0,0,0.419,0,0,0.0788
0.522,0.597,0.175,0.202,0,0,0.402,0,0.233,0.0394
0.667,0.624,0.272,0.258,0,0,0.306,0,0,0.0788
0.667,0.627,0.369,0.294,0,0,0,0,0,0
0.667,0.615,0.491,0.359,0,0,0,0,0,0.118
0.606,0.587,0.421,0.343,0,0,0,0,0.0667,0.0394
1,0.558,0.468,0.471,0,0,0,0,0.4,0.0893
1,0.539,0.209,0.263,0,0,0,0,0,0.207
1,0.553,0.0439,0.0793,0,0,0,0,0,0.301
