occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers
0.8,0.503,0.503,0,0.0833,1,0,0.768,0.596,0.531,0.428,0.526,0.144,0
0.6,0.53,0.53,0,0,1,0,0.768,0.565,0.491,0,0,0.108,0
0.8,0.356,0.356,0,0,0.133,0.695,0.768,0.534,0.312,0,0,0.17,0.143
1,0.169,0.169,0,0,0,0,0.768,0.511,0.146,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.05,0.05,0,0,0,0,0.537,0.542,0.0176,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.103,0.103,0,0,0,0,0.537,0.547,0.0257,0,0,0,0
0.6,0.12,0.12,0,0,0,0,0.421,0.555,0.0307,0,0,0.108,0
0.4,0.12,0.12,0,0,0,0,0.421,0.558,0.0348,0,0,0.107,0.156
0.4,0.187,0.187,0,0,0,0,0.421,0.554,0.0617,0,0,0.163,0.186
0.4,0.182,0.182,0,0,0,0,0.421,0.554,0.068,0,0,0.0361,0
0.4,0.175,0.175,0,0,0,0,0.421,0.554,0.0743,0,0,0.0361,0
0.4,0.171,0.171,0,0,0,0,0.421,0.554,0.0779,0,0,0.108,0
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.087,0,0,0.0361,0
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.0915,0,0,0.0361,0
0.4,0.17,0.17,0.183,0,0,0,0.421,0.564,0.101,0,0,0.18,0
0.6,0.238,0.238,0.283,0,0,0,0.421,0.588,0.178,0,0,0.289,0
0.6,0.262,0.262,0,0,0,0,0.421,0.612,0.217,0,0,0.144,0
0.4,0.23,0.23,0,0.233,0,0,0.618,0.6,0.199,0.791,0,0.253,0
0.4,0.292,0.292,0,0,0,0,0.653,0.595,0.274,0.164,0,0.18,0
0.4,0.352,0.352,0,0,0,0,0.653,0.585,0.336,0,0,0.289,0
0.6,0.53,0.53,0,0,0,0,0.768,0.565,0.471,0,0,0.232,0.18
0.8,0.356,0.356,0,0,0,0,0.768,0.534,0.287,0,0,0.123,0.126
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.144,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.013,0.019
1,0.103,0.103,0,0,0,0,0.537,0.547,0.0257,0,0.0841,0.318,0.133
0.8,0.12,0.12,0,0,0.75,0,0.421,0.555,0.0307,0,0.894,0.185,0.271
0.8,0.333,0.333,0,0,0.267,0.458,0.421,0.546,0.0914,0,0.533,0.426,0.622
1,0.392,0.392,0,0,0,0,0.421,0.542,0.131,0,0.478,0.0474,0.0166
0.8,0.314,0.314,0,0.233,0,0,0.421,0.546,0.12,0.249,0.442,0.185,0.217
0.8,0.301,0.301,0,0,0,0,0.421,0.546,0.133,0.565,0,0.448,0.39
0.4,0.171,0.171,0,0,0.25,0,0.421,0.554,0.0779,0.567,0.146,0.0361,0
0.4,0.169,0.169,0.183,0,0.767,0.339,0.421,0.554,0.087,0,0.0841,0.325,0
0.4,0.169,0.169,0.3,0,0,0.119,0.421,0.554,0.0915,0,0.267,0,0
0.4,0.17,0.17,0,0,0,0,0.421,0.564,0.101,0,0.0667,0.18,0
0.4,0.175,0.175,0,0.483,0,0,0.421,0.579,0.124,0.398,0,0.108,0
0.8,0.333,0.333,0,1,0,0,0.421,0.628,0.284,0.501,0,0.216,0
0.8,0.411,0.411,0,0.15,0,0,0.814,0.639,0.381,0,0,0.228,0.0167
0.8,0.535,0.535,0,0,0,0,0.884,0.628,0.533,0,0,0.459,0.301
0.8,0.655,0.655,0,0,0,0,0.884,0.608,0.657,0,0,0.108,0
0.8,0.37,0.37,0,0,0,0,0.653,0.564,0.319,0,0,0.253,0
0.8,0.254,0.254,0,0.983,0,0,0.653,0.543,0.197,0.616,0,0.0722,0
1,0.169,0.169,0,0.417,0,0,0.768,0.511,0.128,0.558,0.329,0.0361,0
1,0.0792,0.0792,0,0,0.5,0.458,0.653,0.523,0.0428,0,0.425,0,0
1,0.0545,0.0545,0,0,0,0,0.537,0.542,0.0208,0,0.346,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0167,0,0.559,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0158,0,0.087,0.012,0.0175
1,0.05,0.05,0,0,0,0,0.537,0.542,0.0176,0,0,0.275,0.296
1,0.0666,0.0666,0,0,0,0,0.537,0.542,0.0208,0,0.188,0.0722,0
0.8,0.103,0.103,0.233,0,0.75,0,0.537,0.547,0.0257,0,0,0.123,0.0739
0.6,0.19,0.19,0,0,0.267,0.695,0.421,0.549,0.0455,0,0,0.318,0.201
0.6,0.191,0.191,0,0,0,0,0.421,0.554,0.0536,0,0,0.189,0.276
0.4,0.118,0.118,0,0,0,0,0.421,0.558,0.0388,0,0,0.163,0.186
0.4,0.116,0.116,0,0,0,0,0.421,0.558,0.042,0,0,0.241,0.246
0.4,0.112,0.112,0,0.233,0,0,0.421,0.558,0.0451,0.524,0,0.184,0.269
0.4,0.171,0.171,0,0,0,0,0.421,0.554,0.0779,0.176,0,0.382,0.116
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.087,0,0,0.108,0
0.4,0.169,0.169,0.683,0,0,0,0.421,0.554,0.0915,0,0,0.144,0
0.4,0.17,0.17,0.517,0,0,0,0.421,0.564,0.101,0,0,0.108,0
0.4,0.175,0.175,0,0,0,0,0.421,0.579,0.124,0,0.235,0.0623,0.091
0.6,0.262,0.262,0,0.233,1,0,0.421,0.612,0.217,0.599,0.533,0.353,0.253
0.8,0.411,0.411,0,0,0.267,0.695,0.814,0.639,0.381,0.616,0.559,0.108,0
0.8,0.535,0.535,0,0,0,0,0.884,0.628,0.533,0.461,0.442,0.144,0
0.8,0.655,0.655,0,0,0,0,0.884,0.608,0.657,0.939,0,0.108,0
0.8,0.37,0.37,0,0,0,0,0.653,0.564,0.319,0,0,0.0966,0.141
0.8,0.254,0.254,0,0,0,0,0.653,0.543,0.197,0,0,0.18,0
1,0.0894,0.0894,0,0,0.25,0,0.537,0.545,0.0532,0.105,0.217,0.0722,0
1,0.0644,0.0644,0,0,0,0,0.537,0.542,0.0294,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0842,0.123
0.8,0.103,0.103,0,0,0,0,0.537,0.547,0.0257,0,0,0.0132,0.0192
0.8,0.19,0.19,0,0,0,0,0.421,0.549,0.0455,0,0,0.375,0.547
0.6,0.12,0.12,0,0,0,0,0.421,0.558,0.0348,0,0,0.0694,0.101
0.6,0.118,0.118,0.233,0,0,0,0.421,0.558,0.0388,0,0,0.145,0.159
0.6,0.248,0.248,0,0,0,0,0.421,0.55,0.0941,0,0,0.384,0.402
0.4,0.175,0.175,0,0,0,0,0.421,0.554,0.0743,0,0,0.188,0.17
0.4,0.171,0.171,0.233,0,0,0,0.421,0.554,0.0779,0,0,0.193,0.282
0.6,0.229,0.229,0,0,0,0,0.421,0.55,0.122,0,0,0.328,0.215
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.0915,0,0,0.0361,0
0.6,0.231,0.231,0,0,0,0,0.421,0.565,0.144,0,0,0.0722,0
0.8,0.301,0.301,0,0,0,0,0.421,0.597,0.232,0,0.267,0.289,0
0.8,0.333,0.333,0,0,0.75,0.102,0.421,0.628,0.284,0,0.435,0.0361,0
1,0.501,0.501,0,0,0,0.356,0.912,0.658,0.473,0,0,0.397,0
1,0.656,0.656,0,0.233,0,0,1,0.645,0.662,0.674,0.0203,0.0361,0
1,0.806,0.806,0,0,0.75,0,1,0.619,0.817,0.873,0.52,0.216,0
0.8,0.53,0.53,0,0,1,0,0.768,0.565,0.471,0.106,0.445,0.0361,0
0.8,0.356,0.356,0,0,1,0.0508,0.768,0.534,0.287,0,0.61,0.0722,0
0.8,0.0894,0.0894,0,0,0.05,0.644,0.537,0.545,0.0532,0,0.426,0.253,0
0.8,0.0644,0.0644,0,0,0,0,0.537,0.542,0.0294,0.438,0,0,0
0.8,0.0545,0.0545,0,0,0,0,0.537,0.542,0.0208,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0167,0,0,0.0944,0.0852
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0122,0.0178
1,0.05,0.05,0,0,0,0,0.537,0.542,0.0176,0,0,0.224,0.327
0.8,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.103,0.103,0.183,0,0,0,0.537,0.547,0.0257,0,0,0,0
0.6,0.12,0.12,0.3,0.233,0,0,0.421,0.555,0.0307,0.712,0,0.108,0
0.6,0.12,0.12,0,0,0,0,0.421,0.558,0.0348,0,0,0.397,0
0.6,0.118,0.118,0,0,0,0,0.421,0.558,0.0388,0,0,0.0361,0
0.6,0.116,0.116,0.183,0,0,0,0.421,0.558,0.042,0,0,0.0853,0.0192
0.6,0.238,0.238,0.05,0,0,0,0.421,0.55,0.104,0,0,0.209,0.2
0.6,0.231,0.231,0,0,0,0,0.421,0.55,0.109,0,0,0.18,0
0.4,0.169,0.169,0,0.233,0,0,0.421,0.554,0.087,0.311,0,0.144,0
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.0915,0.607,0,0,0
0.4,0.17,0.17,0.233,0,0,0,0.421,0.564,0.101,0.792,0,0.216,0
0.8,0.301,0.301,0,0,0,0,0.421,0.597,0.232,0,0,0.108,0
0.6,0.262,0.262,0,0,0.25,0,0.421,0.612,0.217,0,0.343,0.0361,0
0.8,0.411,0.411,0,0,0.5,0.458,0.814,0.639,0.381,0,0.386,0.0361,0
0.8,0.535,0.535,0,0,0,0,0.884,0.628,0.533,0,0,0.0361,0
0.8,0.655,0.655,0,0,0,0,0.884,0.608,0.657,0,0,0.0361,0
0.8,0.691,0.691,0,0,0,0,0.884,0.566,0.623,0,0,0.0722,0
0.8,0.356,0.356,0,0,0,0,0.768,0.534,0.287,0,0,0.274,0.0845
1,0.169,0.169,0,0.233,0,0,0.768,0.511,0.128,0.218,0.0667,0.152,0.222
0.8,0.0644,0.0644,0,0,0,0,0.537,0.542,0.0343,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0504,0.0504,0,0,0,0,0.653,0.523,0.0208,0,0,0,0
1,0.0666,0.0666,0,0,0,0,0.537,0.542,0.0208,0,0,0,0
1,0.103,0.103,0,0,0,0,0.537,0.547,0.0253,0,0,0.0542,0.079
1,0.12,0.12,0,0,0,0,0.421,0.555,0.0339,0,0,0.16,0.0752
1,0.191,0.191,0.35,0,0,0,0.421,0.554,0.0748,0,0,0.486,0.289
1,0.324,0.324,0.85,0,0,0,0.421,0.546,0.173,0,0,0.355,0.0974
0.8,0.248,0.248,0,0,0.167,0,0.421,0.55,0.159,0,0.526,0.427,0.124
0.6,0.238,0.238,0,0,0.85,0.254,0.421,0.55,0.173,0,0.855,0.0679,0.099
0.4,0.171,0.171,0,0,0,0.441,0.421,0.554,0.13,0,0.538,0.0361,0
0.4,0.169,0.169,0.233,0,0,0,0.421,0.554,0.151,0,0.764,0.144,0
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.171,0,0.309,0.227,0.279
1,0.351,0.351,0,0,0,0,0.421,0.568,0.441,0,0.41,0.743,0.192
0.8,0.301,0.301,0,0.7,0,0,0.421,0.597,0.375,0.634,0,0.0722,0
0.6,0.262,0.262,0,0,0,0,0.421,0.612,0.295,0.204,0,0.0361,0
0.6,0.32,0.32,0,0,0,0,0.716,0.619,0.346,0,0,0.18,0
0.8,0.535,0.535,0.467,0.4,0,0,0.884,0.628,0.598,0.351,0,0.366,0.123
0.8,0.655,0.655,0,0.0667,0,0,0.884,0.608,0.702,0.462,0,0.206,0.198
0.8,0.691,0.691,0,0,0.417,0,0.884,0.566,0.648,0,0.409,0.328,0.32
1,0.459,0.459,0,0,0.6,0.458,0.884,0.525,0.411,0,0.455,0.106,0.102
1,0.129,0.129,0,0,0,0,0.653,0.528,0.104,0,0,0.0951,0.139
1,0.0644,0.0644,0,0,0,0,0.537,0.542,0.0343,0,0,0,0
1,0.0545,0.0545,0,0,0,0,0.537,0.542,0.0244,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0199,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0181,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0.35,0,0,0,0.421,0.562,0.0181,0,0,0.177,0.153
1,0.19,0.19,0.133,0,0,0,0.421,0.549,0.0496,0,0,0.103,0.15
1,0.333,0.333,0,0.233,0,0,0.421,0.546,0.131,0.295,0,0.0986,0.144
1,0.324,0.324,0,0,0,0,0.421,0.546,0.173,0,0,0,0
0.6,0.182,0.182,0,0,0,0,0.421,0.554,0.112,0,0,0.562,0.201
0.6,0.175,0.175,0.233,0,0,0,0.421,0.554,0.122,0,0,0.0639,0.0932
0.2,0.0495,0.0495,0.1,0,0,0,0.421,0.562,0.0181,0,0.1,0.177,0.206
0.6,0.169,0.169,0.133,0,0.667,0.0169,0.421,0.554,0.151,0,0.723,0.231,0.179
0.8,0.229,0.229,0,0,0.0833,0.678,0.421,0.55,0.248,0,0.338,0.18,0
0.8,0.231,0.231,0,0.4,0,0,0.421,0.565,0.272,0.206,0,0,0
0.8,0.238,0.238,0,0.0667,0,0,0.421,0.588,0.285,0.384,0,0.216,0
0.8,0.333,0.333,0.333,0,0,0,0.421,0.628,0.387,0,0,0.216,0
1,0.501,0.501,0.133,0.467,0,0,0.912,0.658,0.565,0.52,0,0.216,0
0.8,0.535,0.535,0,0,0,0,0.884,0.628,0.598,0.173,0,0.0531,0.0774
0.8,0.655,0.655,0,0,0,0,0.884,0.608,0.702,0,0,0.108,0
0.8,0.37,0.37,0,0,0,0,0.653,0.564,0.333,0,0,0.253,0
0.8,0.152,0.152,0,0,0,0,0.537,0.552,0.116,0,0,0,0
0.8,0.0894,0.0894,0,0,0,0,0.537,0.545,0.0609,0,0,0.0722,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0119,0.0173
1,0.05,0.05,0,0,0,0,0.537,0.542,0.0176,0,0,0.24,0.35
1,0.0838,0.0838,0,0,0,0,0.653,0.523,0.0257,0,0,0,0
0.8,0.103,0.103,0.183,0,0,0,0.537,0.547,0.0257,0,0.158,0.0642,0.0936
0.6,0.19,0.19,0.533,0,1,0.0847,0.421,0.549,0.0455,0,0.39,0.328,0.162
0.6,0.191,0.191,0,0,0.0167,0.61,0.421,0.554,0.0536,0,0.781,0.137,0.0943
0.6,0.187,0.187,0,0,0,0,0.421,0.554,0.0617,0,0.422,0.237,0.293
0.6,0.248,0.248,0,0,0,0,0.421,0.55,0.0941,0,0,0.458,0.562
0.6,0.175,0.175,0,0,0,0,0.421,0.554,0.0743,0,0,0.209,0.2
0.6,0.231,0.231,0,0,0,0,0.421,0.55,0.109,0,0,0.357,0.416
0.6,0.229,0.229,0,0,0,0,0.421,0.55,0.122,0,0,0.269,0.287
0.4,0.169,0.169,0.683,0,0,0,0.421,0.554,0.0915,0,0,0.165,0.135
0.4,0.17,0.17,0.517,0,0,0,0.421,0.564,0.101,0,0,0.129,0.188
0.4,0.175,0.175,0,0,0,0,0.421,0.579,0.124,0,0,0.351,0.0906
0.6,0.262,0.262,0,0,0,0,0.421,0.612,0.217,0,0,0.311,0.191
0.8,0.411,0.411,0.183,0,0,0,0.814,0.639,0.381,0,0,0.0732,0.0542
0.8,0.535,0.535,0.05,0,0,0,0.884,0.628,0.533,0,0,0.361,0
0.8,0.655,0.655,0,0,0,0,0.884,0.608,0.657,0,0,0.12,0.175
0.8,0.53,0.53,0,0,0,0,0.768,0.565,0.471,0,0,0.0361,0
0.8,0.356,0.356,0,0,0.25,0,0.768,0.534,0.287,0,0.309,0.0361,0
1,0.129,0.129,0,0,0.75,0,0.653,0.528,0.0906,0,0.335,0.108,0
1,0.0644,0.0644,0,0,0.0167,0.373,0.537,0.542,0.0294,0,0.597,0.0722,0
1,0.0545,0.0545,0,0,0,0,0.537,0.542,0.0208,0,0.72,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0167,0,0.438,0,0
1,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0158,0,0.222,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.18,0
1,0.0495,0.0495,0.433,0,0,0,0.421,0.562,0.0159,0,0,0.0785,0.115
0.8,0.21,0.21,0.283,0,0,0,0.768,0.519,0.0455,0,0,0.237,0.0832
0.8,0.331,0.331,0,0,0.25,0,0.421,0.535,0.0752,0,0.413,0.119,0.174
0.6,0.262,0.262,0,0,0.767,0.339,0.421,0.55,0.0725,0,0.588,0,0
0.6,0.255,0.255,0,0,0,0.356,0.421,0.55,0.0847,0,0.543,0.0361,0
0.4,0.182,0.182,0,0,0,0,0.421,0.554,0.068,0,0.0536,0.108,0
0.2,0.112,0.112,0,0,0,0,0.421,0.558,0.0451,0,0,0.0361,0
0.2,0.11,0.11,0,0.233,0,0,0.421,0.558,0.0469,0.693,0,0.0722,0
0.2,0.109,0.109,0,0,0,0,0.421,0.558,0.0514,0.555,0,0.108,0
0.4,0.109,0.109,0.183,0,0,0,0.421,0.558,0.0537,0.588,0,0.144,0
0.6,0.231,0.231,0.05,0,0,0,0.421,0.565,0.144,0.166,0,0.253,0
0.6,0.238,0.238,0,0,0,0,0.421,0.588,0.178,0,0,0.325,0
0.6,0.262,0.262,0,0,0.25,0,0.421,0.612,0.217,0,0.271,0.0722,0
0.8,0.411,0.411,0,0,1,0,0.814,0.639,0.381,0,0.645,0,0
0.8,0.535,0.535,0,0,1,0.0678,0.884,0.628,0.533,0,0,0,0
0.6,0.503,0.503,0,0,0.0333,0.39,0.768,0.596,0.497,0,0,0.208,0.146
0.8,0.691,0.691,0,0,0,0,0.884,0.566,0.623,0,0,0.156,0.122
0.8,0.356,0.356,0,0,0,0,0.768,0.534,0.287,0,0,0.358,0.312
0.8,0.0495,0.0495,0,0,0.25,0.0847,0.421,0.562,0.0159,0,0.0203,0.18,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0545,0.0545,0,0,0,0,0.537,0.542,0.0208,0,0,0.101,0.147
1,0.0495,0.0495,0,0,0,0,0.537,0.542,0.0167,0,0,0.0373,0.0544
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.103,0.103,0,0,0,0,0.537,0.547,0.0257,0,0,0.31,0.136
1,0.261,0.261,0,0,0,0,0.421,0.542,0.0604,0,0,0.175,0.255
0.8,0.191,0.191,0,0,0,0,0.421,0.554,0.0536,0,0,0.14,0.152
0.6,0.187,0.187,0,0,0,0,0.421,0.554,0.0617,0,0,0.279,0.249
0.8,0.248,0.248,0,0,0,0,0.421,0.55,0.0941,0,0,0.313,0.298
0.6,0.175,0.175,0,0,0,0,0.421,0.554,0.0743,0,0,0.295,0.115
0.4,0.171,0.171,0,0,0,0,0.421,0.554,0.0779,0,0,0.108,0
0.4,0.109,0.109,0.183,0,0,0,0.421,0.558,0.0514,0,0,0.144,0
0.4,0.109,0.109,0.05,0,0,0,0.421,0.558,0.0537,0,0.28,0.191,0.0155
0.6,0.17,0.17,0,0,1,0,0.421,0.564,0.101,0,0.477,0.154,0.224
0.6,0.175,0.175,0,0,0.267,0.695,0.421,0.579,0.124,0,0.368,0.148,0.111
0.8,0.262,0.262,0,0.233,0,0,0.421,0.612,0.217,0.848,0.675,0.134,0.143
0.8,0.411,0.411,0,0,0,0,0.814,0.639,0.381,0.112,0,0.546,0.102
0.8,0.535,0.535,0.183,0,0,0,0.884,0.628,0.533,0,0,0.154,0.0661
0.6,0.503,0.503,0.3,0,0,0,0.768,0.596,0.497,0,0,0.0722,0
0.8,0.53,0.53,0,0,0,0,0.768,0.565,0.471,0,0,0.253,0
1,0.152,0.152,0,0,0,0,0.537,0.552,0.106,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.108,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0.183,0,0,0,0.421,0.562,0.0159,0,0,0.175,0
1,0.0838,0.0838,0.3,0,0,0,0.653,0.523,0.0257,0,0,0.0752,0.11
0.8,0.103,0.103,0,0,0.25,0,0.537,0.547,0.0257,0,0.629,0.204,0.298
0.8,0.19,0.19,0,0,0.767,0.339,0.421,0.549,0.0455,0,0.468,0.0654,0.0955
0.6,0.191,0.191,0,0,0,0.356,0.421,0.554,0.0536,0,0.409,0.343,0.113
0.6,0.187,0.187,0,0,0,0,0.421,0.554,0.0617,0,0.535,0.127,0.185
0.6,0.248,0.248,0,0,0,0,0.421,0.55,0.0941,0,0,0.248,0.0989
0.6,0.238,0.238,0,0,0,0,0.421,0.55,0.104,0,0,0.321,0.0998
0.4,0.171,0.171,0,0,0,0,0.421,0.554,0.0779,0,0,0.108,0
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.087,0,0,0.0361,0
0.4,0.109,0.109,0,0,0.25,0,0.421,0.558,0.0537,0,0.493,0.397,0
0.2,0.11,0.11,0,0,0.767,0.339,0.421,0.563,0.0586,0,0.514,0.108,0
0.2,0.112,0.112,0,0,0,0.119,0.421,0.571,0.0699,0,0.704,0.0476,0.0168
0.4,0.191,0.191,0,0,0,0,0.421,0.595,0.15,0,0.43,0.205,0.247
0.4,0.23,0.23,0,0,0,0,0.618,0.6,0.199,0,0.812,0.31,0.0845
0.6,0.413,0.413,0,0,0,0,0.768,0.612,0.403,0,0,0.27,0.131
0.6,0.503,0.503,0,0,0,0,0.768,0.596,0.497,0,0,0.265,0.281
0.8,0.53,0.53,0,0,0,0,0.768,0.565,0.471,0,0,0.216,0
0.8,0.254,0.254,0,0,0,0,0.653,0.543,0.197,0,0,0.144,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.108,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0789,0.115
1,0.0666,0.0666,0,0,0,0,0.537,0.542,0.0208,0,0,0.09,0.131
0.8,0.103,0.103,0.183,0,0,0,0.537,0.547,0.0257,0,0,0,0
0.8,0.19,0.19,0.3,0,0,0,0.421,0.549,0.0455,0,0,0,0
0.4,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0722,0
0.4,0.118,0.118,0.183,0,0,0,0.421,0.558,0.0388,0,0.1,0.325,0
0.4,0.182,0.182,0.05,0,0.75,0,0.421,0.554,0.068,0,0.313,0,0
0.4,0.175,0.175,0,0,1,0,0.421,0.554,0.0743,0,0.445,0,0
0.4,0.171,0.171,0,0,0.533,0.576,0.421,0.554,0.0779,0,0.4,0.253,0
0.6,0.229,0.229,0,0,0,0.119,0.421,0.55,0.122,0,0.614,0.216,0
0.6,0.229,0.229,0,0,0,0,0.421,0.55,0.129,0,0.513,0.144,0
0.6,0.231,0.231,0,0,0,0,0.421,0.565,0.144,0,0.507,0.18,0
0.8,0.301,0.301,0.233,0,0,0,0.421,0.597,0.232,0,0.013,0.18,0
1,0.404,0.404,0,0,0,0,0.421,0.645,0.351,0,0,0.108,0
0.6,0.32,0.32,0,0,0,0,0.716,0.619,0.29,0,0,0.0361,0
0.6,0.413,0.413,0,0,0.25,0,0.768,0.612,0.403,0,0.351,0.297,0.18
0.8,0.655,0.655,0,0.483,1,0.0847,0.884,0.608,0.657,0.438,0.543,0.13,0.0839
0.8,0.53,0.53,0,0.45,0.0167,0.61,0.768,0.565,0.471,0.36,0.496,0.144,0
0.8,0.254,0.254,0,0,0,0,0.653,0.543,0.197,0,0.0203,0.0722,0
0.8,0.0894,0.0894,0,0,0,0,0.537,0.545,0.0532,0,0,0.0361,0
1,0.0644,0.0644,0,0,0,0,0.537,0.542,0.0343,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0361,0
1,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0666,0.0666,0,0,0,0,0.537,0.542,0.0208,0,0,0,0
1,0.103,0.103,0,0,0,0,0.537,0.547,0.0253,0,0,0,0
0.8,0.0495,0.0495,0.35,0,0,0,0.421,0.562,0.0181,0,0,0.0924,0.135
0.8,0.333,0.333,0.85,0,0.417,0,0.421,0.546,0.131,0,0.371,0.42,0
0.8,0.324,0.324,0,0,0.6,0.508,0.421,0.546,0.173,0,0.551,0.379,0.188
1,0.381,0.381,0,0,0,0.186,0.421,0.542,0.252,0,0.575,0,0
0.8,0.301,0.301,0,0,0,0,0.421,0.546,0.225,0,0.501,0,0
0.4,0.171,0.171,0,0,0,0,0.421,0.554,0.13,0,0.772,0.0361,0
0.4,0.169,0.169,0,0,0,0,0.421,0.554,0.151,0,0.429,0.108,0
0.6,0.229,0.229,0,0,0,0,0.421,0.55,0.248,0,0.355,0.108,0
0.6,0.231,0.231,0,0,0,0,0.421,0.565,0.272,0,0.501,0.216,0
