occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,general_water_use
0.667,0.296,0.296,0,0,0,0,0.377,0.736,0.736,0,0,0.247,0.247
0.667,0.31,0.31,0,0,0,0,0.386,0.762,0.762,0,0,0.45,0.45
0.333,0.197,0.197,0,0,0,0,0.355,0.682,0.682,0,0,0.108,0.108
0.667,0.438,0.438,0.717,0,0,0,0.584,0.841,0.841,0,0,0.036,0.036
0.667,0.553,0.553,1,0,0,0,0.677,0.854,0.854,0,0,0.072,0.072
1,0.907,0.907,1,0,0,0,0.944,0.98,0.98,0,0,0.288,0.288
1,0.847,0.847,1,0,0,0,1,0.941,0.941,0,0,0.144,0.144
1,0.682,0.682,1,0,0,0,0.972,0.863,0.863,0,0,0,0
1,0.417,0.417,0.15,0,0,0,0.64,0.71,0.71,0,0,0.036,0.036
1,0.103,0.103,0,0,0,0,0.407,0.616,0.616,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.036,0.036
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0.134,0,0,0
1,0.312,0.312,0,0.683,0,0,0.405,0.736,0.736,0.584,0,0,0
1,0.325,0.325,0,0.633,0,0,0.302,0.736,0.736,0.536,0,0.0622,0.0622
0.667,0.316,0.316,0,0,0,0,0.311,0.736,0.736,0,0,0.329,0.329
0.333,0.175,0.175,0,0,0,0,0.289,0.649,0.649,0,0,0,0
0.333,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0,0.319,0.319
0.333,0.169,0.169,0,0,0,0,0.303,0.649,0.649,0,0,0.46,0.46
0.333,0.17,0.17,0,0,0,0,0.317,0.649,0.649,0,0.0816,0.468,0.468
0.667,0.31,0.31,0,0,1,0.5,0.386,0.762,0.762,0,0.353,0.0863,0.0863
0.667,0.35,0.35,0,0,0,0.55,0.452,0.802,0.802,0,0.277,0.108,0.108
0.667,0.438,0.438,0,0,0,0,0.584,0.841,0.841,0,0.56,0.036,0.036
0.667,0.553,0.553,0,0,0,0,0.677,0.854,0.854,0,0.665,0.18,0.18
0.333,0.332,0.332,0,0,0,0,0.486,0.701,0.701,0,0.466,0.252,0.252
0.667,0.58,0.58,0,0,0,0,0.753,0.815,0.815,0,0.75,0,0
0.667,0.257,0.257,0,0,0,0,0.496,0.662,0.662,0,0,0.072,0.072
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.252,0.252
1,0.103,0.103,0,0,0,0,0.407,0.616,0.616,0,0,0.036,0.036
1,0.0661,0.0661,0,0,0,0,0.36,0.61,0.61,0,0,0,0
1,0.0514,0.0514,0,0,0,0,0.346,0.61,0.61,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.252,0.252
1,0.044,0.044,0.15,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,1,0,0,0,0.258,0.562,0.562,0.425,0,0,0
1,0.178,0.178,0.383,0.933,0,0,0.331,0.649,0.649,0.28,0,0,0
0.333,0.044,0.044,0,0.383,0,0,0.258,0.562,0.562,0,0,0,0
0.333,0.18,0.18,0,0,0,0,0.284,0.649,0.649,0,0,0,0
0.333,0.175,0.175,0,0,0,0,0.289,0.649,0.649,0,0,0.072,0.072
0.333,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0,0,0
0.333,0.169,0.169,0,0,0,0,0.303,0.649,0.649,0,0,0.18,0.18
0.667,0.17,0.17,0,0,0,0,0.317,0.649,0.649,0,0,0,0
0.333,0.177,0.177,0,0,0,0,0.322,0.662,0.662,0,0.097,0.072,0.072
0.333,0.197,0.197,0,0,0.6,0.25,0.355,0.682,0.682,0,0.571,0.216,0.216
0.667,0.438,0.438,0,0,0.4,1,0.584,0.841,0.841,0,0,0.072,0.072
0.333,0.298,0.298,0,0,0,1,0.468,0.708,0.708,0,0,0.036,0.036
0.333,0.332,0.332,0,0,0,0.383,0.486,0.701,0.701,0,0,0.252,0.252
0.667,0.58,0.58,0,0,0,0,0.753,0.815,0.815,0,0,0.108,0.108
1,0.469,0.469,0,0,0,0,0.734,0.762,0.762,0,0,0.312,0.312
1,0.417,0.417,0,0,0,0,0.64,0.71,0.71,0,0,0.199,0.199
1,0.162,0.162,0,0,0,0,0.555,0.671,0.671,0,0,0.108,0.108
1,0.0661,0.0661,0,0,0,0,0.36,0.61,0.61,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.046,0.046,0,0,0,0,0.327,0.61,0.61,0,0,0.036,0.036
1,0.0756,0.0756,0.467,0,0,0,0.341,0.61,0.61,0,0,0.124,0.124
0.667,0.232,0.232,1,0,0,0,0.49,0.684,0.684,0.113,0,0.0802,0.0802
1,0.412,0.412,1,0.75,0,0,0.662,0.804,0.804,0.672,0,0,0
0.667,0.312,0.312,1,0.833,0,0,0.405,0.736,0.736,0,0,0,0
0.667,0.325,0.325,1,0,0,0,0.302,0.736,0.736,0,0,0.18,0.18
0.333,0.18,0.18,0.4,0,0,0,0.284,0.649,0.649,0,0,0.108,0.108
0.333,0.175,0.175,0,0,0,0,0.289,0.649,0.649,0,0,0.036,0.036
0.333,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0,0,0
0.667,0.295,0.295,0,0,0,0,0.349,0.736,0.736,0,0,0,0
0.667,0.17,0.17,0,0,0,0,0.317,0.649,0.649,0,0,0.036,0.036
0.667,0.31,0.31,0,0,0,0,0.386,0.762,0.762,0,0,0.229,0.229
1,0.503,0.503,0.967,0,0,0,0.549,0.922,0.922,0,0,0,0
1,0.635,0.635,1,0,0,0,0.746,0.98,0.98,0,0,0.144,0.144
1,0.553,0.553,0.333,0,0,0,0.677,0.854,0.854,0,0,0.144,0.144
1,0.619,0.619,0,0,0,0,0.715,0.841,0.841,0,0,0.108,0.108
1,0.58,0.58,0,0,0,0,0.753,0.815,0.815,0,0,0.18,0.18
1,0.469,0.469,0,0,0,0,0.734,0.762,0.762,0,0,0.036,0.036
1,0.23,0.23,0,0,0,0,0.449,0.636,0.636,0,0,0.072,0.072
1,0.103,0.103,0,0,0,0,0.407,0.616,0.616,0,0,0,0
1,0.0661,0.0661,0,0,0,0,0.36,0.61,0.61,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.138,0.138,0,0,0,0,0.374,0.623,0.623,0,0,0,0
0.667,0.167,0.167,0,0,0,0,0.392,0.642,0.642,0,0,0,0
0.667,0.178,0.178,0,0,0,0,0.331,0.649,0.649,0,0,0.257,0.257
0.667,0.184,0.184,0,0,0,0,0.28,0.649,0.649,0,0,0.0664,0.0664
0.667,0.18,0.18,0,0,0,0,0.284,0.649,0.649,0,0,0.263,0.263
0.667,0.175,0.175,0,0,0,0,0.289,0.649,0.649,0,0,0.289,0.289
0.667,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0,0.16,0.16
0.667,0.169,0.169,0,0,0,0,0.303,0.649,0.649,0,0,0.295,0.295
0.667,0.296,0.296,0,0,0,0,0.377,0.736,0.736,0,0,0.591,0.591
0.667,0.31,0.31,0,0,0,0,0.386,0.762,0.762,0,0,0.14,0.14
0.667,0.35,0.35,0,0,0,0,0.452,0.802,0.802,0,0,0.229,0.229
0.667,0.438,0.438,0,0,0,0,0.584,0.841,0.841,0,0,0.036,0.036
0.667,0.553,0.553,0,0,0,0,0.677,0.854,0.854,0,0.0886,0.573,0.573
1,0.907,0.907,0,0,0.867,0.317,0.944,0.98,0.98,0,0.0197,0.354,0.354
1,0.847,0.847,0,0,0.133,0.2,1,0.941,0.941,0,0,0.25,0.25
1,0.682,0.682,0,0,0,0,0.972,0.863,0.863,0,0,0.18,0.18
1,0.603,0.603,0,0,0,0,0.831,0.784,0.784,0,0,0,0
1,0.162,0.162,0,0,0,0,0.555,0.671,0.671,0,0,0,0
1,0.0661,0.0661,0,0,0,0,0.36,0.61,0.61,0,0,0,0
1,0.0514,0.0514,0,0,0,0,0.346,0.61,0.61,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.341,0.61,0.61,0,0,0.162,0.162
1,0.046,0.046,0,0,0,0,0.327,0.61,0.61,0,0,0.127,0.127
1,0.0756,0.0756,0,0,0,0,0.341,0.61,0.61,0,0,0,0
1,0.232,0.232,0.717,0,0,0,0.49,0.684,0.684,0,0,0.072,0.072
0.667,0.167,0.167,0.817,0,0,0,0.392,0.642,0.642,0,0,0.252,0.252
0.667,0.178,0.178,0.467,0,0,0,0.331,0.649,0.649,0,0,0,0
0.667,0.325,0.325,1,0,0,0,0.302,0.736,0.736,0,0,0.108,0.108
0.333,0.18,0.18,0.0667,0,0,0,0.284,0.649,0.649,0,0,0.072,0.072
0.333,0.175,0.175,0.467,0,0,0,0.289,0.649,0.649,0,0,0.072,0.072
0.667,0.171,0.171,1,0,0,0,0.284,0.649,0.649,0,0,0.108,0.108
0.667,0.044,0.044,0.0667,0,0,0,0.258,0.562,0.562,0,0,0.036,0.036
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0.105,0.216,0.216
1,0.503,0.503,0,0.5,1,0.783,0.549,0.922,0.922,0.772,0,0,0
0.667,0.438,0.438,0,1,0,0,0.584,0.841,0.841,0,0,0.118,0.118
1,0.807,0.807,0.467,0.0833,0,0,0.887,1,1,0,0,0.327,0.327
1,0.907,0.907,0.3,0,0,0,0.944,0.98,0.98,0,0,0.072,0.072
1,0.847,0.847,0,0,0,0,1,0.941,0.941,0,0,0.177,0.177
1,0.469,0.469,0,0,0,0,0.734,0.762,0.762,0,0,0.18,0.18
1,0.23,0.23,0,0,0,0,0.449,0.636,0.636,0,0,0.144,0.144
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.138,0.138,0.217,0,0,0,0.374,0.623,0.623,0,0,0,0
0.667,0.289,0.289,0.55,0,0,0,0.527,0.723,0.723,0,0,0,0
0.667,0.312,0.312,0,0,0,0,0.405,0.736,0.736,0,0.307,0,0
0.667,0.325,0.325,0,0,1,0.817,0.302,0.736,0.736,0,0.414,0.072,0.072
0.667,0.316,0.316,0,0,0,1,0.311,0.736,0.736,0,0.506,0.036,0.036
0.667,0.305,0.305,0,0,0,1,0.321,0.736,0.736,0,0.424,0.252,0.252
0.667,0.297,0.297,0,0,0,1,0.311,0.736,0.736,0,0.406,0.252,0.252
1,0.42,0.42,0,0,0,0.65,0.394,0.824,0.824,0,0.506,0.036,0.036
1,0.423,0.423,0,0,0,0,0.437,0.824,0.824,0,0.726,0.108,0.108
1,0.442,0.442,0,0,0,0,0.451,0.863,0.863,0,0.578,0,0
1,0.503,0.503,0.967,0,0,0,0.549,0.922,0.922,0,0.35,0,0
1,0.635,0.635,1,0,0,0,0.746,0.98,0.98,0,0.485,0,0
1,0.807,0.807,1,0,0,0,0.887,1,1,0,0.498,0.036,0.036
1,0.907,0.907,1,0,0,0,0.944,0.98,0.98,0,0.361,0.18,0.18
1,0.847,0.847,0.9,0,0,0,1,0.941,0.941,0,0.429,0,0
0.667,0.257,0.257,0,0,0,0,0.496,0.662,0.662,0,0,0.361,0.361
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.216,0.216
1,0.103,0.103,0,0,0,0,0.407,0.616,0.616,0,0,0.301,0.301
1,0.0661,0.0661,0,0,0,0,0.36,0.61,0.61,0,0,0.072,0.072
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.0896,0.0896
1,0.0756,0.0756,0,0,0,0,0.341,0.61,0.61,0,0,0.0668,0.0668
1,0.138,0.138,0,0,0,0,0.374,0.623,0.623,0,0,0.383,0.383
0.667,0.167,0.167,0,0,0,0,0.392,0.642,0.642,0,0,0.106,0.106
0.667,0.312,0.312,0.467,0,0,0,0.405,0.736,0.736,0,0,0.0722,0.0722
0.667,0.325,0.325,1,0,0,0,0.302,0.736,0.736,0,0,0.287,0.287
0.667,0.316,0.316,0.0667,0,0,0,0.311,0.736,0.736,0,0,0.122,0.122
0.667,0.305,0.305,0,0,0,0,0.321,0.736,0.736,0,0,0.144,0.144
0.667,0.297,0.297,0,0,0,0,0.311,0.736,0.736,0,0,0.327,0.327
0.667,0.295,0.295,0,0,0,0,0.349,0.736,0.736,0,0,0,0
0.667,0.296,0.296,0,0,0,0,0.377,0.736,0.736,0,0,0.288,0.288
0.333,0.177,0.177,0,0,0,0,0.322,0.662,0.662,0,0,0.036,0.036
0.333,0.197,0.197,0,0,0,0,0.355,0.682,0.682,0,0,0.108,0.108
1,0.635,0.635,0,0,0,0,0.746,0.98,0.98,0,0,0.324,0.324
1,0.807,0.807,0.467,0,0,0,0.887,1,1,0,0,0.144,0.144
1,0.907,0.907,1,0,0,0,0.944,0.98,0.98,0,0,0.144,0.144
1,0.847,0.847,0.833,0,0,0,1,0.941,0.941,0,0,0.036,0.036
1,0.682,0.682,0,0,0,0,0.972,0.863,0.863,0,0,0.29,0.29
1,0.417,0.417,0,0,0,0,0.64,0.71,0.71,0,0,0.036,0.036
1,0.103,0.103,0,0,0,0,0.407,0.616,0.616,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.046,0.046,0,0,0,0,0.327,0.61,0.61,0,0,0,0
1,0.0756,0.0756,0,0,0,0,0.341,0.61,0.61,0,0,0,0
1,0.138,0.138,0.5,0,0,0,0.374,0.623,0.623,0,0,0,0
1,0.289,0.289,0,0,0,0,0.527,0.723,0.723,0.284,0,0.177,0.177
1,0.312,0.312,0,0.933,0,0,0.405,0.736,0.736,0.571,0,0.142,0.142
0.667,0.184,0.184,0,0.383,0,0,0.28,0.649,0.649,0.374,0.374,0.036,0.036
0.667,0.18,0.18,0,0,1,1,0.284,0.649,0.649,0,0.585,0,0
0.667,0.175,0.175,0,0,0,0.05,0.289,0.649,0.649,0,0,0.216,0.216
0.333,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0,0.036,0.036
0.667,0.295,0.295,0.65,0,0,0,0.349,0.736,0.736,0,0,0.138,0.138
1,0.296,0.296,0.883,0,0,0,0.377,0.736,0.736,0,0,0.199,0.199
0.667,0.31,0.31,0,0,0,0,0.386,0.762,0.762,0,0,0.106,0.106
0.667,0.197,0.197,0.4,0,0,0,0.355,0.682,0.682,0,0,0.036,0.036
0.667,0.241,0.241,1,0,0,0,0.421,0.701,0.701,0,0,0.036,0.036
0.667,0.298,0.298,0.383,0,0,0,0.468,0.708,0.708,0,0,0,0
0.667,0.332,0.332,0,0,0,0,0.486,0.701,0.701,0,0,0.072,0.072
1,0.58,0.58,0,0,0,0,0.753,0.815,0.815,0,0,0.317,0.317
1,0.469,0.469,0,0,0,0,0.734,0.762,0.762,0,0,0.245,0.245
1,0.417,0.417,0,0,0,0,0.64,0.71,0.71,0,0,0.116,0.116
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.108,0.108
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.159,0.159
1,0.178,0.178,0,0,0,0,0.331,0.649,0.649,0,0,0.184,0.184
1,0.325,0.325,0,0,0,0,0.302,0.736,0.736,0,0,0.107,0.107
0.667,0.18,0.18,0,0,0,0,0.284,0.649,0.649,0,0,0.318,0.318
0.667,0.175,0.175,0,0,0,0,0.289,0.649,0.649,0,0,0.236,0.236
0.333,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0.491,0.036,0.036
0.333,0.169,0.169,0,0,1,0.517,0.303,0.649,0.649,0,0.603,0.036,0.036
0.333,0.17,0.17,0.4,0,0,0,0.317,0.649,0.649,0,0.332,0.036,0.036
0.667,0.31,0.31,0.1,0,0,0,0.386,0.762,0.762,0,0,0,0
1,0.503,0.503,0,0,0,0,0.549,0.922,0.922,0,0,0.072,0.072
1,0.635,0.635,0,0,0,0,0.746,0.98,0.98,0,0,0.144,0.144
1,0.807,0.807,0,0,0,0,0.887,1,1,0,0,0.432,0.432
1,0.907,0.907,0,0,0,0,0.944,0.98,0.98,0,0,0.036,0.036
1,0.847,0.847,0,0,0,0,1,0.941,0.941,0,0,0,0
1,0.682,0.682,0,0,0,0,0.972,0.863,0.863,0,0,0.144,0.144
1,0.603,0.603,0,0,0,0,0.831,0.784,0.784,0,0,0.036,0.036
1,0.162,0.162,0,0,0,0,0.555,0.671,0.671,0,0,0.108,0.108
1,0.0661,0.0661,0,0,0,0,0.36,0.61,0.61,0,0,0.036,0.036
1,0.0514,0.0514,0,0,0,0,0.346,0.61,0.61,0,0,0,0
1,0.044,0.044,0,0,0,0,0.346,0.61,0.61,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.138,0.138,0,0,0,0,0.374,0.623,0.623,0,0,0.036,0.036
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
0.667,0.178,0.178,0,0,0,0,0.331,0.649,0.649,0,0,0,0
0.667,0.325,0.325,0,0,0,0,0.302,0.736,0.736,0,0,0.18,0.18
0.667,0.316,0.316,0,0,0,0.0667,0.311,0.736,0.736,0,0.554,0,0
0.667,0.305,0.305,0,0,1,0.983,0.321,0.736,0.736,0,0.616,0,0
0.667,0.297,0.297,0,0,0,0,0.311,0.736,0.736,0,0.442,0.036,0.036
1,0.42,0.42,0,0,0,0,0.394,0.824,0.824,0,0.0485,0.108,0.108
1,0.423,0.423,0,0,0,0,0.437,0.824,0.824,0,0,0,0
0.667,0.31,0.31,0,0,0,0,0.386,0.762,0.762,0,0,0.036,0.036
1,0.503,0.503,0,0,0,0,0.549,0.922,0.922,0,0,0,0
1,0.635,0.635,0,0,0,0,0.746,0.98,0.98,0,0,0.396,0.396
1,0.553,0.553,0,0,0,0,0.677,0.854,0.854,0,0,0.18,0.18
1,0.907,0.907,0,0,0,0,0.944,0.98,0.98,0,0,0.18,0.18
1,0.847,0.847,0,0,0,0,1,0.941,0.941,0,0,0,0
1,0.682,0.682,0,0,0,0,0.972,0.863,0.863,0,0,0,0
1,0.23,0.23,0,0,0,0,0.449,0.636,0.636,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0.15,0,0
1,0.044,0.044,0,0,0.867,0.317,0.258,0.562,0.562,0,0.634,0,0
1,0.138,0.138,0,0,0.133,0.733,0.374,0.623,0.623,0,0.3,0,0
1,0.167,0.167,0.967,0,0,0,0.392,0.642,0.642,0,0,0,0
0.667,0.178,0.178,1,0,0,0,0.331,0.649,0.649,0,0,0,0
0.667,0.184,0.184,0.333,0,0,0,0.28,0.649,0.649,0,0,0,0
0.333,0.18,0.18,0,0,0,0,0.284,0.649,0.649,0,0,0.288,0.288
0.333,0.175,0.175,0,0,0,0,0.289,0.649,0.649,0,0,0,0
0.333,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0,0.036,0.036
0.333,0.169,0.169,0,0,0,0,0.303,0.649,0.649,0,0,0.036,0.036
0.333,0.17,0.17,0,0,0,0,0.317,0.649,0.649,0,0,0.036,0.036
0.667,0.31,0.31,0,0,0,0,0.386,0.762,0.762,0,0,0.036,0.036
0.667,0.35,0.35,0.967,0,0,0.0667,0.452,0.802,0.802,0,0.0886,0,0
1,0.635,0.635,1,0,1,0.717,0.746,0.98,0.98,0.13,0,0.072,0.072
1,0.807,0.807,1,0.75,0,0,0.887,1,1,0.669,0,0.072,0.072
1,0.907,0.907,1,0.567,0,0,0.944,0.98,0.98,0.542,0,0.036,0.036
1,0.847,0.847,0.9,0,0,0,1,0.941,0.941,0,0,0.144,0.144
1,0.682,0.682,0,0,0,0,0.972,0.863,0.863,0,0,0.144,0.144
1,0.417,0.417,0,0,0,0,0.64,0.71,0.71,0,0,0.216,0.216
1,0.162,0.162,0,0,0,0,0.555,0.671,0.671,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.036,0.036
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.036,0.036
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.446,0.446
1,0.138,0.138,0,0,0,0,0.374,0.623,0.623,0,0,0.29,0.29
1,0.412,0.412,0,0,0,0,0.662,0.804,0.804,0,0,0.203,0.203
0.667,0.178,0.178,0.467,0,0,0,0.331,0.649,0.649,0,0,0.26,0.26
1,0.465,0.465,1,0,0,0,0.324,0.824,0.824,0,0,0.212,0.212
1,0.453,0.453,0.833,0,0,0,0.338,0.824,0.824,0,0,0.036,0.036
0.667,0.305,0.305,0,0,0,0,0.321,0.736,0.736,0,0,0,0
0.333,0.171,0.171,0,0,0,0,0.284,0.649,0.649,0,0,0,0
0.333,0.169,0.169,0,0,0,0,0.303,0.649,0.649,0,0,0.036,0.036
0.667,0.296,0.296,0,0,0,0,0.377,0.736,0.736,0,0,0,0
0.333,0.177,0.177,0,0,0,0,0.322,0.662,0.662,0,0,0.036,0.036
0.333,0.197,0.197,0,0,0,0,0.355,0.682,0.682,0,0,0.216,0.216
0.333,0.241,0.241,0.967,0,0,0,0.421,0.701,0.701,0,0,0.072,0.072
0.333,0.298,0.298,1,0,0,0,0.468,0.708,0.708,0,0,0.108,0.108
0.667,0.619,0.619,1,0,0,0,0.715,0.841,0.841,0,0,0.144,0.144
0.667,0.58,0.58,1,0,0,0,0.753,0.815,0.815,0,0.0605,0.036,0.036
1,0.469,0.469,0.9,0,0.867,0.317,0.734,0.762,0.762,0,0,0.072,0.072
1,0.417,0.417,0,0,0.133,0.733,0.64,0.71,0.71,0,0,0.036,0.036
1,0.162,0.162,0,0,0,0,0.555,0.671,0.671,0,0,0.26,0.26
1,0.0661,0.0661,0,0,0,0,0.32,0.56,0.56,0,0,0.216,0.216
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.214,0.214,0,0,0,0,0.405,0.58,0.58,0,0,0.141,0.141
1,0.267,0.267,0.267,0,0,0,0.435,0.611,0.611,0,0,0.0905,0.0905
1,0.392,0.392,1,0,0,0,0.378,0.651,0.651,0,0,0.0887,0.0887
0.667,0.276,0.276,0.183,0,0,0,0.257,0.621,0.621,0,0,0,0
0.667,0.269,0.269,0,0,0,0,0.264,0.621,0.621,0,0,0.108,0.108
0.667,0.258,0.258,0.0167,0,0,0,0.271,0.621,0.621,0,0,0,0
0.333,0.147,0.147,0.7,0,0,0,0.261,0.591,0.591,0,0,0.144,0.144
0.333,0.146,0.146,0,0,0,0,0.276,0.591,0.591,0,0,0.288,0.288
0.333,0.147,0.147,0,0,0,0,0.287,0.591,0.591,0,0,0.108,0.108
0.333,0.15,0.15,0.0167,0,0,0,0.29,0.602,0.602,0,0,0.072,0.072
0.333,0.163,0.163,0.467,0,0,0,0.316,0.617,0.617,0,0,0.072,0.072
0.667,0.342,0.342,0,0,0,0,0.479,0.704,0.704,0,0,0.108,0.108
1,0.642,0.642,0,0.3,0,0,0.701,0.79,0.79,0.642,0,0.144,0.144
1,0.784,0.784,0,0.967,0,0,0.745,0.774,0.774,0.686,0,0.216,0.216
1,0.813,0.813,0,0,0,0,0.79,0.744,0.744,0.211,0,0.226,0.226
1,0.705,0.705,0,0,0,0,0.768,0.682,0.682,0,0,0.0985,0.0985
1,0.307,0.307,0.0167,0,0,0,0.524,0.6,0.6,0,0,0.233,0.233
1,0.103,0.103,1,0,0,0,0.357,0.565,0.565,0,0,0,0
1,0.044,0.044,1,0,0,0,0.258,0.562,0.562,0,0,0.072,0.072
1,0.044,0.044,1,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,1,0,0,0,0.258,0.562,0.562,0,0,0.144,0.144
1,0.044,0.044,0.617,0,0,0,0.258,0.562,0.562,0,0,0,0
1,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0.128,0.128
1,0.0718,0.0718,0,0,0,0,0.305,0.56,0.56,0,0,0,0
0.667,0.044,0.044,0,0,0,0,0.258,0.562,0.562,0,0,0,0
