plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,occupants,hot_water_fixtures
0.618,0.124,0.14,0.297,0,0,0,0,0,0.667,0.138
0.639,0.138,0.14,0.338,0,0,0,0,0,0.667,0.069
0.67,0.17,0.14,0.425,0,0,0,0,0,0.667,0.069
0.631,0.112,0.281,0.301,0,0,0,0,0,0.333,0.172
0.711,0.278,0.14,0.647,0,0,0.415,0.467,0,0.667,0
0.7,0.387,0.14,0.629,0,0,0.752,0,0,0.667,0.0345
0.68,0.477,0.14,0.515,0,0,0,0,0,0.667,0
0.677,0.671,0,0.566,0,0,0,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0,0,0,1,0.111
0.564,0.0691,0.281,0.116,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.559,0.0223,0.281,0.0816,0,0,0,0,0,1,0
0.577,0.043,0.14,0.245,0,0,0,0,0,1,0.051
0.608,0.0573,0.14,0.305,0,0,0,0,0,1,0.117
0.59,0.0424,0.281,0.184,0,0,0,0,0,0.667,0.294
0.618,0.0807,0.14,0.321,0,0,0,0,0,0.667,0.0567
0.59,0.0528,0.281,0.181,0,0,0,0,0,0.333,0.165
0.59,0.0574,0.281,0.175,0,0,0,0,0,0.333,0.069
0.59,0.06,0.281,0.171,0,0,0,0,0,0.333,0.103
0.618,0.117,0.14,0.289,0,0,0,0,0,0.667,0.0345
0.618,0.124,0.14,0.297,0,0,0.13,0.467,0,0.667,0.0345
0.639,0.138,0.14,0.338,0.286,0.5,0.382,0,0,0.667,0.207
0.67,0.17,0.14,0.425,0.131,0.0167,0.836,0,0,0.667,0
0.7,0.208,0.14,0.553,0,0,0.483,0,0.5,1,0.0345
0.711,0.278,0.14,0.647,0,0,0.871,0,0.317,0.667,0.103
0.77,0.573,0,0.919,0,0,0.543,0,0,1,0.359
0.739,0.708,0,0.747,0,0,0.617,0,0,1,0.211
0.677,0.671,0,0.566,0,0,0.396,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0,0,0,1,0
0.564,0.0691,0.281,0.116,0,0,0,0,0,1,0.254
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.569,0.0294,0.281,0.147,0,0,0,0,0,1,0
0.631,0.078,0,0.433,0,0,0,0,0,1,0.108
0.647,0.0955,0,0.452,0,0,0,0,0,1,0
0.647,0.113,0,0.456,0,0,0,0,0,1,0.069
0.647,0.127,0,0.443,0,0,0,0,0,1,0.0345
0.618,0.0989,0.14,0.3,0,0,0,0,0,0.667,0
0.618,0.104,0.14,0.292,0,0,0,0,0,0.667,0.069
0.618,0.117,0.14,0.289,0.63,0.783,0.0448,0.467,0,0.667,0.103
0.618,0.124,0.14,0.297,0,0,0.578,0,0,0.667,0.103
0.639,0.138,0.14,0.338,0,0,0.551,0,0,0.667,0.103
0.67,0.17,0.14,0.425,0,0,0.456,0,0,0.667,0.103
0.7,0.208,0.14,0.553,0,0,0.0727,0,0,0.667,0.172
0.711,0.278,0.14,0.647,0,0,0,0,0,0.667,0.249
0.77,0.573,0,0.919,0,0,0,0,0,1,0.186
0.739,0.708,0,0.747,0.593,0.517,0,0,0,1,0.109
0.677,0.671,0,0.566,0.156,0,0,0,0,1,0.158
0.616,0.405,0,0.493,0,0,0,0,0,1,0.201
0.564,0.0691,0.281,0.116,0,0,0,0,0,1,0.117
0.559,0.0346,0.281,0.0743,0,0,0,0,0,1,0
0.559,0.0223,0.281,0.0578,0,0,0,0,0,1,0.0345
0.559,0.0164,0.281,0.0495,0,0,0,0,0,1,0
0.559,0.0151,0.281,0.0495,0,0,0,0,0,1,0.069
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.103
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.0601
0.618,0.0807,0.14,0.321,0,0,0,0,0,1,0.069
0.618,0.0898,0.14,0.312,0,0,0,0,0,0.667,0.103
0.618,0.0989,0.14,0.3,0,0,0,0,0,0.667,0.0345
0.618,0.104,0.14,0.292,0,0,0,0,0,0.667,0.328
0.647,0.168,0,0.409,0.503,0.5,0,0,0,1,0.312
0.647,0.177,0,0.421,0.493,0.0167,0,0,0,1,0.27
0.677,0.199,0,0.482,0,0,0,0,0.75,1,0.126
0.67,0.17,0.14,0.425,0,0,0,0,1,1,0.138
0.77,0.304,0,0.804,0,0,0,0,0.433,1,0.069
0.785,0.409,0,0.946,0,0,0,0,0,1,0.0345
0.77,0.573,0,0.919,0,0,0,0,0,1,0.0345
0.68,0.477,0.14,0.515,0,0,0,0,0,0.667,0.056
0.677,0.671,0,0.566,0,0,0,0,0,1,0.219
0.616,0.405,0,0.493,0,0,0,0,0,1,0.0803
0.564,0.0691,0.281,0.116,0,0,0,0,0,1,0
0.559,0.0407,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.559,0.0192,0.281,0.051,0,0,0,0,0,1,0.178
0.559,0.0212,0.281,0.0816,0,0,0,0,0,1,0.168
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0.214
0.585,0.04,0.281,0.177,0,0,0,0,0,0.667,0.379
0.59,0.0582,0.281,0.184,0,0,0.0531,0.467,0,0.333,0.503
0.59,0.0732,0.281,0.185,0,0,0.214,0,0,0.333,0.176
0.59,0.0849,0.281,0.181,0,0,0,0,0.383,0.333,0.131
0.618,0.166,0.14,0.3,0,0,0,0,0.15,0.667,0.244
0.618,0.178,0.14,0.292,0,0,0,0,0.633,0.667,0.289
0.647,0.304,0,0.409,0,0,0,0,0.183,1,0.238
0.618,0.237,0.14,0.297,0,0,0,0,0,0.667,0.223
0.639,0.261,0.14,0.338,0,0,0,0,0,0.667,0.477
0.724,0.402,0,0.612,0.171,0.133,0,0,0,1,0.241
0.77,0.415,0,0.804,0.769,0.65,0.0559,0.133,0,1,0.0345
0.785,0.489,0,0.946,0,0,0.513,0.333,0,1,0.0345
0.77,0.643,0,0.919,0,0,0.0881,0,0,1,0
0.739,0.756,0,0.747,0,0,0,0,0,1,0
0.677,0.698,0,0.566,0,0,0,0,0,1,0
0.598,0.3,0.14,0.345,0,0,0,0,0,1,0
0.564,0.079,0.281,0.116,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.0942
0.559,0.0192,0.281,0.051,0,0,0,0,0,1,0.32
0.559,0.0212,0.281,0.0816,0,0,0,0,0,1,0.239
0.569,0.0277,0.281,0.147,0,0,0,0,0,1,0.122
0.608,0.0619,0.14,0.305,0,0,0,0,0,1,0.412
0.59,0.0582,0.281,0.184,0,0,0,0,0,0.667,0.0838
0.562,0.0181,0.421,0.0495,0,0,0,0,0.133,0.333,0
0.59,0.0849,0.281,0.181,0,0,0,0,0.133,0.333,0.0345
0.59,0.092,0.281,0.175,0,0,0,0,0,0.333,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0.267,0.333,0.172
0.616,0.146,0.281,0.237,0,0,0,0,0,0.667,0.0916
0.631,0.15,0.281,0.301,0,0,0,0,0,0.667,0.207
0.711,0.332,0.14,0.647,0,0,0,0,0,0.667,0.069
0.77,0.643,0,0.919,0,0,0,0,0,1,0.069
0.739,0.756,0,0.747,0,0,0,0,0.633,1,0.0345
0.677,0.698,0,0.566,0,0,0,0,0.45,1,0
0.598,0.3,0.14,0.345,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.585,0.0366,0.281,0.177,0,0,0,0,0,1,0.241
0.618,0.069,0.14,0.318,0,0,0,0,0,1,0.0345
0.618,0.0807,0.14,0.321,0,0,0,0,0,1,0.0345
0.618,0.0898,0.14,0.312,0,0,0,0,0,1,0.151
0.647,0.14,0,0.426,0,0,0,0,0,1,0.126
0.647,0.148,0,0.413,0,0,0,0,0,1,0.3
0.618,0.117,0.14,0.289,0,0,0,0,0,0.667,0.252
0.618,0.124,0.14,0.297,0,0,0,0,0,0.667,0.0996
0.639,0.138,0.14,0.338,0,0,0,0,0,0.667,0.069
0.67,0.17,0.14,0.425,0,0,0,0,0,0.667,0.138
0.7,0.208,0.14,0.553,0,0,0,0,0,0.667,0.138
0.711,0.278,0.14,0.647,0,0,0,0,0,0.667,0.138
0.7,0.387,0.14,0.629,0,0,0,0,0,0.667,0
0.68,0.477,0.14,0.515,0,0,0,0,0,1,0.103
0.639,0.452,0.14,0.394,0,0,0,0,0,1,0.3
0.58,0.146,0.281,0.197,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.569,0.0294,0.281,0.147,0,0,0,0,0,1,0.34
0.585,0.0366,0.281,0.177,0,0,0,0,0,0.667,0.0345
0.59,0.0424,0.281,0.184,0,0,0,0,0.25,0.667,0
0.59,0.0483,0.281,0.185,0,0,0,0,0.283,0.333,0
0.59,0.0528,0.281,0.181,0,0,0,0,0,0.333,0.0345
0.59,0.0574,0.281,0.175,0,0,0,0,0,0.333,0.0345
0.618,0.104,0.14,0.292,0,0,0,0,0,0.667,0.0985
0.618,0.117,0.14,0.289,0,0,0,0,0,0.667,0.172
0.59,0.0697,0.281,0.173,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.0345
0.616,0.0931,0.281,0.237,0,0,0,0,0,0.333,0.172
0.7,0.208,0.14,0.553,0,0,0,0,0,0.667,0.069
0.636,0.147,0.281,0.348,0,0,0,0,0,0.333,0.138
0.631,0.202,0.281,0.339,0,0,0,0,0,0.333,0.103
0.68,0.477,0.14,0.515,0,0,0,0,0,0.667,0
0.677,0.671,0,0.566,0,0,0,0,0,1,0.0345
0.598,0.276,0.14,0.345,0,0,0,0,0,1,0.187
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0.0443
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0.069
0.559,0.0164,0.281,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0.25,1,0
0.559,0.0177,0.281,0.051,0,0,0,0,0.567,1,0.0345
0.559,0.0223,0.281,0.0816,0,0,0,0,0,1,0.243
0.577,0.043,0.14,0.245,0,0,0,0,0,1,0.374
0.608,0.0573,0.14,0.305,0,0,0,0,0.25,1,0.122
0.618,0.069,0.14,0.318,0,0,0,0,0.567,1,0.408
0.59,0.0483,0.281,0.185,0,0,0,0,0.267,0.667,0.124
0.618,0.0898,0.14,0.312,0,0,0,0,0,0.667,0.0786
0.618,0.0989,0.14,0.3,0,0,0,0,0,0.667,0.152
0.618,0.104,0.14,0.292,0,0,0,0,0,0.667,0.259
0.618,0.117,0.14,0.289,0,0,0,0,0,0.667,0.211
0.618,0.124,0.14,0.297,0,0,0,0,0,0.667,0.202
0.639,0.138,0.14,0.338,0,0,0,0,0,0.667,0.304
0.67,0.17,0.14,0.425,0,0,0,0,0,0.667,0.533
0.7,0.208,0.14,0.553,0,0,0,0,0,0.667,0.241
0.785,0.409,0,0.946,0.365,0.5,0,0,0,1,0.185
0.77,0.573,0,0.919,0.57,0.0167,0,0,0.533,1,0
0.739,0.708,0,0.747,0.355,0,0,0,0,1,0
0.639,0.452,0.14,0.394,0,0,0,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0,0,0,1,0
0.567,0.122,0.14,0.183,0,0,0,0,0,1,0
0.559,0.0346,0.281,0.0743,0,0,0.15,0.467,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.569,0.0294,0.281,0.147,0,0,0,0,0,1,0.138
0.631,0.078,0,0.433,0,0,0,0,0,1,0.337
0.647,0.0955,0,0.452,0,0,0,0,0,1,0.485
0.618,0.0807,0.14,0.321,0.354,0.5,0,0,0.817,0.667,0.161
0.618,0.0898,0.14,0.312,0.61,0.0167,0,0,0,0.667,0
0.618,0.0989,0.14,0.3,0.6,0,0,0,0,0.667,0.138
0.618,0.104,0.14,0.292,0,0,0,0,0,0.667,0.0382
0.647,0.168,0,0.409,0,0,0,0,0.75,1,0.109
0.618,0.124,0.14,0.297,0,0,0,0,0.883,0.667,0.0345
0.639,0.138,0.14,0.338,0,0,0,0,0,0.667,0.138
0.616,0.0931,0.281,0.237,0,0,0,0,0,0.333,0.069
0.631,0.112,0.281,0.301,0.51,0.5,0,0,0.25,0.333,0.0345
0.711,0.278,0.14,0.647,0.497,0.0167,0,0,0.833,0.667,0.069
0.7,0.387,0.14,0.629,0.223,0,0,0,0,0.667,0.241
0.621,0.246,0.281,0.282,0,0,0,0,0,0.333,0.0345
0.6,0.234,0.281,0.222,0,0,0,0,0,0.333,0
0.598,0.276,0.14,0.345,0,0,0.25,1,0,0.667,0
0.564,0.0691,0.281,0.116,0,0,0,0.167,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.59,0.0424,0.281,0.184,0,0,0,0,0,1,0.257
0.59,0.0483,0.281,0.185,0,0,0,0,0.267,0.667,0.0345
0.59,0.0528,0.281,0.181,0,0,0,0,0,0.667,0.069
0.618,0.0989,0.14,0.3,0.422,0.5,0,0,0,0.667,0.0345
0.618,0.104,0.14,0.292,0.126,0.0167,0.538,0.467,0,0.667,0.0345
0.618,0.117,0.14,0.289,0,0,0.371,0,0,0.667,0.069
0.618,0.124,0.14,0.297,0,0,0.54,0,0,0.667,0.138
0.639,0.138,0.14,0.338,0,0,0.741,0,0,0.667,0.138
0.67,0.17,0.14,0.425,0,0,0.357,0,0,0.667,0.0345
0.7,0.208,0.14,0.553,0,0,0.632,0,0,0.667,0.172
0.711,0.278,0.14,0.647,0,0,0.294,0,0,0.667,0.345
0.7,0.387,0.14,0.629,0,0,0,0,0.75,0.667,0
0.739,0.708,0,0.747,0,0,0,0,1,1,0.176
0.639,0.452,0.14,0.394,0.606,0.517,0,0,1,1,0
0.598,0.276,0.14,0.345,0.703,0,0,0,1,1,0.162
0.564,0.0691,0.281,0.116,0,0,0,0,0.883,1,0.0514
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.331
0.618,0.0983,0.14,0.318,0,0,0,0,0,1,0.254
0.647,0.183,0,0.456,0,0,0,0,0,1,0.191
0.647,0.218,0,0.443,0,0,0,0,0,1,0.277
0.618,0.166,0.14,0.3,0,0,0,0,0,0.667,0.163
0.59,0.0979,0.281,0.171,0,0,0,0,0,0.333,0.271
0.59,0.113,0.281,0.169,0,0,0,0,0,0.333,0.069
0.59,0.128,0.281,0.173,0,0,0,0,0,0.333,0.241
0.6,0.139,0.281,0.194,0,0,0,0,0,0.333,0.142
0.616,0.146,0.281,0.237,0,0,0,0,0,0.333,0.165
0.7,0.283,0.14,0.553,0,0,0,0,0,0.667,0.275
0.785,0.489,0,0.946,0,0,0,0,0,1,0.0814
0.7,0.435,0.14,0.629,0,0,0,0,0,0.667,0.322
0.739,0.756,0,0.747,0,0,0,0,0.133,1,0.238
0.677,0.698,0,0.566,0,0,0,0,0.95,1,0
0.58,0.159,0.281,0.197,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0.0167,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.17
0.559,0.0264,0.281,0.0578,0,0,0,0,0,1,0.243
0.559,0.0199,0.281,0.0495,0,0,0,0,0,1,0.166
0.559,0.0173,0.281,0.0495,0,0,0,0,0,1,0.176
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.0975
0.577,0.0372,0.14,0.245,0,0,0,0,0,1,0.306
0.608,0.0619,0.14,0.305,0,0,0,0,0,1,0.0345
0.618,0.0983,0.14,0.318,0,0,0,0,0,1,0.263
0.59,0.0732,0.281,0.185,0,0,0,0,0,0.333,0.187
0.618,0.152,0.14,0.312,0,0,0,0,0,0.667,0
0.618,0.166,0.14,0.3,0,0,0,0,0,0.667,0.103
0.618,0.178,0.14,0.292,0,0,0,0,0,0.667,0.0988
0.618,0.209,0.14,0.289,0,0,0,0,0,0.667,0.0345
0.59,0.128,0.281,0.173,0,0,0,0,0,0.667,0.138
0.6,0.139,0.281,0.194,0,0,0,0,0,0.667,0
0.67,0.274,0.14,0.425,0.322,0.383,0,0,0,0.667,0
0.77,0.415,0,0.804,0.654,0.133,0,0,0.633,1,0.379
0.785,0.489,0,0.946,0,0,0,0,0.45,1,0.31
0.77,0.643,0,0.919,0,0,0.427,0.467,0,1,0
0.739,0.756,0,0.747,0,0,0.467,0,0,1,0.173
0.677,0.698,0,0.566,0,0,0.21,0,0,1,0
0.58,0.159,0.281,0.197,0,0,0.516,0,0,1,0
0.564,0.079,0.281,0.116,0,0,0.246,0,0,1,0
0.559,0.0346,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.585,0.0366,0.281,0.177,0,0,0,0,0.267,1,0.137
0.59,0.0424,0.281,0.184,0.555,0.517,0,0,0,1,0
0.59,0.0483,0.281,0.185,0,0,0,0,0,1,0.219
0.618,0.0898,0.14,0.312,0,0,0,0,0,1,0
0.618,0.0989,0.14,0.3,0,0,0,0,0,0.667,0.238
0.618,0.104,0.14,0.292,0.377,0.25,0,0,0,0.667,0.241
0.59,0.0665,0.281,0.169,0.424,0.267,0,0,0,0.333,0.39
0.59,0.0697,0.281,0.173,0.523,0,0,0,0,0.333,0.0345
0.6,0.0769,0.281,0.194,0,0,0,0,0,0.333,0.103
0.616,0.0931,0.281,0.237,0,0,0,0,0.267,0.333,0.103
0.7,0.208,0.14,0.553,0,0,0,0,0.75,0.667,0.0345
0.711,0.278,0.14,0.647,0.527,0.517,0,0,0.0667,0.667,0
0.77,0.573,0,0.919,0,0,0,0,0.267,1,0.0345
0.739,0.708,0,0.747,0,0,0,0,0,1,0.138
0.639,0.452,0.14,0.394,0,0,0,0,0,1,0.143
0.598,0.276,0.14,0.345,0,0,0,0,0,1,0.127
0.564,0.0691,0.281,0.116,0,0,0,0,0,1,0.0864
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.0914
0.608,0.0573,0.14,0.305,0,0,0,0,0,1,0.0614
0.618,0.069,0.14,0.318,0,0,0,0,0,0.667,0.32
0.618,0.0807,0.14,0.321,0,0,0.54,0.467,0,0.667,0.037
0.618,0.0898,0.14,0.312,0,0,0.31,0,0,0.667,0
0.618,0.0989,0.14,0.3,0,0,0.42,0,0,0.667,0
0.618,0.104,0.14,0.292,0,0,0.427,0,0,0.667,0.103
0.618,0.117,0.14,0.289,0,0,0.543,0,0,0.667,0.379
0.618,0.124,0.14,0.297,0,0,0.613,0,0,0.667,0.345
0.639,0.138,0.14,0.338,0,0,0.257,0,0,0.667,0.069
0.67,0.17,0.14,0.425,0,0,0.541,0,0.267,0.667,0
0.7,0.208,0.14,0.553,0,0,0,0,0,0.667,0.069
0.711,0.278,0.14,0.647,0,0,0,0,0,0.667,0.326
0.7,0.387,0.14,0.629,0,0,0,0,0,0.667,0.257
0.621,0.246,0.281,0.282,0,0,0,0,0.5,0.667,0.0345
0.639,0.452,0.14,0.394,0,0,0,0,0.867,1,0.243
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.608,0.0573,0.14,0.305,0,0,0,0,0,1,0.246
0.647,0.0955,0,0.452,0,0,0,0,0,1,0.315
0.618,0.0807,0.14,0.321,0,0,0,0,0,1,0.344
0.59,0.0528,0.281,0.181,0,0,0,0,0,0.667,0.0818
0.59,0.0574,0.281,0.175,0,0,0,0,0.25,0.667,0
0.59,0.06,0.281,0.171,0,0,0.403,0.7,0.517,0.667,0.069
0.59,0.0665,0.281,0.169,0,0,0.0923,0,0.317,0.667,0.241
0.59,0.0697,0.281,0.173,0,0,0,0,0.25,0.667,0.17
0.639,0.138,0.14,0.338,0,0,0,0,0.833,0.667,0.221
0.616,0.0931,0.281,0.237,0,0,0,0,0,0.333,0
0.631,0.112,0.281,0.301,0,0,0,0,0,0.333,0.0345
0.711,0.278,0.14,0.647,0,0,0,0,0,0.667,0.069
0.7,0.387,0.14,0.629,0,0,0,0,0,0.667,0
0.739,0.708,0,0.747,0,0,0,0,0,1,0
0.639,0.452,0.14,0.394,0,0,0,0,0,1,0
0.58,0.146,0.281,0.197,0,0,0,0,0,1,0.069
0.564,0.0691,0.281,0.116,0,0,0,0,0,1,0.284
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.0345
0.559,0.0164,0.281,0.0495,0,0,0,0,0,1,0.0345
0.559,0.0151,0.281,0.0495,0,0,0,0,0,1,0.0345
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.241
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.569,0.0294,0.281,0.147,0,0,0,0,0.75,1,0
0.585,0.0366,0.281,0.177,0,0,0,0,0.333,1,0.0345
0.647,0.0955,0,0.452,0,0,0,0,0,1,0.138
0.618,0.0807,0.14,0.321,0,0,0,0,0.267,0.667,0
0.59,0.0528,0.281,0.181,0,0,0,0,0,0.333,0
0.618,0.0989,0.14,0.3,0,0,0.21,0.25,0,0.667,0
0.618,0.104,0.14,0.292,0,0,0.503,0.45,0,0.667,0
0.618,0.117,0.14,0.289,0,0,0.608,0,0,0.667,0
0.618,0.124,0.14,0.297,0,0,0.411,0,0.25,0.667,0.069
0.639,0.138,0.14,0.338,0,0,0.543,0,1,0.667,0.207
0.67,0.17,0.14,0.425,0,0,0,0,1,0.667,0.241
0.7,0.208,0.14,0.553,0,0,0,0,0.767,0.667,0.0345
0.711,0.278,0.14,0.647,0,0,0,0,0,0.667,0
0.7,0.387,0.14,0.629,0,0,0,0,0,0.667,0
0.68,0.477,0.14,0.515,0,0,0,0,0,0.667,0.275
0.677,0.671,0,0.566,0,0,0,0,0,1,0
0.598,0.276,0.14,0.345,0,0,0,0,0,1,0
0.564,0.0691,0.281,0.116,0,0,0,0,0,1,0.069
0.559,0.0346,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.241
0.569,0.0294,0.281,0.147,0,0,0.124,0.25,0,1,0.0894
0.608,0.0573,0.14,0.305,0,0,0.179,0.217,0,1,0.0282
0.618,0.069,0.14,0.318,0,0,0.495,0,0,1,0.069
0.618,0.0807,0.14,0.321,0,0,0.568,0,0,0.667,0
0.618,0.0898,0.14,0.312,0,0,0.639,0,0,0.667,0
0.618,0.0989,0.14,0.3,0,0,0.487,0,0,0.667,0.138
0.618,0.104,0.14,0.292,0,0,0.587,0,0,0.667,0.069
0.618,0.117,0.14,0.289,0,0,1,0,0,0.667,0.207
0.618,0.124,0.14,0.297,0,0,0.197,0,0,0.667,0.159
0.639,0.138,0.14,0.338,0,0,0.0238,0,0,0.667,0.069
0.67,0.17,0.14,0.425,0,0,0,0,0,0.667,0.207
0.7,0.208,0.14,0.553,0,0,0,0,0,0.667,0.0345
0.711,0.278,0.14,0.647,0,0,0,0,0.267,0.667,0.103
