occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_showers,hot_water_showers_minutes,hot_water_fixtures
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.662,0.176,0.304,0,0,0,0,0,0,0.21,6,0.188
1,0.768,0.337,0.562,0,0,0,0,0,0,0.035,1,0.342
0.15,0.594,0.0658,0.13,0,0,0,0,0,0,0,0,0
0.85,0.743,0.558,0.783,0,0,0,0,0,0,0,0,0.499
1,0.749,0.784,0.94,0.829,0.5,0,0,0,0,0,0,0.136
1,0.692,0.771,0.841,0.127,0,0.579,0.483,0.25,0,0,0,0.0454
1,0.58,0.129,0.166,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.585,0.0573,0.304,0,0,0,0,0,0,0.264,8,0.634
0.15,0.566,0.0234,0.0951,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.699,0.287,0.47,0,0,0,0,0,0,0.188,6,0.174
0.65,0.703,0.403,0.586,0,0,0,0,0,0,0,0,0.0908
0.85,0.717,0.689,0.811,0,0,0,0,0,0,0,0,0.272
1,0.589,0.135,0.185,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.65,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.616,0.128,0.271,0,0,0,0,0,0,0,0,0.0454
0.9,0.666,0.202,0.39,0,0,0,0,0,0,0,0,0.272
0.35,0.62,0.109,0.198,0.298,0.35,0,0,0,0,0,0,0.136
1,0.768,0.337,0.562,0.719,1,0,0,0,0,0,0,0.227
1,0.788,0.449,0.724,0.462,0.433,0,0,0,0,0.353,10,0.331
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.272
1,0.749,0.784,0.94,0,0,0,0,0,0,0,0,0
1,0.589,0.135,0.185,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.578,0.0608,0.124,0,0,0,0,0,0,0,0,0.0908
1,0.651,0.254,0.448,0,0,0,0,0,0,0,0,0.454
1,0.651,0.277,0.431,0,0,0,0,0,0,0,0,0.318
0.817,0.635,0.243,0.353,0,0,0,0,0,0,0,0,0.0908
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0.433,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.601,0.15,0.208,0,0,0,0,0,0,0,0,0.0454
1,0.77,0.758,0.918,0,0,0,0,0,0,0,0,0
1,0.733,0.851,0.923,0,0,0,0,0,0,0,0,0.0908
1,0.671,0.742,0.765,0,0,0,0,0,0,0,0,0
1,0.612,0.453,0.462,0,0,0,0,0,0,0,0,0
1,0.563,0.0322,0.064,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0.317,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0.933,0.645,0.204,0.435,0,0,0,0,0,0.233,0,0,0.136
0.567,0.613,0.149,0.278,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0.933,0.683,0.412,0.413,0,0,0,0,0,0,0,0,0.409
1,0.737,0.461,0.492,0,0,0,0,0,0,0,0,0.363
0.75,0.725,0.375,0.477,0,0,0,0,0,0,0,0,0.136
0.0667,0.577,0.0545,0.097,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0.683,0.675,0.583,0.639,0,0,0,0,0,0,0,0,0
1,0.671,0.742,0.765,0,0,0,0,0,0,0,0,0.0908
1,0.61,0.414,0.425,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0165,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.65,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.69,0.215,0.367,0,0,0,0,0,0,0,0,0.363
1,0.788,0.449,0.724,0,0,0,0,0,0,0,0,0.136
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.182
1,0.749,0.784,0.94,0,0,0,0,0,0,0,0,0.0454
1,0.692,0.771,0.841,0,0,0,0,0,0,0,0,0.136
1,0.63,0.508,0.556,0,0,0,0,0,0,0,0,0
1,0.581,0.24,0.292,0,0,0,0,0,0,0,0,0
1,0.561,0.1,0.145,0,0,0,0,0,0,0,0,0
1,0.558,0.0464,0.0832,0,0,0,0,0,0,0,0,0.363
1,0.562,0.0198,0.0542,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.56,0.0305,0.109,0,0,0,0,0,0,0.245,7,0.484
0.4,0.568,0.0319,0.14,0,0,0,0,0,0,0.625,17,0.653
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.85,0.743,0.297,0.499,0,0,0,0,0,0,0,0,0.363
0.65,0.708,0.291,0.479,0,0,0,0,0,0,0,0,0.272
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.85,0.717,0.689,0.811,0,0,0,0,0,0,0,0,0
1,0.692,0.771,0.841,0,0,0,0,0,0,0,0,0
1,0.609,0.352,0.395,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0161,0.0504,0,0,0,0,0,0,0.15,5,0.193
1,0.562,0.0161,0.0504,0,0,0,0,0,0,0,0,0.0454
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.565,0.021,0.0802,0,0,0,0,0,0,0.222,6,0.196
0.4,0.585,0.0416,0.193,0,0,0,0,0,0,0.037,1,0.0252
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.85,0.704,0.243,0.409,0,0,0,0,0,0,0,0,0.227
1,0.768,0.337,0.562,0,0,0,0,0,0,0,0,0.227
1,0.788,0.449,0.724,0,0,0,0,0,0,0,0,0.272
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.0454
1,0.749,0.784,0.94,0,0,0,0,0,0,0,0,0.0454
1,0.692,0.771,0.841,0,0,0,0,0,0,0,0,0
1,0.58,0.129,0.166,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.561,0.0245,0.0847,0,0,0,0,0,0,0.27,8,0.275
1,0.585,0.0608,0.318,0,0,0,0,0,0,0.198,6,0.226
0.9,0.621,0.078,0.388,0,0,0,0,0,0,0.57,17,0.569
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0.467,13,0.318
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.583,0.0493,0.103,0,0,0,0,0,0.1,0,0,0
1,0.788,0.449,0.724,0,0,0,0,0,0.133,0,0,0.0908
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.0908
1,0.749,0.784,0.94,0,0,0,0,0,0,0,0,0.136
1,0.649,0.509,0.571,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.565,0.021,0.0802,0,0,0,0,0,0,0,0,0
1,0.629,0.0853,0.427,0,0,0,0,0,0.35,0,0,0.0908
0.15,0.573,0.0271,0.109,0,0,0,0,0,0.133,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.634,0.143,0.278,0,0,0.696,0.6,0,0,0,0,0.0454
1,0.722,0.274,0.466,0,0,1,0.133,0.767,0,0,0,0.182
1,0.768,0.337,0.562,0,0,0.651,0,0,0,0,0,0.318
1,0.788,0.449,0.724,0,0,0.393,0,0,0,0,0,0.363
1,0.778,0.626,0.888,0,0,0.349,0,0,0,0,0,0.0454
1,0.749,0.784,0.94,0,0,0,0,0,0,0,0,0
1,0.692,0.771,0.841,0,0,0,0,0,0,0,0,0
1,0.609,0.352,0.395,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.623,0.196,0.31,0,0,0,0,0,0,0,0,0.136
1,0.651,0.303,0.42,0,0,0,0,0,0,0,0,0
1,0.651,0.356,0.417,0,0,0,0,0,0,0,0,0.0454
1,0.657,0.403,0.42,0,0,0,0,0,0,0.259,7,0.267
1,0.691,0.44,0.438,0,0,0,0,0,0,0.388,11,0.264
1,0.737,0.461,0.492,0,0,0,0,0,0,0.475,13,0.505
1,0.778,0.489,0.609,0,0,0,0,0,0.233,0,0,0
1,0.788,0.59,0.78,0,0,0,0,0,0,0,0,0.0908
1,0.77,0.758,0.918,0,0,0,0,0,0,0,0,0.0908
1,0.733,0.851,0.923,0,0,0,0,0,0,0,0,0
1,0.671,0.742,0.765,0,0,0,0,0,0,0,0,0
1,0.612,0.453,0.462,0,0,0,0,0,0,0,0,0
1,0.57,0.159,0.186,0,0,0,0,0,0,0,0,0
1,0.558,0.0889,0.117,0,0,0,0,0,0,0,0,0
1,0.558,0.0449,0.071,0,0,0,0,0,0,0,0,0
1,0.558,0.0251,0.0504,0,0,0,0,0,0,0,0,0.136
1,0.561,0.0183,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.578,0.0441,0.126,0,0,0,0,0,0,0,0,0
1,0.651,0.167,0.461,0,0,0,0,0,0,0,0,0
1,0.651,0.216,0.462,0,0,0,0,0,0,0,0,0.0454
1,0.651,0.254,0.448,0,0,0,0,0,0,0,0,0.0454
1,0.651,0.277,0.431,0,0,0,0,0,0.233,0,0,0.0454
1,0.651,0.303,0.42,0,0,0,0,0,0,0,0,0
1,0.651,0.356,0.417,0,0,0,0,0,0,0,0,0.0454
1,0.657,0.403,0.42,0,0,0,0,0,0,0.0799,3,0.0544
1,0.691,0.44,0.438,0,0,0,0,0,0,0.254,7,0.446
1,0.737,0.461,0.492,0,0,0,0,0,0,0.573,16,0.527
0.567,0.683,0.276,0.349,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0.183,0.584,0.161,0.192,0,0,0,0,0,0,0,0,0
1,0.671,0.742,0.765,0,0,0,0,0,0,0,0,0
1,0.612,0.453,0.462,0,0,0,0,0,0,0,0,0
1,0.571,0.205,0.23,0,0,0,0,0,0,0,0,0
1,0.564,0.0481,0.0809,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.65,0.576,0.0404,0.199,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.69,0.215,0.367,0,0,0,0,0,0,0,0,0.0908
1,0.788,0.449,0.724,0,0,0,0,0,0,0,0,0.318
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.182
1,0.749,0.784,0.94,0.15,0.1,0,0,0,0,0,0,0
1,0.692,0.771,0.841,0.707,0.4,0,0,0,0,0,0,0.136
1,0.58,0.129,0.166,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.585,0.0573,0.304,0,0,0,0,0,0,0.761,21,0.609
1,0.629,0.0853,0.427,0,0,0,0,0,0,0.226,7,0.154
1,0.649,0.106,0.457,0,0,0,0,0,0,0,0,0
1,0.642,0.115,0.423,0,0,0,0,0,0,0,0,0.272
1,0.638,0.125,0.391,0,0,0,0,0,0,0.171,5,0.208
0.4,0.598,0.0714,0.206,0,0,0,0,0,0,0,0,0.0454
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.571,0.0348,0.0872,0,0,0,0,0,0,0,0,0.0454
1,0.678,0.223,0.428,0,0,0,0,0,0,0,0,0.0908
1,0.722,0.274,0.466,0,0,0,0,0,0,0,0,0.0908
1,0.768,0.337,0.562,0,0,0,0,0,0.233,0,0,0.0454
1,0.788,0.449,0.724,0,0,0,0,0,0,0,0,0.0454
1,0.778,0.626,0.888,0,0,0,0,0,0,0.197,6,0.134
1,0.749,0.784,0.94,0,0,0,0,0,0,0.368,11,0.25
1,0.692,0.771,0.841,0,0,0,0,0,0,0.535,16,0.365
1,0.63,0.508,0.556,0,0,0,0,0,0,0,0,0
1,0.571,0.0832,0.119,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.585,0.0573,0.304,0,0,0,0,0,0,0.514,15,0.532
0.65,0.603,0.0598,0.29,0,0,0,0,0,0,0.435,13,0.341
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.35,0.604,0.0899,0.183,0,0,0,0,0,0,0,0,0.182
1,0.722,0.274,0.466,0,0,0,0,0,0.233,0,0,0
1,0.768,0.337,0.562,0,0,0,0,0,0,0,0,0
1,0.788,0.449,0.724,0,0,0,0,0,0,0,0,0.0454
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.0454
1,0.749,0.784,0.94,0,0,0,0,0,0,0,0,0.0908
1,0.692,0.771,0.841,0,0,0,0,0,0,0,0,0
1,0.58,0.129,0.166,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.559,0.0232,0.0543,0,0,0,0,0,0,0.142,4,0.46
1,0.558,0.0377,0.134,0,0,0,0,0,0,0.482,14,0.601
1,0.585,0.0608,0.318,0,0,0,0,0,0.233,0.411,12,0.325
0.4,0.585,0.0416,0.193,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.75,0.722,0.264,0.446,0,0,0,0,0,0,0,0,0.182
0.35,0.642,0.174,0.295,0,0,0,0,0,0,0.207,6,0.141
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.0908
1,0.749,0.784,0.94,0,0,0,0,0,0,0,0,0.0454
1,0.692,0.771,0.841,0,0,0,0,0,0,0,0,0
1,0.58,0.129,0.166,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.15,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.85,0.756,0.399,0.645,0,0,0,0,0,0.233,0,0,0.318
1,0.778,0.626,0.888,0,0,0,0,0,0,0,0,0.409
0.15,0.594,0.112,0.18,0,0,0,0,0,0,0,0,0
0.85,0.664,0.653,0.707,0,0,0,0,0,0.717,0,0,0.136
1,0.609,0.352,0.395,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
