occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0166,0.0542,0,0,0,0,0,0.136
1,0.575,0.0286,0.124,0,0,0,0,0,0.163
0.894,0.588,0.0367,0.172,0,0,0,0,0,0.113
0.667,0.6,0.046,0.199,0,0,0,0,0,0.131
0.689,0.632,0.0876,0.344,0,0,0,0,0,0.247
1,0.66,0.137,0.471,0,0,0,0,0,0.144
1,0.66,0.152,0.455,0,0,0,0,0,0.3
0.978,0.658,0.161,0.43,0,0,0,0,0,0.245
0.583,0.6,0.0677,0.179,0,0,0,0,0,0.229
0.667,0.63,0.136,0.304,0,0,0,0,0,0.274
0.561,0.629,0.127,0.268,0,0,0,0,0,0.128
0.333,0.62,0.0963,0.19,0,0,0,0,0,0.0924
0.356,0.64,0.124,0.229,0,0,0,0,0,0.185
0.667,0.72,0.28,0.481,0,0,0,0,0,0.0462
0.667,0.719,0.385,0.595,0,0,0,0,0,0.0462
0.583,0.683,0.413,0.559,0,0,0,0,0,0
0.772,0.633,0.349,0.419,0,0,0,0,0,0
1,0.628,0.399,0.46,0,0,0,0,0,0.185
1,0.589,0.175,0.223,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.584,0.0298,0.128,0,0,0,0,0,0.0984
1,0.6,0.046,0.199,0,0,0,0,0,0.198
0.833,0.632,0.0876,0.344,0,0,0,0,0.0667,0.249
1,0.66,0.137,0.471,0,0,0,0,0.417,0.319
0.622,0.626,0.0984,0.305,0,0,0,0,0,0.232
0.333,0.6,0.0655,0.181,0,0,0,0,0,0.185
0.0611,0.576,0.0254,0.0752,0,0,0,0,0,0
0.272,0.595,0.0656,0.155,0,0,0,0,0.567,0.139
0.522,0.629,0.122,0.254,0,0,0,0,0.65,0.0462
0.667,0.669,0.177,0.329,0,0,0,0,0.817,0.185
0.561,0.678,0.182,0.325,0,0,0,0,0.4,0.185
0.333,0.645,0.148,0.266,0,0,0,0,0,0.139
0.333,0.644,0.201,0.324,0,0,0,0,0,0.0924
0.439,0.656,0.339,0.451,0.335,0.317,0,0,0,0
0.772,0.67,0.524,0.618,0.278,0.7,0,0,0,0
1,0.626,0.389,0.449,0,0,0,0,0,0.139
1,0.581,0.115,0.16,0,0,0,0,0,0.0475
1,0.571,0.0273,0.0647,0,0,0,0,0,0.131
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0186,0.0626,0,0,0,0,0.317,0.0462
1,0.58,0.0377,0.182,0.671,0.817,0,0,0.4,0.0573
0.978,0.605,0.0557,0.284,0.109,0.2,0,0,0,0.174
0.478,0.598,0.044,0.19,0.305,0.317,0,0,0.233,0.132
0.333,0.6,0.0506,0.193,0.81,0.7,0.558,0.483,0,0.139
0.439,0.61,0.0699,0.235,0,0,0.293,0,0,0.371
0.939,0.653,0.141,0.421,0,0,0.487,0,0,0.406
0.811,0.613,0.0861,0.238,0,0,0.535,0,0,0.242
0.667,0.6,0.0709,0.178,0,0,0.513,0,0,0.185
0.394,0.576,0.0267,0.075,0,0,0,0,0,0
0.606,0.601,0.0711,0.157,0,0,0,0,0,0.0462
0.667,0.652,0.146,0.273,0,0,0,0,0.483,0.185
0.689,0.705,0.224,0.395,0,0,0,0,0,0.131
1,0.795,0.412,0.695,0,0,0,0,0,0.321
1,0.793,0.569,0.867,0.679,0.817,0,0,0,0.202
0.811,0.699,0.439,0.61,0.18,0.2,0,0,0,0.0462
0.667,0.617,0.254,0.318,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.572,0.0177,0.0609,0,0,0,0,0,0
1,0.598,0.044,0.19,0.359,0.567,0,0,0,0.0462
1,0.617,0.0718,0.274,0.945,0.45,0,0,0,0.231
1,0.63,0.0967,0.331,0.145,0,0,0,0,0.0924
0.811,0.613,0.08,0.246,0,0,0,0,0,0.0924
0.667,0.6,0.0655,0.181,0,0,0,0,0,0.324
0.667,0.6,0.0709,0.178,0,0,0,0,0,0.0462
0.667,0.617,0.111,0.249,0,0,0,0,0,0.231
0.644,0.64,0.144,0.3,0,0,0,0,0,0.139
0.356,0.623,0.102,0.2,0,0,0,0,0,0
0.667,0.701,0.217,0.383,0,0,0,0,0,0.0924
0.667,0.72,0.28,0.481,0,0,0,0,0,0.744
0.394,0.659,0.228,0.368,0,0,0,0,0,0.185
0.333,0.601,0.108,0.18,0,0,0,0,0,0
0.606,0.609,0.222,0.279,0,0,0,0,0,0.0924
0.667,0.599,0.207,0.256,0,0,0,0,0,0
0.667,0.581,0.115,0.16,0,0,0,0,0,0
0.883,0.569,0.0353,0.0688,0,0,0,0,0,0.0462
1,0.57,0.021,0.0545,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
0.7,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.617,0.578,0.0395,0.0848,0,0,0,0,0,0
0.333,0.57,0.0184,0.0519,0,0,0,0,0,0
0.683,0.602,0.133,0.184,0,0,0.497,0.733,0.15,0.462
0.867,0.618,0.215,0.254,0,0,0.467,0,0.567,0.139
0.667,0.646,0.28,0.299,0,0,0.38,0,0.483,0.231
0.667,0.68,0.308,0.339,0,0,0.272,0,0,0.277
0.967,0.776,0.455,0.57,0,0,0.374,0,0.483,0.0462
0.4,0.661,0.225,0.322,0,0,0,0,0,0.0924
0.333,0.643,0.25,0.342,0,0,0,0,0,0.462
0.633,0.688,0.546,0.634,0,0,0,0,0,0
0.667,0.649,0.499,0.551,0,0,0,0,0,0.0888
0.667,0.589,0.164,0.196,0,0,0,0,0,0.168
0.772,0.572,0.0509,0.0868,0,0,0,0,0,0.0452
1,0.569,0.049,0.0823,0,0,0,0,0,0.0452
0.7,0.57,0.021,0.0545,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.967,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.577,0.0276,0.134,0,0,0,0,0,0.404
1,0.617,0.0667,0.314,0,0,0,0,0,0.176
0.7,0.629,0.107,0.332,0,0,0,0,0,0.11
0.667,0.63,0.141,0.336,0,0,0,0,0,0.149
0.667,0.63,0.169,0.328,0,0,0,0,0,0.0462
0.667,0.611,0.131,0.231,0,0,0,0,0,0.0924
0.667,0.6,0.109,0.179,0,0,0,0,0,0.0462
0.667,0.6,0.125,0.178,0,0,0,0,0,0.139
0.667,0.6,0.142,0.178,0,0,0,0,0,0.277
0.667,0.61,0.155,0.182,0,0,0,0,0,0.139
0.367,0.625,0.163,0.195,0,0,0,0,0,0.0924
0.333,0.641,0.169,0.229,0,0,0,0,0,0
0.85,0.767,0.472,0.658,0,0,0,0,0,0.231
1,0.788,0.712,0.922,0,0,0,0,0,0.155
1,0.749,0.803,0.924,0,0,0,0,0,0.245
1,0.656,0.538,0.59,0,0,0,0,0,0.318
1,0.578,0.0699,0.105,0,0,0,0,0,0
1,0.571,0.0417,0.0752,0,0,0,0,0,0.0226
1,0.57,0.0171,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.571,0.0172,0.0587,0,0,0,0,0,0.133
0.811,0.59,0.0407,0.198,0,0,0,0,0,0.21
0.939,0.615,0.0614,0.269,0,0,0,0,0,0.109
1,0.63,0.0851,0.335,0,0,0,0,0,0.233
0.728,0.606,0.0632,0.218,0,0,0,0,0,0.26
0.667,0.6,0.0615,0.186,0,0,0,0,0,0.185
0.478,0.583,0.0368,0.109,0,0,0,0,0,0
0.333,0.57,0.0161,0.0519,0,0,0,0,0,0
0.439,0.58,0.0356,0.0919,0,0,0,0,0,0.0462
0.667,0.606,0.0824,0.18,0,0,0,0,0,0.185
0.478,0.62,0.0963,0.19,0,0,0,0,0,0.0462
0.333,0.635,0.116,0.217,0,0,0,0,0,0.0924
0.522,0.689,0.233,0.402,0,0,0,0,0,0.0924
0.667,0.719,0.385,0.595,0,0,0.0301,0.317,0.0667,0.185
0.667,0.702,0.496,0.656,0.145,0.0667,0,0.417,0.417,0.0462
0.667,0.67,0.524,0.618,0.709,0.95,0,0,0,0.101
0.667,0.628,0.399,0.46,0,0,0,0,0,0
0.667,0.589,0.179,0.228,0,0,0,0,0,0.0924
0.667,0.571,0.0549,0.0969,0,0,0,0,0,0.0402
0.667,0.569,0.0301,0.0681,0,0,0,0,0,0.18
0.667,0.569,0.0202,0.0557,0,0,0,0,0,0.2
0.667,0.569,0.0166,0.0519,0,0,0,0,0,0.369
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.575,0.0252,0.11,0,0,0,0,0,0.112
0.811,0.588,0.0367,0.172,0,0,0,0,0,0.0601
0.667,0.598,0.044,0.19,0,0,0,0,0,0.759
0.667,0.6,0.0506,0.193,0,0,0,0,0,0.0979
0.667,0.6,0.0564,0.192,0,0,0,0,0,0.288
0.478,0.583,0.0345,0.112,0,0,0,0,0,0.314
0.522,0.604,0.0735,0.196,0,0,0,0,0.483,0.16
0.856,0.647,0.159,0.376,0,0,0,0,0,0.309
0.978,0.658,0.192,0.421,0,0,0,0,0,0.273
0.667,0.642,0.149,0.309,0,0,0,0,0,0.277
0.583,0.655,0.154,0.293,0,0,0,0,0,0.241
0.667,0.701,0.217,0.383,0,0,0,0,0,0
0.667,0.72,0.28,0.481,0,0,0,0,0,0.139
0.667,0.719,0.385,0.595,0,0,0,0,0,0.0462
0.689,0.706,0.514,0.677,0,0,0,0,0.233,0
1,0.719,0.779,0.902,0,0,0,0,0,0.119
1,0.65,0.543,0.614,0,0,0,0,0,0
1,0.589,0.179,0.228,0,0,0.283,0.567,0,0
1,0.571,0.0549,0.0969,0,0,0.61,0.167,0,0
1,0.569,0.0301,0.0681,0,0,0.517,0,0,0
1,0.569,0.0202,0.0557,0,0,0.215,0,0,0
1,0.569,0.0165,0.0519,0,0,0.342,0,0,0.185
1,0.57,0.016,0.0519,0,0,0.0301,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
0.978,0.583,0.0282,0.119,0,0,0,0,0,0.0924
0.667,0.604,0.0509,0.211,0,0,0,0,0.0667,0.175
0.667,0.63,0.0851,0.335,0,0,0,0,0.167,0.149
0.667,0.63,0.0967,0.331,0,0,0,0,0,0
0.667,0.63,0.107,0.32,0.0883,0.0667,0,0,0,0.0462
0.667,0.63,0.115,0.31,0.628,0.95,0,0,0,0.231
0.478,0.613,0.0928,0.233,0.594,0,0,0,0.317,0.0462
0.5,0.615,0.107,0.241,0.0996,0,0,0,0.4,0.0462
0.167,0.586,0.0475,0.115,0,0,0,0,0,0.0924
0.439,0.637,0.124,0.236,0,0,0,0,0,0.0462
0.667,0.701,0.217,0.383,0,0,0,0,0,0.0462
0.75,0.74,0.318,0.541,0,0,0,0,0,0.198
0.667,0.719,0.385,0.595,0,0,0,0,0.317,0.277
0.667,0.702,0.496,0.656,0.325,0.317,0,0,1,0.139
0.939,0.685,0.59,0.695,0.908,0.7,0,0,1,0.445
0.894,0.628,0.399,0.46,0.558,0,0,0,0.117,0.231
0.939,0.599,0.285,0.346,0.639,0,0,0,0,0.0492
1,0.573,0.0925,0.14,0,0,0,0,0,0.0472
1,0.569,0.0301,0.0681,0,0,0,0,0,0.203
1,0.57,0.0175,0.0535,0,0,0,0,0,0.0722
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0166,0.0542,0.175,0.0667,0,0,0,0.0924
0.811,0.57,0.0195,0.0665,0.562,0.95,0,0,0,0.139
0.856,0.598,0.0434,0.204,0,0,0,0,0,0.188
0.706,0.616,0.0621,0.283,0,0,0,0,0,0.225
0.333,0.6,0.0506,0.193,0,0,0,0,0,0.231
0.333,0.6,0.0564,0.192,0,0,0,0,0,0.46
0.333,0.6,0.0615,0.186,0,0,0,0,0,0.277
0.333,0.6,0.0655,0.181,0,0,0,0,0.233,0.185
0.333,0.6,0.0709,0.178,0,0,0,0,0,0
0.333,0.6,0.0762,0.178,0,0,0,0,0,0.139
0.333,0.606,0.0824,0.18,0,0,0,0,0,0.139
0.333,0.62,0.0963,0.19,0,0,0,0,0,0.324
0.333,0.635,0.116,0.217,0,0,0,0,0,0.0924
0.333,0.645,0.148,0.266,0,0,0,0,0,0.0462
0.522,0.685,0.32,0.491,0.226,0.317,0,0,0,0.324
0.667,0.702,0.496,0.656,0.607,0.7,0,0,0,0
0.667,0.657,0.446,0.535,0,0,0,0,0,0.11
0.667,0.598,0.198,0.245,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.569,0.0206,0.071,0,0,0,0,0,0
0.978,0.579,0.0366,0.176,0,0,0.471,0.567,0,0.0924
0.667,0.602,0.0504,0.248,0,0,0.563,0.917,0,0.0924
0.667,0.626,0.0718,0.327,0,0,0.512,0,0,0.0462
0.667,0.63,0.0851,0.335,0,0,0.072,0,0,0.4
0.394,0.606,0.0632,0.218,0,0,0,0,0,0.438
0.333,0.591,0.0464,0.144,0,0,0,0,0,0
0.522,0.587,0.0448,0.124,0,0,0,0,0,0.139
0.394,0.593,0.0582,0.146,0,0,0,0,0,0.139
0.333,0.6,0.0762,0.178,0,0,0,0,0,0.0462
0.333,0.606,0.0824,0.18,0,0,0,0,0,0.37
0.333,0.62,0.0963,0.19,0,0,0,0,0,0.37
0.417,0.653,0.144,0.262,0,0,0,0,0,0.139
0.0611,0.583,0.0362,0.0851,0,0,0,0,0,0
0.106,0.593,0.083,0.146,0,0,0,0,0,0
0.439,0.656,0.339,0.451,0,0,0,0,0.317,0
0.772,0.67,0.524,0.618,0,0,0,0,0.4,0
1,0.628,0.399,0.46,0,0,0,0,0,0
1,0.582,0.107,0.149,0,0,0,0,0,0
1,0.57,0.0182,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.569,0.0198,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.569,0.0202,0.0533,0,0,0,0,0,0.0462
0.95,0.569,0.0217,0.0773,0,0,0,0,0,0.0924
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.593,0.0414,0.173,0,0,0,0,0,0
0.967,0.627,0.104,0.318,0,0,0,0,0,0.0462
0.783,0.611,0.1,0.244,0,0,0,0,0,0.0462
0.5,0.612,0.124,0.245,0,0,0,0,0,0.45
0.667,0.63,0.186,0.316,0,0,0,0,0,0.29
0.617,0.626,0.186,0.288,0,0,0,0,0,0.323
0.683,0.605,0.142,0.197,0,0,0,0,0,0.0462
0.783,0.63,0.265,0.304,0,0,0,0,0,0.231
0.367,0.613,0.168,0.194,0,0,0,0,0,0.0924
0.333,0.625,0.163,0.195,0,0,0,0,0,0.0462
0.55,0.687,0.267,0.347,0,0,0,0,0,0
0.667,0.724,0.37,0.52,0,0,0,0,0,0.0462
0.667,0.715,0.481,0.632,0,0,0,0,0,0.164
0.967,0.751,0.821,0.941,0,0,0,0,0,0.102
1,0.698,0.798,0.859,0,0,0,0,0,0.647
1,0.618,0.384,0.415,0,0,0,0,0,0.103
1,0.576,0.0892,0.123,0,0,0,0,0,0
1,0.571,0.0254,0.0589,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
0.867,0.624,0.102,0.305,0,0,0,0,0,0.302
0.667,0.63,0.141,0.336,0,0,0.136,0.483,0,0.31
0.8,0.642,0.199,0.383,0,0,0.0759,0.15,0,0.0795
1,0.66,0.269,0.448,0,0,0.547,0.833,0,0.0462
0.95,0.656,0.276,0.415,0,0,0.317,0,0,0.277
0.667,0.63,0.232,0.304,0,0,0.385,0,0,0.139
0.967,0.657,0.378,0.418,0,0,0.306,0,0,0.263
0.783,0.662,0.339,0.357,0,0,0.538,0,0,0.0924
0.667,0.68,0.308,0.339,0,0,0.479,0,0,0.231
0.667,0.711,0.319,0.407,0,0,0.449,0,0,0.277
0.667,0.724,0.37,0.52,0,0,0.435,0,0,0
0.717,0.715,0.481,0.632,0,0,0,0,0,0
1,0.695,0.569,0.664,0,0,0,0,0,0.231
1,0.656,0.538,0.59,0,0,0,0,0,0
1,0.578,0.0699,0.105,0,0,0,0,0,0
1,0.571,0.0417,0.0752,0,0,0,0,0,0
1,0.57,0.0171,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.016,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.571,0.0172,0.0587,0,0,0,0,0,0.146
1,0.596,0.0443,0.215,0,0,0,0,0,0.505
0.978,0.641,0.0872,0.398,0,0,0.249,0.567,0,0.0858
0.667,0.63,0.0851,0.335,0,0,0.694,0.667,0,0.139
0.667,0.63,0.0967,0.331,0,0,0.326,0,0,0.139
0.667,0.63,0.107,0.32,0,0,0.45,0,0,0.231
0.667,0.63,0.115,0.31,0,0,0.323,0,0,0.53
0.667,0.63,0.126,0.304,0,0,0.754,0,0,0.0691
0.394,0.606,0.0868,0.201,0,0,0.631,0,0,0.185
0.0611,0.576,0.0274,0.075,0,0,0,0,0,0
0,0.57,0.0161,0.0519,0,0,0,0,0,0
0.189,0.611,0.0782,0.154,0,0,0,0,0,0.185
0.333,0.645,0.148,0.266,0,0,0,0,0,0.277
0.333,0.644,0.201,0.324,0,0,0,0,0,0.0957
0.522,0.671,0.405,0.528,0,0,0,0,0.483,0.158
0.689,0.649,0.4,0.486,0,0,0,0,0,0.08
0.811,0.605,0.231,0.282,0,0,0,0,0,0
0.939,0.577,0.0876,0.131,0,0,0,0,0,0.189
1,0.571,0.048,0.0887,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.569,0.0175,0.0527,0,0,0,0,0,0.0924
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.575,0.0252,0.11,0,0,0,0,0,0.104
0.978,0.588,0.0367,0.172,0,0,0,0,0,0.21
0.667,0.6,0.046,0.199,0,0,0,0,0,0.275
0.667,0.63,0.0851,0.335,0,0,0,0,0,0.0443
0.667,0.63,0.0967,0.331,0,0,0,0,0,0.185
0.667,0.63,0.107,0.32,0,0,0,0,0,0
0.667,0.63,0.115,0.31,0,0,0,0,0,0.0428
0.667,0.63,0.126,0.304,0,0,0,0,0,0.308
0.561,0.621,0.117,0.264,0,0,0,0,0,0.243
0.333,0.606,0.0824,0.18,0,0,0,0,0,0.324
0.522,0.652,0.146,0.273,0,0,0,0,0.233,0.277
0.667,0.701,0.217,0.383,0,0,0,0,0,0
0.667,0.72,0.28,0.481,0,0,0,0,0,0.0462
0.667,0.719,0.385,0.595,0,0,0,0,0,0.185
0.856,0.737,0.645,0.83,0,0,0,0,0.483,0.0462
0.894,0.706,0.7,0.818,0,0,0,0,0,0
0.667,0.615,0.305,0.36,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
0.811,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.573,0.0193,0.0698,0,0,0,0,0,0.138
0.667,0.626,0.0718,0.327,0,0,0,0,0,0.424
0.667,0.63,0.0851,0.335,0,0,0,0,0,0.423
0.667,0.63,0.0967,0.331,0,0,0,0,0,0.461
0.644,0.628,0.104,0.312,0,0,0,0,0,0.0462
0.333,0.6,0.0655,0.181,0,0,0,0,0,0.185
0.333,0.6,0.0709,0.178,0,0,0,0,0,0.0924
0.272,0.593,0.0608,0.146,0,0,0,0,0,0.324
0.667,0.606,0.0824,0.18,0,0,0,0,0,0.231
0.667,0.62,0.0963,0.19,0,0,0,0,0,0.0462
0.561,0.653,0.144,0.262,0,0,0,0,0.233,0.0462
0.628,0.712,0.27,0.464,0,0,0,0,0.0667,0.0924
1,0.793,0.569,0.867,0,0,0,0,0.417,0.139
0.917,0.753,0.671,0.882,0,0,0,0,0,0
1,0.719,0.779,0.902,0,0,0,0,0,0
1,0.645,0.506,0.575,0,0,0,0,0,0.044
1,0.592,0.213,0.267,0,0,0,0,0,0.044
1,0.572,0.0868,0.134,0,0,0,0,0,0
1,0.569,0.0301,0.0681,0,0,0,0,0,0
1,0.569,0.0202,0.0557,0,0,0,0,0,0.0462
1,0.569,0.0165,0.0519,0,0,0,0,0,0.0924
1,0.57,0.016,0.0519,0,0,0,0,0,0.185
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.572,0.0177,0.0609,0,0,0,0,0,0.0473
0.811,0.581,0.0265,0.11,0,0,0,0,0,0.399
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.587,0.0402,0.13,0,0,0,0,0.0667,0.0629
0.667,0.617,0.0886,0.261,0,0,0,0,0.167,0.186
0.667,0.613,0.0861,0.238,0,0,0,0,0.317,0.158
0.667,0.6,0.0709,0.178,0,0,0,0,0.167,0.139
0.667,0.593,0.0617,0.146,0,0,0,0,0,0.185
0.667,0.609,0.087,0.189,0,0,0,0,0,0.532
0.667,0.669,0.177,0.329,0,0,0,0,0.0667,0.0591
0.689,0.705,0.224,0.395,0,0,0,0,0.9,0.567
0.728,0.733,0.3,0.514,0,0,0,0,0,0.277
0.667,0.719,0.385,0.595,0,0,0,0,0,0.0924
0.856,0.702,0.496,0.656,0,0,0,0,0,0.0924
1,0.67,0.524,0.618,0,0,0,0,0,0
1,0.626,0.389,0.449,0,0,0,0,0,0
1,0.58,0.0954,0.138,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
0.811,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.644,0.58,0.0332,0.161,0,0,0,0,0,0.235
0.439,0.596,0.0443,0.215,0.323,0.317,0,0,0,0.226
0.667,0.626,0.0718,0.327,0.504,0.7,0,0,0,0.277
0.394,0.606,0.0562,0.219,0,0,0,0,0,0.167
0.333,0.6,0.0564,0.192,0,0,0,0,0,0.0462
0.333,0.6,0.0615,0.186,0,0,0,0,0,0
0.0611,0.576,0.0248,0.076,0,0,0,0,0,0
0,0.57,0.0161,0.0519,0,0,0,0,0,0
0.189,0.587,0.0511,0.123,0,0,0,0,0,0.231
0.333,0.606,0.0824,0.18,0,0,0,0,0,0.416
0.333,0.62,0.0963,0.19,0,0,0,0,0.317,0.324
0.333,0.635,0.116,0.217,0,0,0,0,0.717,0.0924
0.439,0.67,0.196,0.342,0,0,0,0,0.417,0
0.667,0.719,0.385,0.595,0,0,0,0,0,0.0924
0.667,0.702,0.496,0.656,0,0,0,0,0,0.0924
0.667,0.667,0.508,0.601,0,0,0,0,0,0
0.667,0.599,0.207,0.256,0,0,0,0,0.567,0
0.667,0.581,0.115,0.16,0,0,0,0,0.15,0
0.667,0.569,0.0479,0.0823,0,0,0,0,0,0
0.667,0.57,0.021,0.0545,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.967,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.578,0.0288,0.144,0,0,0,0,0,0.164
0.783,0.6,0.0489,0.216,0,0,0,0,0,0.201
0.667,0.6,0.0625,0.192,0,0,0,0,0,0.196
0.617,0.596,0.0704,0.173,0,0,0,0,0,0.0462
0.333,0.57,0.0184,0.0519,0,0,0,0,0,0
0.333,0.57,0.0184,0.0519,0,0,0,0,0,0
0.467,0.609,0.137,0.217,0,0,0,0,0.233,0
0.45,0.611,0.162,0.222,0,0,0,0,0,0.139
0.333,0.6,0.142,0.178,0,0,0,0,0,0.139
0.633,0.646,0.28,0.299,0,0,0,0,0,0.231
0.667,0.68,0.308,0.339,0,0,0,0,0,0.185
0.917,0.765,0.432,0.542,0,0,0,0,0,0.0462
0.833,0.762,0.46,0.64,0,0,0,0,0,0
0.667,0.715,0.481,0.632,0.69,0.9,0.259,0.65,0,0.0462
0.667,0.695,0.569,0.664,0.658,0.117,0,0.833,0,0.089
0.667,0.656,0.538,0.59,0.65,0,0,0,0,0
0.667,0.614,0.359,0.388,0.767,0,0,0,0,0.184
0.689,0.578,0.114,0.151,0,0,0,0,0,0.109
1,0.569,0.049,0.0823,0,0,0,0,0,0.032
1,0.569,0.0301,0.0623,0,0,0,0,0,0
1,0.569,0.0214,0.0528,0,0,0,0,0,0.231
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
