occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures
0.667,0.853,0.378,0.602,0,0,0,0,0,0.9,0.0986
0.667,0.841,0.507,0.67,0,0,0,0,0,0,0
0.867,0.925,0.654,0.856,0,0,0,0,0,0,0
1,0.98,0.752,0.98,0,0,0,0,0,0,0
1,0.98,0.752,0.98,0,0,0,0,0,0,0
1,0.98,0.752,0.98,0,0,0,0,0,0,0
1,0.964,0.74,0.944,0,0,0,0,0,0,0
1,0.815,0.625,0.625,0,0,0,0,0,0,0
1,0.815,0.625,0.625,0,0,0,0,0,0,0
1,0.815,0.625,0.625,0,0,0,0,0,0,0
1,0.815,0.625,0.625,0,0,0,0,0,0,0
1,0.815,0.625,0.625,0,0,0,0,0,0,0
1,0.799,0.593,0.59,0,0,0,0,0,0,0
1,0.662,0.304,0.275,0,0,0,0,0,0,0
1,0.662,0.304,0.275,0,0,0,0,0,0,0.112
1,0.662,0.304,0.275,0,0,0,0,0,0,0
1,0.662,0.304,0.275,0,0,0,0,0,0,0
1,0.662,0.304,0.275,0,0,0,0,0,0,0.0986
1,0.652,0.275,0.253,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.566,0.0161,0.0495,0,0,0,0,0,0.1,0
1,0.61,0.0183,0.0495,0,0,0,0,0,1,0
1,0.61,0.0183,0.0495,0,0,0,0,0,1,0.0986
1,0.61,0.0183,0.0495,0,0,0.148,0.1,0,0.9,0.0986
1,0.61,0.0183,0.0495,0,0,0.407,1,0,0,0.0986
1,0.61,0.0183,0.0495,0,0,0.272,0.4,0.6,0,0.197
1,0.61,0.0181,0.0495,0,0,0.591,0,1,0,0
1,0.61,0.0165,0.0495,0,0,0.26,0,1,0,0
1,0.61,0.0165,0.0495,0,0,0.126,0,1,0,0
1,0.61,0.0165,0.0495,0,0,0.228,0,1,0,0
1,0.61,0.0165,0.0495,0,0,0,0,1,0,0
1,0.61,0.0165,0.0495,0,0,0.217,0,0.7,0,0.0986
1,0.605,0.0165,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.574,0.0198,0.0696,0,0,0,0,0,0.1,0.0257
1,0.684,0.0548,0.251,0,0,0,0,0,1,0.154
1,0.684,0.0548,0.251,0,0,0,0,0,1,0.0986
1,0.696,0.0595,0.27,0,0,0,0,0,1,0
1,0.804,0.102,0.444,0,0,0,0,0,1,0
1,0.804,0.102,0.444,0,0,0,0,0,0.5,0.11
1,0.804,0.102,0.444,0,0,0,0,0,0,0
1,0.804,0.102,0.444,0,0,0,0,0,0,0
1,0.804,0.102,0.444,0,0,0.26,0.6,0,0,0.0986
1,0.806,0.105,0.447,0,0,0.217,0.9,0.1,0,0.0592
1,0.824,0.125,0.47,0,0,0,0,1,0,0.118
1,0.824,0.125,0.47,0,0,0.0906,0,0.4,0,0.248
0.967,0.815,0.122,0.456,0,0,0.228,0,0,0,0.0226
0.667,0.736,0.0889,0.33,0,0,0.0906,0,0,0,0.0679
0.667,0.736,0.0889,0.33,0,0,0.362,0,0,0,0.197
0.667,0.736,0.0904,0.331,0,0,0.362,0,0,0,0.0986
0.667,0.736,0.104,0.337,0,0,0,0,0,0,0.197
0.667,0.736,0.104,0.337,0,0,0.295,0,0,0,0.197
0.667,0.736,0.104,0.337,0,0,0.217,0,0,0,0.296
0.667,0.736,0.104,0.337,0,0,0.37,0,0,0,0
0.667,0.736,0.104,0.337,0,0,0.142,0,0,0,0.154
0.667,0.736,0.105,0.336,0,0,0.142,0,0,0,0.124
0.667,0.736,0.116,0.328,0,0,0.142,0,0,0,0
0.667,0.736,0.116,0.328,0,0,0.35,0,0,0,0
0.633,0.727,0.111,0.314,0,0,0.591,0,0,0,0.0986
0.333,0.649,0.066,0.189,0,0,0.283,0,0,0,0
0.333,0.649,0.066,0.189,0,0,0.362,0,0,0,0
0.333,0.649,0.0666,0.188,0,0,0.386,0,0,0,0
0.333,0.649,0.072,0.183,0,0,0.283,0,0,0,0
0.333,0.649,0.072,0.183,0,0,0.362,0,0,0,0.197
0.333,0.649,0.072,0.183,0,0,0.193,0,0,0,0.0986
0.333,0.649,0.072,0.183,0,0,0,0,0,0,0
0.333,0.649,0.072,0.183,0,0,0.331,0,0,0,0
0.333,0.649,0.0723,0.182,0,0,0.287,0,0,0,0
0.333,0.649,0.0754,0.178,0,0,0.673,0,0,0,0
0.333,0.649,0.0754,0.178,0,0,0.283,0,0,0,0.0986
0.333,0.649,0.0754,0.178,0,0,0.126,0,0,0,0
0.333,0.649,0.0754,0.178,0,0,0.248,0,0,0,0
0.333,0.649,0.0754,0.178,0,0,0.283,0,0,0,0
0.333,0.649,0.0763,0.178,0,0,0.256,0,0,0,0.0986
0.333,0.649,0.0839,0.177,0,0,0.142,0,0,0,0
0.333,0.649,0.0839,0.177,0,0,0.362,0,0,0,0
0.333,0.649,0.0839,0.177,0,0,0.124,0,0,0,0.0986
0.333,0.649,0.0839,0.177,0,0,0.124,0,0,0,0
0.333,0.596,0.0431,0.101,0,0,0,0,0,0,0
0.333,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.333,0.562,0.0159,0.0495,0,0,0,0,0,0,0
0.533,0.614,0.0593,0.127,0,0,0,0,0,0.6,0
0.667,0.649,0.0882,0.178,0,0,0,0,0,0.9,0
0.667,0.649,0.0882,0.178,0,0,0,0,0,0,0
0.667,0.649,0.0882,0.178,0,0,0,0,0,0,0
0.667,0.65,0.0891,0.179,0,0,0,0,0,0,0
0.667,0.662,0.0976,0.186,0,0,0,0,0,0,0
0.667,0.662,0.0976,0.186,0,0,0,0,0,0,0
0.667,0.672,0.106,0.199,0.261,0.1,0,0,0,0,0
0.667,0.762,0.179,0.322,0.261,1,0,0,0,0,0
0.667,0.762,0.179,0.322,0.506,1,0,0,0,0,0.0986
0.667,0.766,0.184,0.326,0,1,0,0,0,0,0
0.667,0.802,0.222,0.367,0,1,0,0,0,0,0
0.667,0.802,0.222,0.367,0,0.6,0,0,0,0,0.0986
0.667,0.802,0.222,0.367,0,0,0,0,0,0,0
0.667,0.802,0.222,0.367,0,0,0,0,0,0,0
0.667,0.802,0.222,0.367,0,0,0,0,0,0,0
0.667,0.792,0.214,0.356,0,0,0,0,0,0,0
0.667,0.701,0.144,0.258,0,0,0,0,0,0,0
0.667,0.701,0.144,0.258,0,0,0,0,0,0,0
0.667,0.701,0.144,0.258,0,0,0,0,0,0,0.0986
0.667,0.701,0.144,0.258,0,0,0,0,0,0,0
0.667,0.701,0.144,0.258,0,0,0,0,0,0,0.0986
0.7,0.716,0.166,0.292,0,0,0,0,0,0.1,0
1,0.854,0.364,0.595,0,0,0,0,0,1,0
1,0.854,0.364,0.595,0,0,0,0,0,0.4,0
1,0.854,0.364,0.595,0,0,0,0,0,0,0
1,0.854,0.364,0.595,0,0,0,0,0,0,0
1,0.854,0.364,0.595,0,0,0,0,0,0,0
1,0.853,0.378,0.602,0,0,0,0,0,0,0
1,0.841,0.507,0.67,0,0,0,0,0,0,0
1,0.925,0.654,0.856,0,0,0,0,0,0,0.197
1,0.98,0.752,0.98,0,0,0,0,0,0,0
1,0.98,0.752,0.98,0,0,0,0,0,0,0
1,0.98,0.752,0.98,0,0,0,0,0,0,0.0986
1,0.976,0.77,0.973,0,0,0,0,0,0,0
1,0.941,0.929,0.913,0,0,0,0,0,0,0
1,0.941,0.929,0.913,0,0,0,0,0,0,0
1,0.941,0.929,0.913,0,0,0,0,0,0,0
1,0.941,0.929,0.913,0,0,0,0,0,0,0
1,0.865,0.746,0.74,0,0,0,0,0,0.6,0
1,0.819,0.65,0.635,0,0,0,0,0,0.9,0.0263
1,0.863,0.88,0.727,0,0,0,0,0,0,0.131
1,0.863,0.88,0.727,0,0,0,0,0,0,0
1,0.843,0.823,0.682,0,0,0,0,0,0,0
1,0.662,0.304,0.275,0,0,0,0,0,0,0.144
1,0.662,0.304,0.275,0,0,0,0,0,0,0.0862
1,0.659,0.292,0.272,0,0,0,0,0,0,0
1,0.636,0.188,0.246,0,0,0,0,0,0,0
1,0.636,0.188,0.246,0,0,0,0,0,0,0
1,0.636,0.188,0.246,0,0,0,0,0,0,0
1,0.636,0.188,0.246,0,0,0,0,0,0,0
1,0.636,0.188,0.246,0,0,0,0,0,0,0
1,0.628,0.171,0.226,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0161,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0177,0.0495,0,0,0,0,0,0,0
1,0.562,0.0159,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.596,0.0399,0.106,0,0,0,0,0,0,0.057
1,0.736,0.127,0.33,0,0,0,0,0,0,0.057
1,0.736,0.127,0.33,0,0,0,0,0,0,0
1,0.736,0.127,0.33,0,0,0,0,0,0,0.0986
1,0.736,0.127,0.33,0,0,0,0,0,0,0.296
0.767,0.675,0.089,0.232,0,0,0,0,0,0,0.0986
0.667,0.649,0.0766,0.19,0,0,0,0,0,0,0
0.667,0.649,0.0923,0.193,0,0,0,0,0,0,0
0.667,0.649,0.0923,0.193,0,0,0,0,0,0,0.296
0.667,0.649,0.0923,0.193,0,0,0,0,0,0,0.296
0.667,0.649,0.0923,0.193,0,0,0,0,0,0,0
0.667,0.649,0.0923,0.193,0,0,0,0,0,0,0
0.733,0.666,0.113,0.22,0,0,0,0,0,0,0
1,0.736,0.197,0.328,0,0,0,0,0,0,0
1,0.736,0.197,0.328,0,0,0,0,0,0,0
1,0.736,0.197,0.328,0,0,0,0,0,0,0.0986
1,0.736,0.197,0.328,0,0,0,0,0,0,0
1,0.736,0.197,0.328,0,0,0,0,0,0,0
1,0.736,0.201,0.326,0,0,0,0,0,0,0
1,0.736,0.216,0.316,0,0,0,0,0,0,0
0.767,0.675,0.147,0.223,0.426,0.7,0,0,0,0,0
0.667,0.649,0.117,0.183,0.455,1,0.26,0.2,0,0,0.0986
0.667,0.649,0.117,0.183,0.619,1,0.26,1,0,0,0.0986
0.667,0.649,0.117,0.183,0,0.4,0.52,1,0,0,0
0.667,0.649,0.119,0.182,0,0,0.0236,1,0,0,0
0.667,0.649,0.125,0.178,0,0,0.0669,1,0,0,0
0.667,0.649,0.125,0.178,0,0,0.398,1,0,0,0
0.667,0.649,0.125,0.178,0,0,0.272,0.8,0.2,0,0
0.667,0.649,0.125,0.178,0,0,0,0,1,0,0
0.667,0.649,0.125,0.178,0,0,0.47,0,0.3,0,0
0.667,0.649,0.129,0.178,0,0,0.608,0,0,0,0.0986
0.667,0.649,0.145,0.177,0,0,0.236,0,0,0,0.296
0.667,0.649,0.145,0.177,0,0,0.0354,0,0,0,0.0986
0.667,0.666,0.171,0.203,0,0,0.0551,0,0,0.2,0
0.667,0.736,0.272,0.305,0,0,0,0,0,1,0
0.667,0.736,0.272,0.305,0,0,0.283,0,0,0.3,0.0986
0.667,0.736,0.28,0.305,0,0,0.283,0,0,0,0.0986
0.667,0.736,0.31,0.307,0,0,0,0,0,0,0
0.667,0.736,0.31,0.307,0,0,0.0551,0,0,0,0
0.667,0.736,0.31,0.307,0,0,0.0787,0,0,0,0
0.667,0.736,0.31,0.307,0,0,0,0,0,0,0
0.667,0.736,0.31,0.307,0,0,0.646,0,0,0,0.0986
0.667,0.741,0.316,0.31,0,0,0.283,0,0,0,0
0.667,0.762,0.34,0.322,0,0,0.335,0,0,0,0
0.667,0.762,0.34,0.322,0,0,0.469,0,0,0,0
0.667,0.762,0.34,0.322,0,0,0.421,0,0,0,0
0.667,0.762,0.34,0.322,0,0,0,0,0,0,0
0.667,0.762,0.34,0.322,0,0,0.512,0,0,0,0
0.667,0.77,0.344,0.331,0,0,0.193,0,0,0,0.0986
0.667,0.802,0.358,0.367,0,0,0,0,0,0,0
0.667,0.802,0.358,0.367,0,0,0.35,0,0,0,0
0.667,0.802,0.358,0.367,0,0,0.0236,0,0,0,0
0.667,0.802,0.358,0.367,0,0,0,0,0,0,0
0.667,0.802,0.358,0.367,0,0,0.315,0,0,0,0
0.667,0.809,0.36,0.387,0,0,0.465,0,0,0,0.0986
0.667,0.841,0.369,0.466,0,0,0.465,0,0,0,0
0.667,0.841,0.369,0.466,0,0,0.5,0,0,0,0
0.667,0.841,0.369,0.466,0,0,0.602,0,0,0,0.0986
0.667,0.841,0.369,0.466,0,0,0.134,0,0,0,0
0.9,0.939,0.492,0.612,0,0,0,0,0,0,0
1,0.984,0.565,0.713,0,0,0.283,0,0,0,0.0986
1,1,0.642,0.868,0,0,0,0,0,0,0
1,1,0.642,0.868,0,0,0.217,0,0,0,0.0986
1,1,0.642,0.868,0,0,0.331,0,0,0,0.0986
1,1,0.642,0.868,0,0,0.0591,0,0,0,0
1,1,0.642,0.868,0,0,0.181,0,0,0,0.197
1,0.996,0.683,0.89,0,0,0.295,0,0,0,0
1,0.98,0.845,0.98,0,0,0,0,0,0,0
1,0.98,0.845,0.98,0.699,0.7,0.431,0,0,0,0.0986
1,0.98,0.845,0.98,0.449,1,0.215,0,0,0,0
1,0.98,0.845,0.98,0,1,0.421,0,0,0,0
1,0.98,0.845,0.98,0.398,1,0.533,0,0,0,0.296
1,0.973,0.874,0.966,0.375,1,0.474,0,0,0,0.197
1,0.941,0.993,0.913,0.562,1,0.236,0,0,0,0
1,0.941,0.993,0.913,0.253,0.6,0.0551,0,0,0,0.296
1,0.941,0.993,0.913,0.253,0,0.114,0,0,0,0.197
1,0.941,0.993,0.913,0.494,0,0,0,0,0,0
1,0.941,0.993,0.913,0.574,0,0.0906,0,0,0,0
1,0.925,0.978,0.876,0,0,0.283,0,0,0,0
1,0.863,0.916,0.727,0,0,0,0,0,0,0
1,0.863,0.916,0.727,0,0,0.26,0,0,0,0
1,0.863,0.916,0.727,0,0,0.272,0,0,0,0
1,0.863,0.916,0.727,0,0,0,0,0,0,0
1,0.863,0.916,0.727,0,0,0.157,0,0,0,0
1,0.847,0.849,0.709,0,0,0.228,0,0,0,0
1,0.784,0.578,0.638,0,0,0.547,0,0,0,0
1,0.784,0.578,0.638,0,0,0.181,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0.296
1,0.773,0.515,0.56,0,0,0,0,0,0,0
1,0.725,0.264,0.249,0,0,0,0,0,0,0
1,0.687,0.206,0.203,0,0,0,0,0,0,0
1,0.66,0.165,0.169,0,0,0,0,0,0,0
1,0.616,0.1,0.116,0,0,0,0,0,0,0
1,0.616,0.1,0.116,0,0,0,0,0,0,0
1,0.605,0.0836,0.103,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.562,0.0181,0.0495,0,0,0,0,0,0,0
1,0.596,0.0399,0.106,0,0,0,0,0,0,0.0572
1,0.736,0.127,0.33,0,0,0,0,0,0,0.143
1,0.736,0.127,0.33,0,0,0,0,0,0,0.0986
1,0.736,0.127,0.33,0,0,0,0,0,0,0
1,0.736,0.127,0.33,0,0,0,0,0,0,0
1,0.736,0.127,0.33,0,0,0,0,0,0,0.275
1,0.736,0.135,0.331,0,0,0,0,0,0,0
1,0.736,0.166,0.337,0,0,0,0,0,0,0
1,0.736,0.166,0.337,0,0,0,0,0,0,0
1,0.736,0.166,0.337,0,0,0,0,0,0,0
1,0.736,0.166,0.337,0,0,0,0,0,0,0
1,0.736,0.166,0.337,0,0,0,0,0,0,0.0986
1,0.754,0.19,0.363,0,0,0,0,0,0,0.0986
1,0.824,0.287,0.468,0,0,0,0,0,0,0.0986
1,0.824,0.287,0.468,0,0,0,0,0,0,0
1,0.824,0.287,0.468,0,0,0,0,0,0,0
1,0.824,0.287,0.468,0,0,0,0,0,0,0
1,0.824,0.287,0.468,0,0,0.126,0.7,0,0,0
1,0.824,0.292,0.464,0,0,0.236,0.8,0.2,0,0.0986
1,0.824,0.315,0.449,0,0,0.53,0,1,0,0.197
1,0.824,0.315,0.449,0,0,0.199,0,0.3,0,0
1,0.824,0.315,0.449,0,0,0.228,0,0,0,0
1,0.824,0.315,0.449,0,0,0,0,0,0,0
1,0.824,0.315,0.449,0,0,0.161,0,0,0,0.0986
1,0.806,0.298,0.421,0,0,0.248,0,0,0,0
1,0.736,0.231,0.307,0,0,0.0906,0,0,0,0
1,0.736,0.231,0.307,0,0,0.0472,0,0,0,0.296
1,0.736,0.231,0.307,0,0,0.421,0,0,0,0.296
1,0.736,0.231,0.307,0,0,0,0,0,0,0
1,0.736,0.231,0.307,0,0,0.283,0,0,0,0
1,0.736,0.239,0.307,0,0,0.236,0,0,0,0
1,0.736,0.272,0.305,0,0,0,0,0,0,0
1,0.736,0.272,0.305,0,0,0,0,0,0,0
1,0.736,0.272,0.305,0,0,0,0,0,0,0
1,0.736,0.272,0.305,0,0,0,0,0,0,0
1,0.736,0.272,0.305,0,0,0,0,0,0,0.296
1,0.736,0.28,0.305,0,0,0,0,0,0.2,0.0986
1,0.736,0.31,0.307,0,0,0,0,0,1,0
1,0.736,0.31,0.307,0,0,0,0,0,0.3,0
1,0.736,0.31,0.307,0,0,0,0,0,0,0.0986
1,0.736,0.31,0.307,0,0,0,0,0,0,0.0986
1,0.736,0.31,0.307,0,0,0,0,0,0,0.0986
1,0.741,0.316,0.31,0,0,0,0,0,0,0
1,0.762,0.34,0.322,0,0,0,0,0,0,0
1,0.762,0.34,0.322,0,0,0,0,0,0,0
1,0.762,0.34,0.322,0,0,0,0,0,0,0.0986
1,0.762,0.34,0.322,0,0,0,0,0,0,0
1,0.762,0.34,0.322,0,0,0,0,0,0,0.197
1,0.77,0.344,0.331,0,0,0,0,0,0,0
1,0.802,0.358,0.367,0,0,0,0,0,0,0
1,0.802,0.358,0.367,0,0,0,0,0,0,0.197
1,0.802,0.358,0.367,0,0,0,0,0,0,0
1,0.802,0.358,0.367,0,0,0,0,0,0,0
1,0.886,0.476,0.479,0,0,0,0,0,0,0.296
1,0.933,0.531,0.556,0,0,0,0,0,0,0
1,0.98,0.545,0.674,0,0,0,0,0,0,0
1,0.98,0.545,0.674,0,0,0,0,0,0,0.0986
1,0.98,0.545,0.674,0,0,0,0,0,0,0.0986
1,0.98,0.545,0.674,0,0,0,0,0,0,0
1,0.98,0.545,0.674,0,0,0,0,0,0,0
1,0.984,0.565,0.713,0,0,0,0,0,0,0.0522
1,1,0.642,0.868,0,0,0,0,0,0,0.104
1,1,0.642,0.868,0,0,0,0,0,0,0
1,1,0.642,0.868,0,0,0,0,0,0,0
1,1,0.642,0.868,0,0,0,0,0,0,0
1,1,0.642,0.868,0.46,0.7,0,0,0,0,0.289
1,0.996,0.683,0.89,0.375,1,0,0,0,0,0.0544
1,0.98,0.845,0.98,0.443,1,0,0,0,0,0
1,0.98,0.845,0.98,0.267,1,0,0,0,0,0.197
1,0.98,0.845,0.98,0.267,1,0,0,0,0,0.0565
1,0.98,0.845,0.98,0.881,0,0,0,0,0,0.283
1,0.98,0.845,0.98,0.443,0,0,0,0,0,0.183
1,0.973,0.874,0.966,0.233,0,0,0,0,0,0
1,0.941,0.993,0.913,0.92,0,0,0,0,0,0
1,0.941,0.993,0.913,0,0,0,0,0,0,0.134
1,0.941,0.993,0.913,0,0,0,0,0,0,0
1,0.941,0.993,0.913,0,0,0,0,0,0,0
1,0.941,0.993,0.913,0,0,0,0,0,0,0
1,0.925,0.978,0.876,0,0,0,0,0,0,0.0532
1,0.863,0.916,0.727,0,0,0,0,0,0,0.186
1,0.863,0.916,0.727,0,0,0,0,0,0,0
1,0.863,0.916,0.727,0,0,0,0,0,0,0
1,0.863,0.916,0.727,0,0,0,0,0,0,0
1,0.863,0.916,0.727,0,0,0,0,0,0,0
1,0.847,0.849,0.709,0,0,0,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0
1,0.784,0.578,0.638,0,0,0,0,0,0,0
