occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers,hot_water_showers_minutes
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0783,0,0.379,0.214,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0384,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0601,0.0779,5
1,0.22,0.22,0,0,0,0,0.807,0.512,0.0489,0,0,0.34,0.0841,5
0.667,0.162,0.162,0.467,0,0,0,0.421,0.549,0.0407,0,0,0.0653,0.0847,5
0.667,0.27,0.27,0,0,0,0,0.421,0.546,0.079,0,0,0,0,0
0.333,0.154,0.154,0,0,0,0,0.421,0.554,0.0542,0,0,0.257,0,0
0.333,0.15,0.15,0,0,0,0,0.421,0.554,0.0595,0,0,0,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.554,0.0648,0,0,0.0428,0,0
0.333,0.141,0.141,0,0,0.319,0,0.421,0.554,0.0678,0,0.0932,0.0857,0,0
0.667,0.23,0.23,0,0,0.681,0.35,0.421,0.546,0.135,0,0.977,0,0,0
0.667,0.23,0.23,0,0,0,0.333,0.421,0.546,0.142,0,0.508,0.0857,0,0
0.333,0.14,0.14,0.217,0,0,0,0.421,0.562,0.0873,0,0.153,0.171,0,0
0.667,0.233,0.233,0.483,0,0,0,0.421,0.588,0.196,0,0,0.443,0.13,8
1,0.338,0.338,0,0,0,0,0.421,0.64,0.352,0,0,0.0428,0,0
0.667,0.268,0.268,0,0,0,0,0.749,0.623,0.321,0,0,0.0428,0,0
1,0.461,0.461,0,0,0,0,1,0.64,0.664,0,0,0.0428,0,0
1,0.59,0.59,0,0,0,0,1,0.615,0.82,0,0,0.0428,0,0
1,0.273,0.273,0,0,0,0,0.614,0.562,0.269,0,0,0.0857,0,0
1,0.218,0.218,0,0,0,0,0.614,0.545,0.167,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.171,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0646,0.0838,5
0.667,0.162,0.162,0,0,0,0,0.421,0.549,0.0407,0,0,0,0,0
0.667,0.16,0.16,0,0,0,0,0.421,0.554,0.0475,0,0,0,0,0
0.667,0.154,0.154,0,0,0,0,0.421,0.554,0.0542,0,0,0,0,0
0.333,0.15,0.15,0,0,0,0,0.421,0.554,0.0595,0,0,0,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.554,0.0648,0,0,0.171,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.554,0.0678,0,0,0.0428,0,0
0.333,0.14,0.14,0,0,0.66,0.117,0.421,0.554,0.0753,0,0.318,0.0428,0,0
0.333,0.14,0.14,0,0,0,0.567,0.421,0.554,0.0791,0,0.453,0.0857,0,0
0.333,0.14,0.14,0.217,0,0,0,0.421,0.562,0.0873,0,0.0225,0.0428,0,0
0.667,0.233,0.233,0.95,0,0,0,0.421,0.588,0.196,0,0,0.128,0,0
1,0.338,0.338,0,0,0,0,0.421,0.64,0.352,0,0,0.171,0,0
1,0.377,0.377,0,0.667,0,0,0.912,0.653,0.474,0.475,0,0.343,0,0
1,0.461,0.461,0,0.25,0,0,1,0.64,0.664,0.195,0,0.0428,0,0
1,0.59,0.59,0,0.167,0,0,1,0.615,0.82,0.261,0,0.0857,0,0
1,0.273,0.273,0,0.75,0,0,0.614,0.562,0.269,0.569,0,0.0428,0,0
1,0.218,0.218,0,0,0,0,0.614,0.545,0.167,0,0,0.135,0.176,10
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0783,0,0,0.229,0.297,16
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0384,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0763,0.0763,0.217,0,0,0,0.614,0.528,0.0241,0,0,0.0465,0.0603,4
0.667,0.135,0.135,0.717,0,0,0,0.614,0.537,0.0324,0,0,0,0,0
0.667,0.274,0.274,0,0,0,0,0.421,0.537,0.0655,0,0,0,0,0
0.333,0.16,0.16,0,0,0,0,0.421,0.554,0.0475,0,0,0,0,0
0.333,0.154,0.154,0,0,0,0,0.421,0.554,0.0542,0,0,0.0428,0,0
0.333,0.15,0.15,0,0,0,0,0.421,0.554,0.0595,0,0,0.0857,0,0
0.333,0.145,0.145,0.217,0,0,0,0.421,0.554,0.0648,0,0,0.277,0.193,11
0.667,0.232,0.232,0.483,0.683,0,0,0.421,0.546,0.12,0.533,0,0.128,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.546,0.135,0,0,0,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.0791,0,0,0,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.562,0.0873,0,0,0.0857,0,0
0.667,0.233,0.233,0,0,0,0,0.421,0.588,0.196,0,0,0.216,0.225,13
1,0.338,0.338,0,0,0,0,0.421,0.64,0.352,0,0,0.0857,0,0
1,0.377,0.377,0,0.417,0,0,0.912,0.653,0.474,0.479,0,0.171,0,0
1,0.461,0.461,0,0.5,0,0,1,0.64,0.664,0.534,0,0.0857,0,0
1,0.59,0.59,0,0,0,0,1,0.615,0.82,0.551,0,0,0,0
1,0.72,0.72,0,0,0,0,1,0.563,0.777,0.706,0,0.122,0.102,6
1,0.386,0.386,0,0,0,0,0.807,0.529,0.318,0,0,0.0428,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0783,0,0,0.171,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.162,0.162,0,0,0,0,0.421,0.549,0.0444,0,0,0.0913,0.118,7
1,0.16,0.16,0.3,0,0,0,0.421,0.554,0.0655,0,0,0,0,0
0.667,0.258,0.258,1,0,0,0,0.421,0.546,0.148,0,0,0,0,0
0.667,0.25,0.25,1,0,0,0,0.421,0.546,0.175,0,0,0,0,0
0.667,0.24,0.24,0.75,0,0,0,0.421,0.546,0.191,0,0,0,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.546,0.205,0,0,0,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.129,0,0,0.257,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.146,0,0,0.0428,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.563,0.301,0,0,0.214,0,0
0,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0181,0,0,0.128,0,0
0.667,0.242,0.242,0,0,0,0,0.421,0.614,0.327,0,0,0.0857,0,0
0.667,0.268,0.268,0,0,0,0,0.749,0.623,0.384,0,0,0.771,0,0
0.667,0.324,0.324,0,0,0,0,0.807,0.614,0.503,0,0,0.128,0,0
0.667,0.41,0.41,0,0,0,0,0.807,0.597,0.59,0,0,0,0,0
1,0.72,0.72,0,0,0,0,1,0.563,0.808,0,0,0.126,0,0
1,0.554,0.554,0,0,0,0,1,0.512,0.51,0,0,0.355,0.238,14
1,0.183,0.183,0,0,0,0,0.807,0.503,0.161,0,0,0.0857,0,0
1,0.099,0.099,0,0,0,0,0.807,0.495,0.0723,0,0,0.0857,0,0
1,0.0578,0.0578,0,0,0,0,0.614,0.528,0.0286,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.171,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.0495,0.0495,0.3,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.16,0.16,0.167,0,0,0,0.421,0.554,0.0655,0,0,0,0,0
0.667,0.258,0.258,0,0,0,0,0.421,0.546,0.148,0,0,0.0642,0.0833,5
0.667,0.25,0.25,0,0,0,0,0.421,0.546,0.175,0,0,0.166,0.216,12
0.333,0.145,0.145,0,0,0,0,0.421,0.554,0.105,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.554,0.111,0,0,0.214,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.546,0.241,0,0,0.171,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.546,0.274,0,0,0.0857,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.562,0.16,0,0,0.214,0,0
0.667,0.141,0.141,0,0,0,0,0.421,0.575,0.167,0,0,0.0857,0,0
1,0.146,0.146,0,0,0,0,0.421,0.588,0.172,0,0,0.0857,0,0
1,0.159,0.159,0,0,0,0,0.585,0.592,0.201,0,0,0.0857,0,0
1,0.187,0.187,0,0,0,0,0.614,0.588,0.26,0,0,0.257,0,0
1,0.23,0.23,0,0,0,0,0.614,0.579,0.304,0,0,0.128,0,0
1,0.496,0.496,0,0,0,0,0.807,0.563,0.545,0,0,0.0428,0,0
1,0.386,0.386,0,0,0,0,0.807,0.529,0.346,0,0,0.125,0.106,6
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0896,0,0,0.0956,0.124,7
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.22,0.22,0.467,0,0,0,0.807,0.512,0.0489,0,0,0.407,0.528,22
1,0.274,0.274,0,0,0,0,0.421,0.537,0.0655,0,0,0.157,0.203,12
0.667,0.27,0.27,0,0,0,0,0.421,0.546,0.079,0,0,0.296,0.0986,6
0.667,0.258,0.258,0,0,0,0,0.421,0.546,0.0926,0,0,0.136,0.121,7
0.667,0.25,0.25,0,0,0,0,0.421,0.546,0.103,0,0,0.0428,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.554,0.0648,0,0,0.171,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.554,0.0678,0,0,0.128,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.0753,0,0,0,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.0791,0,0,0.0428,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.562,0.0873,0,0,0.0857,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.575,0.106,0,0,0.128,0,0
0.667,0.242,0.242,0,0,0,0,0.421,0.614,0.24,0,0,0.0943,0.0668,4
1,0.377,0.377,0,0,0,0,0.912,0.653,0.474,0,0,0.171,0,0
1,0.461,0.461,0,0,0,0,1,0.64,0.664,0,0,0,0,0
1,0.59,0.59,0,0,0,0,1,0.615,0.82,0,0,0,0,0
1,0.72,0.72,0,0,0,0,1,0.563,0.777,0,0,0.0428,0,0
1,0.386,0.386,0,0,0,0,0.807,0.529,0.318,0,0,0.0428,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0783,0,0,0.214,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0384,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0763,0.0763,0,0,0.957,0,0.614,0.528,0.0241,0,0.585,0.0489,0.0634,4
1,0.22,0.22,0,0,0.0426,0.45,0.807,0.512,0.0489,0,0.633,0.247,0.118,7
1,0.274,0.274,0,0,0,0,0.421,0.537,0.0655,0,0,0.162,0.21,12
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.3,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.385,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.141,0.141,0,0.167,0,0,0.421,0.575,0.106,0.265,0,0,0,0
0.333,0.146,0.146,0,0.75,0,0,0.421,0.588,0.128,0.416,0,0,0,0
1,0.377,0.377,0,0,0,0,0.912,0.653,0.474,0.608,0,0,0,0
1,0.461,0.461,0,0,0,0,1,0.64,0.664,0.608,0,0.0857,0,0
1,0.59,0.59,0,0,0,0,1,0.615,0.82,0.48,0,0.343,0,0
1,0.496,0.496,0,0,0,0,0.807,0.563,0.523,0,0,0.0428,0,0
1,0.386,0.386,0,0,0,0,0.807,0.529,0.318,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0499,0.0499,0,0,0,0,0.614,0.528,0.0189,0,0,0.0887,0.115,7
1,0.0763,0.0763,0,0,0,0,0.614,0.528,0.0241,0,0,0.188,0.243,14
1,0.135,0.135,0,0,0,0,0.614,0.537,0.0324,0,0,0.155,0.201,11
0.667,0.162,0.162,0,0,0,0,0.421,0.549,0.0407,0,0,0.148,0.136,8
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.214,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.296,0.106,6
0.333,0.15,0.15,0,0,0,0,0.421,0.554,0.0595,0,0,0,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.554,0.0648,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.3,0,0
0.333,0.14,0.14,0.217,0,0,0,0.421,0.562,0.0873,0,0,0,0,0
0.667,0.233,0.233,0.483,0,0,0,0.421,0.588,0.196,0,0,0,0,0
1,0.338,0.338,0,0.683,0,0,0.421,0.64,0.352,0.64,0,0,0,0
1,0.377,0.377,0,0,0,0,0.912,0.653,0.474,0,0,0.153,0.143,8
1,0.461,0.461,0,0,0,0,1,0.64,0.664,0,0,0.728,0.209,12
1,0.59,0.59,0,0,0,0,1,0.615,0.82,0,0,0.64,0.169,10
1,0.496,0.496,0,0,0,0,0.807,0.563,0.523,0,0,0.154,0.145,8
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.214,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0499,0.0499,0,0,0,0,0.614,0.528,0.0189,0,0,0.125,0.162,9
0.667,0.0763,0.0763,0,0,0,0,0.614,0.528,0.0241,0,0,0.187,0.243,14
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0844,0.109,6
0.333,0.162,0.162,0,0,0,0,0.421,0.549,0.0407,0,0,0.0857,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.214,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.554,0.0678,0,0,0,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.546,0.135,0,0,0,0,0
0.667,0.14,0.14,0,0,0.319,0,0.421,0.554,0.0791,0,0.246,0,0,0
0.333,0.14,0.14,0,0,0.34,0.45,0.421,0.562,0.0873,0,0.145,0.0857,0,0
0.667,0.233,0.233,0,0,0,0,0.421,0.588,0.196,0,0.598,0.171,0,0
0.667,0.242,0.242,0,0,0,0,0.421,0.614,0.24,0,0.367,0.337,0.215,12
1,0.377,0.377,0,0,0,0,0.912,0.653,0.474,0,0.532,0.642,0.18,10
1,0.461,0.461,0,0,0,0,1,0.64,0.664,0,0.338,0.128,0,0
1,0.59,0.59,0,0,0,0,1,0.615,0.82,0,0.367,0.128,0,0
1,0.496,0.496,0,0,0,0,0.807,0.563,0.523,0,0.534,0.128,0,0
1,0.386,0.386,0,0,0,0,0.807,0.529,0.318,0,0.503,0.128,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0783,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.22,0.22,0,0,0,0,0.807,0.512,0.0489,0,0,0.244,0.316,12
0.667,0.162,0.162,0,0,0,0,0.421,0.549,0.0407,0,0,0.121,0.157,9
0.667,0.16,0.16,0,0,0,0,0.421,0.554,0.0475,0,0,0.2,0.259,15
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.333,0.15,0.15,0,0,1,0.1,0.421,0.554,0.0595,0,0.685,0.0428,0,0
0.333,0.145,0.145,0.717,0,0,1,0.421,0.554,0.0648,0,0.201,0.214,0,0
0.333,0.141,0.141,0.917,0,0,0.05,0.421,0.554,0.0678,0,0,0,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.0753,0,0,0.0857,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.0791,0,0,0.0857,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.562,0.0873,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.575,0.106,0,0,0.128,0,0
1,0.338,0.338,0,0,0,0,0.421,0.64,0.352,0,0,0.128,0,0
1,0.377,0.377,0,0,0,0,0.912,0.653,0.474,0,0,0.257,0,0
0.667,0.324,0.324,0,0,0,0,0.807,0.614,0.448,0,0,0.0428,0,0
0.667,0.41,0.41,0,0,0,0,0.807,0.597,0.552,0,0,0.0428,0,0
1,0.72,0.72,0,0,0,0,1,0.563,0.777,0,0,0.246,0.208,13
1,0.218,0.218,0,0,0,0,0.614,0.545,0.167,0,0,0.535,0.0742,4
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0783,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0452,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.614,0.528,0.0286,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.614,0.528,0.0211,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.255,0,0
1,0.0763,0.0763,0,0,0,0,0.614,0.528,0.0226,0,0,0.377,0.267,15
1,0.135,0.135,0,0,0,0,0.614,0.537,0.0302,0,0,0.498,0.226,13
1,0.162,0.162,0.233,0,0,0,0.421,0.549,0.0444,0,0,0.148,0.192,11
1,0.27,0.27,0,0,0,0,0.421,0.546,0.113,0,0,0.235,0.0822,5
1,0.258,0.258,0,0,0,0,0.421,0.546,0.148,0,0,0.146,0.189,11
1,0.351,0.351,0,0,0,0,0.421,0.538,0.253,0,0,0.23,0.15,9
0.667,0.24,0.24,0,0,0,0,0.421,0.546,0.191,0,0,0.414,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.546,0.205,0,0,0,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.546,0.241,0,0,0,0,0
0.333,0.14,0.14,0.05,0,0,0,0.421,0.554,0.146,0,0,0,0,0
0.667,0.23,0.23,0.183,0,0,0,0.421,0.563,0.301,0,0,0.214,0,0
1,0.324,0.324,0,0,0,0,0.421,0.602,0.465,0,0,0.3,0,0
1,0.338,0.338,0,0,0,0,0.421,0.64,0.481,0,0,0.0857,0,0
1,0.377,0.377,0,0,0,0,0.912,0.653,0.567,0,0,0.0428,0,0
1,0.461,0.461,0,0,0,0,1,0.64,0.745,0,0,0.0857,0,0
1,0.59,0.59,0,0,0,0,1,0.615,0.876,0,0,0,0,0
1,0.72,0.72,0,0,0,0,1,0.563,0.808,0,0,0.145,0.0767,5
1,0.386,0.386,0,0,0,0,0.807,0.529,0.346,0,0,0,0,0
1,0.183,0.183,0,0,0,0,0.807,0.503,0.161,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.171,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0683,0.0886,5
1,0.162,0.162,0,0.683,0,0,0.421,0.549,0.0444,0.581,0,0.0941,0.122,7
1,0.27,0.27,0,0,0,0,0.421,0.546,0.113,0,0,0.254,0.329,13
0.667,0.258,0.258,0,0,0,0,0.421,0.546,0.148,0,0,0.145,0.189,11
0.333,0.15,0.15,0,0,0,0,0.421,0.554,0.0964,0,0,0.343,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.554,0.105,0,0,0.171,0,0
0.667,0.232,0.232,0,0,0,0,0.421,0.546,0.205,0,0,0,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.546,0.241,0,0,0,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.546,0.274,0,0,0.171,0,0
0.667,0.14,0.14,0.3,0,0,0,0.421,0.562,0.16,0,0,0,0,0
1,0.324,0.324,1,0,0,0,0.421,0.602,0.465,0,0,0.128,0,0
1,0.338,0.338,0.1,0,0,0,0.421,0.64,0.481,0,0,0.0857,0,0
1,0.377,0.377,0,0,0,0,0.912,0.653,0.567,0,0,0.0857,0,0
1,0.461,0.461,0,0,0,0,1,0.64,0.745,0,0,0.389,0.227,13
1,0.41,0.41,0,0,0,0,0.807,0.597,0.59,0,0,0.379,0.38,12
1,0.496,0.496,0,0,0,0,0.807,0.563,0.545,0,0,0.145,0.132,8
1,0.386,0.386,0,0,0,0,0.807,0.529,0.346,0,0,0.394,0.234,13
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.614,0.528,0.0158,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0973,0.126,7
0.667,0.135,0.135,0,0,0,0,0.614,0.537,0.0324,0,0,0.0857,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.154,0.154,0,0,0,0,0.421,0.554,0.0542,0,0,0,0,0
0.667,0.25,0.25,0,0,0,0,0.421,0.546,0.103,0,0,0,0,0
0.333,0.145,0.145,0,0,0,0,0.421,0.554,0.0648,0,0,0,0,0
0.333,0.141,0.141,0,0,0,0,0.421,0.554,0.0678,0,0,0.0428,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.0753,0,0,0.0428,0,0
0.333,0.14,0.14,0,0,0,0,0.421,0.554,0.0791,0,0,0,0,0
0.667,0.23,0.23,0,0,0,0,0.421,0.563,0.159,0,0,0.0428,0,0
1,0.324,0.324,0.217,0,0,0,0.421,0.602,0.287,0,0,0.171,0,0
0.667,0.242,0.242,1,0,0,0,0.421,0.614,0.24,0,0,0.128,0,0
1,0.377,0.377,0.183,0,0,0,0.912,0.653,0.474,0,0,0.319,0.135,8
1,0.461,0.461,0,0,0,0,1,0.64,0.664,0,0,0.128,0,0
0.667,0.41,0.41,0,0,0,0,0.807,0.597,0.552,0,0,0,0,0
0.667,0.496,0.496,0,0,0,0,0.807,0.563,0.523,0,0,0.39,0.117,7
1,0.218,0.218,0,0,0,0,0.614,0.545,0.167,0,0,0.128,0,0
