plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,occupants,hot_water_fixtures
0.554,0.105,0.421,0.145,0,0,0,0,0,0,0.333,0.158
0.546,0.205,0.421,0.232,0,0,0,0,0,0,0.667,0.0788
0.546,0.241,0.421,0.23,0,0,0,0,0,0,0.667,0.0788
0.546,0.274,0.421,0.23,0,0,0,0,0,0,0.667,0.0788
0.562,0.16,0.421,0.14,0,0,0,0,0,0.4,0.667,0.118
0.602,0.465,0.421,0.324,0,0,0,0,0,0.0667,1,0.118
0.64,0.481,0.421,0.338,0,0,0,0,0,0,1,0
0.653,0.567,0.912,0.377,0,0,0,0,0,0,1,0.344
0.64,0.745,1,0.461,0,0,0,0,0,0,1,0.0961
0.597,0.59,0.807,0.41,0,0,0,0,0,0,1,0.475
0.563,0.545,0.807,0.496,0,0,0,0,0,0,1,0.0818
0.529,0.346,0.807,0.386,0,0,0,0,0,0,1,0.199
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.186
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.528,0.0158,0.614,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.442
0.537,0.0324,0.614,0.135,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.554,0.0542,0.421,0.154,0,0,0,0,0,0,0.333,0.315
0.546,0.103,0.421,0.25,0,0,0,0,0,0,0.667,0.236
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0.158
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0.0788
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.236
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.0788
0.563,0.159,0.421,0.23,0,0,0,0,0,0,0.667,0.118
0.602,0.287,0.421,0.324,0,0,0,0,0,0.233,1,0
0.614,0.24,0.421,0.242,0,0,0,0,0,0,0.667,0.255
0.653,0.474,0.912,0.377,0,0,0,0,0,0,1,0.32
0.64,0.664,1,0.461,0,0,0,0,0,0,1,0.0788
0.597,0.552,0.807,0.41,0,0,0,0,0,0,0.667,0
0.563,0.523,0.807,0.496,0,0,0,0,0,0,0.667,0.14
0.545,0.167,0.614,0.218,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.152
0.528,0.0189,0.614,0.0499,0,0,0,0,0,0,1,0.392
0.495,0.0324,0.807,0.103,0,0,0,0,0,0,1,0.217
0.512,0.0489,0.807,0.22,0,0,0,0,0,0,1,0.0634
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.317,0.333,0
0.554,0.0648,0.421,0.145,0,0,0,0,0,0.617,0.333,0.118
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0.0394
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.118
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.433
0.562,0.0873,0.421,0.14,0,0,0,0,0,0,0.333,0.158
0.575,0.106,0.421,0.141,0,0,0,0,0,0.0667,0.333,0.0788
0.614,0.24,0.421,0.242,0,0,0,0,0,0.167,0.667,0
0.653,0.474,0.912,0.377,0.379,0.45,0,0,0,0,1,0.276
0.64,0.664,1,0.461,0.469,0,0,0,0,0,1,0
0.579,0.284,0.614,0.23,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0896
0.537,0.0324,0.614,0.135,0,0,0,0,0,0,1,0.381
0.549,0.0407,0.421,0.162,0,0,0,0,0,0,1,0.335
0.554,0.0475,0.421,0.16,0,0,0,0,0,0.567,0.667,0.402
0.554,0.0542,0.421,0.154,0,0,0,0,0,0.367,0.333,0.0394
0.554,0.0595,0.421,0.15,0,0,0,0,0,0,0.333,0.276
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0.0394
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0.197
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.236
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.0394
0.562,0.0873,0.421,0.14,0,0,0,0,0,0,0.333,0.0394
0.575,0.106,0.421,0.141,0,0,0,0,0,0,0.333,0
0.588,0.128,0.421,0.146,0,0,0,0,0,0.317,0.333,0
0.623,0.321,0.749,0.268,0,0,0,0,0,0.383,0.667,0.499
0.64,0.664,1,0.461,0,0,0,0,0,0,1,0.284
0.615,0.82,1,0.59,0,0,0,0,0,0,1,0.0351
0.563,0.777,1,0.72,0,0,0,0,0,0,1,0.151
0.529,0.318,0.807,0.386,0,0,0,0,0,0,1,0.158
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.115
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.306
0.537,0.0324,0.614,0.135,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.401
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0711
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.817,0,0.114
0.546,0.12,0.421,0.232,0,0,0,0,0,0.35,0.667,0.158
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.0788
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.315
0.563,0.159,0.421,0.23,0,0,0,0,0,0,0.667,0.118
0.575,0.106,0.421,0.141,0,0,0,0,0,0,0.333,0.158
0.588,0.128,0.421,0.146,0,0,0,0,0,0.233,0.333,0.118
0.653,0.474,0.912,0.377,0,0,0,0,0,0,1,0.416
0.64,0.664,1,0.461,0.201,0.0667,0,0,0,0,1,0.457
0.597,0.552,0.807,0.41,0.637,1,0,0,0,0,0.667,0
0.563,0.523,0.807,0.496,0,0.983,0,0,0,0,0.667,0.242
0.529,0.318,0.807,0.386,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0.0841,0.0702,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0.497,0.193,0.45,0,1,0.236
0.528,0.0241,0.614,0.0763,0,0,0.304,0,0,0,1,0.158
0.537,0.0324,0.614,0.135,0,0,0.216,0,0,0,1,0.264
0.537,0.0655,0.421,0.274,0,0,0,0,0,0,1,0.291
0.554,0.0475,0.421,0.16,0,0,0,0,0,0,0.667,0.156
0.546,0.0926,0.421,0.258,0,0,0,0,0,0,0.667,0.214
0.546,0.103,0.421,0.25,0,0,0,0,0,0,0.667,0.102
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0.0788
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.0788
0.554,0.0791,0.421,0.14,0,0,0.133,0.263,0.567,0,0.333,0.197
0.563,0.159,0.421,0.23,0,0,0,0,0.35,0,0.667,0.0788
0.602,0.287,0.421,0.324,0,0,0,0,0,0.233,1,0.197
0.64,0.352,0.421,0.338,0,0,0,0,0,0,1,0.158
0.653,0.474,0.912,0.377,0,0,0,0,0,0,1,0.108
0.64,0.664,1,0.461,0,0,0,0,0,0,1,0.336
0.615,0.82,1,0.59,0,0,0,0,0,0,1,0.0394
0.563,0.523,0.807,0.496,0,0,0,0,0,0,1,0.0975
0.545,0.167,0.614,0.218,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.4,1,0
0.546,0.113,0.421,0.27,0,0,0.237,0.158,0,0.533,1,0.0394
0.546,0.148,0.421,0.258,0,0,0.651,0.386,0.45,0,1,0.118
0.546,0.175,0.421,0.25,0,0,0.317,0,0,0,0.667,0
0.546,0.191,0.421,0.24,0,0,0.317,0,0,0,0.667,0.0788
0.546,0.205,0.421,0.232,0.723,0.9,0,0,0,0,0.667,0.551
0.554,0.129,0.421,0.14,0.693,0.233,0,0,0,0,0.333,0.197
0.546,0.274,0.421,0.23,0.497,0,0.462,0.263,0.15,0,0.667,0.276
0.563,0.301,0.421,0.23,0,0,0.563,0,0.0667,0,0.667,0.197
0.602,0.465,0.421,0.324,0,0,0.312,0,0,0,1,0
0.64,0.481,0.421,0.338,0,0,0,0,0,0,1,0
0.653,0.567,0.912,0.377,0,0,0,0,0,0,1,0.249
0.64,0.745,1,0.461,0,0,0,0,0,0,1,0.108
0.597,0.59,0.807,0.41,0,0,0,0,0,0,0.667,0.128
0.563,0.808,1,0.72,0,0,0,0,0,0,1,0
0.529,0.346,0.807,0.386,0,0,0,0,0,0,1,0
0.503,0.161,0.807,0.183,0,0,0,0,0,0,1,0
0.528,0.0452,0.614,0.0743,0,0,0,0,0,0,1,0
0.528,0.0286,0.614,0.0578,0,0,0,0,0,0,1,0
0.528,0.0211,0.614,0.0495,0,0,0,0,0,0,1,0.118
0.528,0.0181,0.614,0.0495,0,0,0,0,0,0,1,0.0394
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.237
0.546,0.148,0.421,0.258,0,0,0,0,0,0.233,1,0.256
0.538,0.253,0.421,0.351,0,0,0,0,0,0,1,0.236
0.546,0.191,0.421,0.24,0,0,0,0,0,0.15,0.667,0.236
0.554,0.111,0.421,0.141,0,0,0,0,0,1,0.333,0.236
0.538,0.352,0.421,0.32,0,0,0.546,0.263,0.45,0.0167,1,0
0.538,0.402,0.421,0.32,0,0,0.437,0,0,0,1,0.118
0.563,0.443,0.421,0.321,0,0,0.159,0,0,0,1,0.118
0.602,0.465,0.421,0.324,0,0,0,0,0,0.233,1,0
0.64,0.481,0.421,0.338,0,0,0,0,0,0,1,0.276
0.653,0.567,0.912,0.377,0,0,0,0,0,0,1,0
0.614,0.503,0.807,0.324,0,0,0,0,0,0,0.667,0
0.597,0.59,0.807,0.41,0,0,0,0,0,0,0.667,0
0.562,0.282,0.614,0.273,0,0,0,0,0,0,0.667,0.0788
0.545,0.182,0.614,0.218,0,0,0,0,0,0,0.667,0
0.532,0.0896,0.614,0.116,0,0,0,0,0,0,1,0.118
0.528,0.0384,0.614,0.0743,0,0,0,0,0,0,1,0.0394
0.528,0.0241,0.614,0.0578,0,0,0,0,0,0,1,0
0.528,0.0174,0.614,0.0495,0,0,0,0,0,0,1,0.0394
0.528,0.0158,0.614,0.0495,0,0,0,0,0,0,1,0.118
0.528,0.0189,0.614,0.0499,0,0,0,0,0,0,1,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.263
0.537,0.0324,0.614,0.135,0,0,0,0,0,0,0.667,0.195
0.537,0.0655,0.421,0.274,0,0,0,0,0,0.317,0.667,0.254
0.554,0.0475,0.421,0.16,0,0,0,0,0,1,0.333,0
0.554,0.0542,0.421,0.154,0,0,0,0,0,0.317,0.333,0.0394
0.554,0.0595,0.421,0.15,0,0,0,0,0,0,0.333,0
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0.0394
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.0394
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.197
0.562,0.0873,0.421,0.14,0,0,0,0,0,0,0.333,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.236
0.614,0.448,0.807,0.324,0,0,0,0,0,0,0.667,0
0.615,0.82,1,0.59,0,0,0,0,0,0,1,0
0.562,0.269,0.614,0.273,0,0,0,0,0,0,1,0.0788
0.545,0.167,0.614,0.218,0,0,0,0,0,0,1,0
0.532,0.0783,0.614,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.537,0.0324,0.614,0.135,0,0,0,0,0,0,1,0.711
0.537,0.0655,0.421,0.274,0,0,0,0,0,0,0.667,0.224
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.118
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0.118
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.276
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.276
0.562,0.0873,0.421,0.14,0,0,0,0,0,0,0.333,0.0394
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0394
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.623,0.321,0.749,0.268,0.19,0.317,0,0,0,0,0.667,0.197
0.614,0.448,0.807,0.324,0.592,0.133,0,0,0,0,0.667,0.475
0.615,0.82,1,0.59,0,0,0,0,0,0,1,0.279
0.563,0.523,0.807,0.496,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0954
0.537,0.0324,0.614,0.135,0,0,0,0,0,0,1,0.237
0.537,0.0655,0.421,0.274,0,0,0,0,0,0,1,0.747
0.538,0.111,0.421,0.381,0,0,0,0,0,0,1,0.338
0.546,0.0926,0.421,0.258,0,0,0,0,0,0,0.667,0.222
0.554,0.0595,0.421,0.15,0,0,0,0,0,0,0.333,0.236
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0.158
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0788
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.118
0.562,0.0873,0.421,0.14,0,0,0,0,0,0.233,0.333,0.118
0.588,0.196,0.421,0.233,0,0,0,0,0,0,0.667,0.0788
0.64,0.352,0.421,0.338,0.143,0.0667,0,0,0,0,1,0.0394
0.623,0.321,0.749,0.268,0.639,0.85,0,0,0,0,1,0.0788
0.64,0.664,1,0.461,0.604,0,0,0,0,0,1,0.0394
0.615,0.82,1,0.59,0.682,0,0,0,0,0,1,0.0394
0.563,0.777,1,0.72,0.658,0,0,0,0,0,1,0.0743
0.545,0.167,0.614,0.218,0.201,0,0,0,0,0,1,0
0.532,0.0783,0.614,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.403
0.528,0.0189,0.614,0.0499,0,0,0,0,0,0,1,0.25
0.495,0.0324,0.807,0.103,0,0,0,0,0,0,1,0.364
0.512,0.0489,0.807,0.22,0,0,0,0,0,0,1,0.296
0.537,0.0655,0.421,0.274,0,0,0,0,0,0,0.667,0.214
0.554,0.0475,0.421,0.16,0,0,0,0,0,0,0.333,0.427
0.554,0.0542,0.421,0.154,0.312,0.317,0,0,0,0,0.333,0.0788
0.554,0.0595,0.421,0.15,0.253,0.133,0.518,0.263,0.567,0,0.333,0.0788
0.546,0.114,0.421,0.24,0,0,0.65,0,0.35,0,0.667,0
0.546,0.12,0.421,0.232,0,0,0.621,0,0,0.233,0.667,0.236
0.546,0.135,0.421,0.23,0,0,0.83,0,0,0,0.667,0
0.546,0.142,0.421,0.23,0,0,0.199,0,0,0,0.667,0.0788
0.563,0.159,0.421,0.23,0,0,0,0,0,0,0.667,0
0.588,0.196,0.421,0.233,0,0,0,0,0,0,0.667,0
0.614,0.24,0.421,0.242,0.237,0.217,0,0,0,0,0.667,0.175
0.653,0.474,0.912,0.377,1,0,0,0,0,0,1,0.41
0.64,0.664,1,0.461,0.435,0,0,0,0,0.233,1,0.101
0.615,0.82,1,0.59,0,0,0,0,0,0,1,0.185
0.563,0.523,0.807,0.496,0,0,0,0,0,0,1,0.118
0.529,0.318,0.807,0.386,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.158
0.495,0.0218,0.807,0.0504,0,0,0,0,0,0,1,0.37
0.528,0.0241,0.614,0.0763,0,0,0,0,0,0,0.667,0.549
0.537,0.0324,0.614,0.135,0,0,0,0,0,0,0.667,0.0394
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.0394
0.554,0.0542,0.421,0.154,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.411
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0.0788
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0.0788
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0.158
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.118
0.563,0.23,0.421,0.321,0,0,0,0,0,0,1,0.236
0.588,0.196,0.421,0.233,0,0,0,0,0,0.317,0.667,0.315
0.614,0.24,0.421,0.242,0,0,0,0,0,0.383,0.667,0
0.623,0.321,0.749,0.268,0,0,0,0,0,0.0667,0.667,0
0.614,0.448,0.807,0.324,0,0,0,0,0,0.867,0.667,0
0.615,0.82,1,0.59,0,0,0,0,0,0,1,0
0.563,0.777,1,0.72,0,0,0,0,0,0,1,0
0.545,0.167,0.614,0.218,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.528,0.0204,0.614,0.0499,0,0,0,0,0,0.233,1,0.0394
0.495,0.0271,0.807,0.103,0,0,0,0,0,0,1,0.0788
0.512,0.0422,0.807,0.22,0,0,0,0,0,0,1,0.158
0.549,0.0444,0.421,0.162,0,0,0,0,0,0.233,0.667,0
0.554,0.0655,0.421,0.16,0,0,0,0,0,0,1,0
0.554,0.0828,0.421,0.154,0,0,0,0,0,0,0.667,0.0394
0.546,0.175,0.421,0.25,0,0,0,0,0,0,0.667,0.245
0.554,0.105,0.421,0.145,0,0,0,0,0,0,0.333,0.0951
0.554,0.111,0.421,0.141,0,0,0,0,0,0,0.333,0.569
0.554,0.129,0.421,0.14,0,0,0,0,0,0,0.333,0.322
0.554,0.146,0.421,0.14,0.283,0.4,0,0,0,0,0.333,0
0.562,0.16,0.421,0.14,0.571,0.05,0,0,0,0,0.333,0.394
0.575,0.167,0.421,0.141,0.579,0,0,0,0,0.233,0.333,0.0788
0.614,0.327,0.421,0.242,0.55,0.45,0,0,0,0,0.667,0.315
0.653,0.567,0.912,0.377,0.206,0,0,0,0,0,1,0
0.614,0.503,0.807,0.324,0.677,0.45,0,0,0,0,0.667,0
0.597,0.59,0.807,0.41,0,0,0,0,0,0,0.667,0
0.563,0.808,1,0.72,0,0,0,0,0,0,1,0
0.512,0.51,1,0.554,0,0,0,0,0,0,1,0
0.474,0.233,1,0.249,0,0,0,0,0,0,1,0
0.528,0.0452,0.614,0.0743,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.301
0.512,0.0422,0.807,0.22,0,0,0,0,0,0,1,0.318
0.537,0.0708,0.421,0.274,0,0,0,0,0,0,1,0.118
0.546,0.113,0.421,0.27,0,0,0.56,0.263,0.4,0.233,1,0.118
0.538,0.212,0.421,0.362,0,0,0.318,0,0.283,0,1,0
0.538,0.253,0.421,0.351,0,0,0.485,0,0,0,1,0.118
0.538,0.278,0.421,0.335,0,0,0.534,0,0,0,1,0
0.538,0.298,0.421,0.324,0,0,0.313,0,0,0,1,0.315
0.538,0.352,0.421,0.32,0,0,0.466,0,0,0,1,0.0788
0.538,0.402,0.421,0.32,0,0,0.0963,0,0,0,1,0.28
0.563,0.301,0.421,0.23,0,0,0,0,0,0,0.667,0.0788
0.588,0.316,0.421,0.233,0,0,0,0,0,0,0.667,0
0.64,0.481,0.421,0.338,0,0,0,0,0,0.233,1,0.158
0.653,0.567,0.912,0.377,0,0,0,0,0,0,1,0.0788
0.64,0.745,1,0.461,0,0,0,0,0,0,1,0.0394
0.615,0.876,1,0.59,0,0,0,0,0,0,1,0
0.563,0.808,1,0.72,0,0,0,0,0,0,1,0
0.529,0.346,0.807,0.386,0,0,0,0,0,0,0.667,0
0.503,0.161,0.807,0.183,0,0,0,0,0,0,1,0
0.528,0.0384,0.614,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.528,0.0241,0.614,0.0763,0,0,0,0,0,0,1,0.156
0.512,0.0489,0.807,0.22,0,0,0,0,0,0,1,0.564
0.537,0.0655,0.421,0.274,0,0,0,0,0,0,1,0.462
0.546,0.079,0.421,0.27,0,0,0,0,0,0,0.667,0.563
0.554,0.0542,0.421,0.154,0,0,0,0,0,0,0.333,0.161
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.0788
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0.197
0.554,0.0678,0.421,0.141,0,0,0,0,0,0,0.333,0.276
0.554,0.0753,0.421,0.14,0,0,0,0,0,0,0.333,0
0.554,0.0791,0.421,0.14,0,0,0,0,0,0,0.333,0.308
0.562,0.0873,0.421,0.14,0.419,0.45,0,0,0,0,0.333,0.365
0.575,0.106,0.421,0.141,0.592,0,0,0,0,0,0.333,0.431
0.64,0.352,0.421,0.338,0.494,0,0,0,0,0.317,1,0.276
0.653,0.474,0.912,0.377,0,0,0,0,0,0.85,1,0
0.64,0.664,1,0.461,0,0,0.26,0.263,0.0667,0,1,0
0.615,0.82,1,0.59,0,0,0.523,0,0.15,0,1,0.0394
0.563,0.523,0.807,0.496,0,0,0.303,0,0,0,1,0
0.545,0.167,0.614,0.218,0,0,0,0,0,0,1,0
0.532,0.0783,0.614,0.116,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.263
0.528,0.0241,0.614,0.0763,0,0,0,0,0,0,1,0.346
0.512,0.0489,0.807,0.22,0,0,0,0,0,0,1,0.265
0.537,0.0655,0.421,0.274,0,0,0,0,0,0,0.667,0.219
0.546,0.079,0.421,0.27,0,0,0,0,0,0,0.667,0
0.554,0.0542,0.421,0.154,0,0,0,0,0,0,0.333,0.118
0.554,0.0595,0.421,0.15,0,0,0,0,0,0,0.333,0.315
0.554,0.0648,0.421,0.145,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.554,0.0753,0.421,0.14,0,0,0,0,0,0.0667,0.333,0.0788
0.546,0.142,0.421,0.23,0,0,0,0,0,0.167,0.667,0.0394
0.563,0.159,0.421,0.23,0,0,0,0,0,0,0.667,0
0.588,0.196,0.421,0.233,0,0,0,0,0,0,0.667,0
