occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
0.667,0.592,0.0702,0.172,0,0,0,0,0,0
0.756,0.6,0.092,0.204,0,0,0,0,0,0.0407
1,0.633,0.147,0.297,0,0,0,0,0,0.0407
1,0.659,0.174,0.316,0,0,0,0,0,0.285
1,0.69,0.214,0.365,0,0,0,0,0.517,0.0815
1,0.71,0.275,0.457,0,0,0,0,0.2,0.0407
1,0.654,0.231,0.363,0,0,0,0,0,0
1,0.627,0.248,0.336,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.572,0.0325,0.152,0,0,0,0,0.0167,0.282
0.917,0.595,0.0522,0.254,0,0,0,0,0.467,0.694
1,0.617,0.0708,0.315,0,0,0,0,0.233,0.596
0.828,0.607,0.0654,0.254,0,0,0,0,0,0.369
0.494,0.607,0.0739,0.251,0,0,0,0,0,0.308
0.333,0.592,0.061,0.18,0,0,0,0,0,0.0407
0.333,0.592,0.065,0.174,0,0,0,0,0,0.163
0.333,0.592,0.0702,0.172,0,0,0,0,0,0.0407
0.333,0.592,0.0757,0.171,0,0,0,0,0,0
0.333,0.598,0.0816,0.174,0,0,0,0,0,0.122
0.506,0.639,0.14,0.255,0,0,0,0,0,0.244
0.922,0.741,0.292,0.49,0,0,0.505,0.733,0,0.0974
1,0.784,0.405,0.661,0,0,0.293,0,0,0.467
1,0.784,0.558,0.827,0,0,0,0,0,0.107
1,0.76,0.725,0.922,0,0,0,0,0,0.311
1,0.713,0.777,0.875,0,0,0.405,0.733,0,0.0577
1,0.641,0.526,0.577,0,0,0,0,0,0.0783
1,0.578,0.137,0.175,0,0,0,0,0,0.106
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0208,0.0671,0,0,0,0,0,0.145
1,0.567,0.0281,0.117,0,0,0,0,0,0.135
1,0.58,0.0365,0.166,0,0,0,0,0.0167,0.256
1,0.618,0.0713,0.317,0.0897,0.0167,0,0,0.467,0.324
1,0.652,0.118,0.459,0.61,0.233,0,0,0,0.342
1,0.652,0.136,0.454,0.641,0,0,0,0,0.434
1,0.652,0.151,0.439,0.265,0,0,0,0,0.186
1,0.652,0.163,0.423,0,0,0.212,0.517,0,0.233
0.822,0.621,0.119,0.29,0,0,0.579,0.717,0,0.244
0.328,0.592,0.0746,0.169,0,0,0.331,0,0,0.0407
0.178,0.584,0.0531,0.117,0,0,0,0,0.233,0.0407
0.756,0.674,0.197,0.353,0,0,0,0,0,0.397
0.833,0.721,0.261,0.441,0,0,0,0,0,0.167
1,0.71,0.275,0.457,0,0,0,0,0,0.187
1,0.711,0.381,0.573,0,0,0,0,0,0.229
1,0.729,0.591,0.769,0,0,0,0,0,0.244
1,0.663,0.523,0.6,0,0,0,0,0,0
1,0.621,0.404,0.451,0,0,0,0,0,0
1,0.572,0.0872,0.123,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
0.994,0.562,0.0206,0.0666,0,0,0,0,0,0.402
0.667,0.567,0.0243,0.101,0,0,0,0,0,0.0815
0.667,0.58,0.0365,0.166,0,0,0,0,0.0167,0.0815
0.667,0.617,0.0708,0.315,0,0,0,0,0.95,0.0407
0.667,0.622,0.084,0.323,0,0,0,0,0,0.122
0.667,0.622,0.0957,0.32,0,0,0,0,0,0
0.661,0.622,0.105,0.307,0,0,0,0,0,0
0.333,0.592,0.065,0.174,0,0,0,0,0,0.0407
0.422,0.6,0.0856,0.204,0,0,0,0,0,0.122
0.667,0.622,0.135,0.293,0,0,0,0,0,0.122
0.667,0.633,0.147,0.297,0,0,0,0,0,0.285
0.756,0.673,0.196,0.35,0,0,0,0,0.267,0.0407
1,0.69,0.214,0.365,0.337,0.25,0,0,0.7,0.122
1,0.71,0.275,0.457,0.481,0.517,0,0,0,0
1,0.71,0.377,0.568,0.503,0.75,0,0,0,0.244
1,0.725,0.619,0.779,0.445,0.25,0,0,0,0
1,0.663,0.523,0.6,0,0,0,0,0,0
1,0.611,0.331,0.375,0,0,0,0,0,0
1,0.574,0.118,0.157,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0174,0.0508,0,0,0,0,0,0.0407
1,0.562,0.0173,0.0507,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.576,0.0288,0.119,0,0,0,0,0.0167,0.186
0.744,0.596,0.049,0.213,0,0,0.142,0.267,0.7,0.0407
0.667,0.592,0.05,0.186,0,0,0.288,0.467,0,0.122
0.756,0.6,0.0672,0.22,0,0,0.432,0,0,0.2
1,0.607,0.0823,0.246,0,0,0.159,0,0,0.358
1,0.622,0.114,0.299,0,0,0,0,0,0.269
1,0.622,0.124,0.293,0,0,0,0,0,0
1,0.622,0.135,0.293,0,0,0,0,0,0.204
1,0.633,0.147,0.297,0,0,0,0,0,0.0815
1,0.659,0.174,0.316,0,0,0,0,0,0.122
1,0.69,0.214,0.365,0,0,0,0,0,0.163
1,0.75,0.352,0.577,0,0,0,0,0,0.122
1,0.784,0.558,0.827,0,0,0,0,0,0
1,0.76,0.725,0.922,0,0,0,0,0,0
1,0.712,0.773,0.87,0,0,0,0,0,0.0407
1,0.621,0.404,0.451,0,0,0,0,0,0.0754
1,0.574,0.118,0.157,0,0,0,0,0,0
1,0.563,0.018,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.562,0.0219,0.0775,0,0,0,0,0,0.202
1,0.57,0.0287,0.139,0,0,0,0,0,0.0989
1,0.587,0.0442,0.187,0,0,0,0,0,0.163
1,0.621,0.104,0.319,0,0,0,0,0,0.0805
1,0.622,0.139,0.324,0,0,0,0,0,0.261
1,0.622,0.166,0.317,0,0,0,0,0,0.33
1,0.647,0.256,0.413,0,0,0,0,0,0.337
0.433,0.601,0.133,0.211,0,0,0,0,0,0.424
0.333,0.592,0.124,0.171,0,0,0,0,0,0.204
0.333,0.592,0.14,0.171,0,0,0,0,0,0.285
0.333,0.601,0.154,0.175,0,0,0,0,0,0
0.333,0.616,0.162,0.187,0,0,0,0,0,0.163
0.367,0.639,0.183,0.237,0,0,0,0,0,0.0815
0.667,0.714,0.366,0.495,0,0,0,0,0,0.244
0.867,0.742,0.591,0.746,0,0,0,0,0,0.285
1,0.687,0.562,0.638,0,0,0,0,0,0
1,0.625,0.384,0.42,0,0,0,0,0,0
1,0.585,0.192,0.217,0,0,0,0,0,0
1,0.568,0.0774,0.107,0,0,0,0,0,0.369
1,0.563,0.0287,0.0601,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.566,0.0223,0.0845,0,0,0,0,0,0.108
1,0.585,0.0417,0.175,0,0,0,0,0,0.146
1,0.642,0.139,0.415,0,0,0,0,0,0.597
0.517,0.609,0.108,0.262,0,0,0,0,0,0.419
0.333,0.592,0.0924,0.183,0,0,0,0,0,0.384
0.333,0.592,0.101,0.178,0,0,0,0,0,0.205
0.333,0.592,0.108,0.173,0,0,0,0,0,0.225
0.617,0.618,0.216,0.274,0,0,0,0,0,0.421
0.217,0.582,0.0944,0.129,0,0,0,0,0,0.0815
0.333,0.601,0.154,0.175,0,0,0,0,0,0.28
0.367,0.621,0.177,0.201,0,0,0,0,0,0.637
0.667,0.7,0.317,0.388,0,0,0,0,0,0.298
0.667,0.714,0.366,0.495,0.335,0.25,0,0,0,0.163
0.95,0.767,0.673,0.846,0.472,0,0.212,0.35,0,0.163
1,0.728,0.737,0.829,0,0,0,0.383,0,0
1,0.649,0.538,0.573,0,0,0,0,0,0
1,0.591,0.231,0.255,0,0,0,0,0,0
1,0.569,0.1,0.129,0,0,0,0,0,0
1,0.563,0.0171,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.0163,0.0516,0,0,0,0,0,0.0176
1,0.592,0.0485,0.231,0,0,0,0,0,0.484
0.833,0.602,0.0555,0.247,0,0,0,0,0.0167,0.235
0.828,0.607,0.0648,0.252,0,0,0,0,0.217,0.0407
0.922,0.592,0.0559,0.185,0,0,0,0,0,0.0407
1,0.608,0.0855,0.245,0,0,0,0,0,0.424
0.656,0.591,0.0619,0.172,0,0,0,0,0,0.163
0.594,0.586,0.0613,0.145,0,0,0,0,0,0.53
0.828,0.607,0.104,0.23,0,0,0,0,0,0.244
0.667,0.626,0.133,0.269,0,0,0,0,0,0.326
0.667,0.659,0.174,0.316,0,0,0,0,0,0.448
0.667,0.69,0.214,0.365,0,0,0,0,0.0167,0
0.667,0.71,0.275,0.457,0,0,0,0,0.467,0.122
0.667,0.71,0.377,0.568,0,0,0,0,0,0.122
0.672,0.695,0.493,0.636,0,0,0,0,0,0
1,0.713,0.777,0.875,0,0,0,0,0,0
1,0.641,0.526,0.577,0,0,0,0,0.233,0
1,0.584,0.204,0.247,0,0,0,0,0,0.0828
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0167,0.05,0,0,0,0,0,0.287
1,0.562,0.0163,0.05,0,0,0,0,0,0
0.994,0.562,0.0174,0.0508,0,0,0,0,0,0.162
0.667,0.563,0.016,0.05,0,0,0,0,0,0
0.667,0.563,0.0163,0.0516,0,0,0,0,0,0.058
0.667,0.58,0.0365,0.166,0,0,0,0,0.0167,0.439
0.578,0.609,0.0627,0.279,0.0695,0.0167,0,0,0.467,0.181
0.161,0.577,0.0308,0.115,0.725,0.233,0,0,0,0.0815
0.0889,0.571,0.0273,0.0854,0,0,0,0,0,0
0.333,0.592,0.061,0.18,0,0,0,0,0,0
0.333,0.592,0.065,0.174,0,0,0,0,0,0.0815
0.333,0.592,0.0702,0.172,0,0,0,0,0,0.0407
0.506,0.608,0.107,0.234,0,0,0,0,0.233,0.699
0.839,0.654,0.183,0.362,0,0,0,0,0,0.515
1,0.692,0.229,0.411,0,0,0,0,0.233,0.217
1,0.69,0.214,0.365,0,0,0,0,0,0.163
1,0.75,0.352,0.577,0,0,0,0,0,0.326
0.828,0.747,0.449,0.68,0,0,0,0,0,0.0815
0.672,0.694,0.489,0.631,0,0,0,0,0,0
1,0.663,0.523,0.6,0,0,0,0,0,0
1,0.621,0.407,0.453,0,0,0,0,0,0.0173
1,0.584,0.205,0.248,0,0,0,0,0,0.245
1,0.564,0.0566,0.0954,0,0,0,0,0,0
1,0.561,0.0306,0.0664,0,0,0,0,0,0
1,0.562,0.0198,0.054,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0174,0.0508,0,0,0,0,0,0.122
1,0.562,0.0173,0.0507,0,0,0,0,0,0
1,0.567,0.0245,0.103,0,0,0,0,0,0.232
1,0.597,0.0562,0.279,0,0,0,0,0,0.248
1,0.617,0.0708,0.315,0,0,0,0,0,0.0965
0.739,0.614,0.0758,0.286,0,0,0,0,0,0.226
0.161,0.577,0.034,0.116,0,0,0,0,0,0
0,0.563,0.016,0.05,0,0,0,0,0,0
0.0889,0.571,0.0295,0.0826,0,0,0,0,0,0.0407
0.589,0.615,0.113,0.265,0,0,0,0,0,0.0407
0.667,0.622,0.135,0.293,0.366,0.267,0,0,0,0.407
0.667,0.633,0.147,0.297,0.655,1,0,0,0,0.285
0.839,0.688,0.219,0.388,0.726,0.267,0,0,0.233,0.163
0.828,0.717,0.256,0.432,0,0,0,0,0,0.489
0.667,0.71,0.275,0.457,0,0,0,0,0.233,0.0407
0.667,0.71,0.377,0.568,0,0,0,0,0,0.0407
0.667,0.694,0.489,0.631,0,0,0,0,0,0
0.756,0.674,0.589,0.668,0,0,0,0,0,0.178
1,0.65,0.597,0.65,0,0,0,0,0,0.122
1,0.567,0.0504,0.0854,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0181,0.0586,0,0,0,0,0,0.11
0.911,0.564,0.0238,0.0903,0,0,0,0,0,0.23
0.667,0.563,0.0164,0.0522,0.0622,0.0167,0,0,0,0
0.667,0.59,0.0434,0.182,0.706,0.233,0,0,0,0.0407
0.667,0.608,0.0693,0.257,0.855,0,0,0,0.233,0.0407
0.667,0.622,0.0957,0.32,0.586,0,0,0,0,0.0407
0.583,0.615,0.0928,0.279,0.655,0,0,0,0,0
0.839,0.637,0.14,0.362,0.693,0,0,0,0,0.0815
0.656,0.621,0.121,0.29,0.735,0,0.122,0.483,0,0.163
0.333,0.592,0.0757,0.171,0,0,0,0,0,0.611
0.333,0.598,0.0816,0.174,0,0,0,0,0,0.122
0.344,0.613,0.0979,0.187,0,0,0,0,0.0167,0.384
0.994,0.752,0.311,0.52,0,0,0,0,1,0.39
0.922,0.767,0.379,0.621,0,0,0,0,0.2,0.0407
1,0.784,0.558,0.827,0,0,0,0,0,0.0407
1,0.76,0.725,0.922,0,0,0,0,0,0
1,0.713,0.777,0.875,0,0,0,0,0,0.101
1,0.64,0.524,0.574,0,0,0,0,0,0
1,0.574,0.119,0.158,0,0,0,0,0,0.164
1,0.564,0.0562,0.095,0,0,0,0,0,0.132
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.0162,0.0505,0,0,0,0,0.0167,0.0407
1,0.567,0.0283,0.118,0,0,0,0,0.467,0.0815
0.911,0.59,0.0498,0.244,0,0,0,0,0,0.0815
0.667,0.59,0.0434,0.182,0,0,0,0,0,0.163
0.667,0.592,0.05,0.186,0,0,0,0,0,0
0.667,0.608,0.0777,0.253,0,0,0,0,0,0
0.667,0.622,0.106,0.309,0,0,0,0,0,0.0407
0.667,0.622,0.114,0.299,0,0,0,0,0,0.244
0.667,0.622,0.124,0.293,0,0,0,0,0,0.163
0.667,0.622,0.135,0.293,0,0,0,0,0,0.204
0.667,0.633,0.147,0.297,0,0,0,0,0,0.116
0.494,0.601,0.0832,0.171,0,0,0,0,0,0.326
0.422,0.632,0.123,0.221,0,0,0,0,0.767,0.163
0.839,0.75,0.352,0.577,0.534,0.25,0.303,0.517,1,0.0407
1,0.784,0.558,0.827,0.47,0.25,0.425,0.217,1,0.0815
1,0.76,0.725,0.922,0.772,0,0.808,0,1,0.244
1,0.713,0.777,0.875,0,0,0.671,0,0.367,0
1,0.64,0.524,0.574,0,0,0.153,0,0,0.0855
1,0.572,0.0872,0.123,0,0,0,0,0,0.13
1,0.563,0.018,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.562,0.0198,0.0613,0,0,0,0,0,0.246
1,0.57,0.0287,0.139,0,0,0,0,0.35,0.63
1,0.606,0.0633,0.284,0,0,0,0,0.367,0.21
1,0.621,0.104,0.319,0,0,0,0,0,0.146
0.683,0.594,0.0792,0.193,0,0,0,0,0,0.285
0.733,0.624,0.174,0.322,0,0,0.426,0.6,0.233,0
0.883,0.641,0.238,0.388,0,0,0.367,0.133,0,0.0407
0.667,0.622,0.198,0.296,0,0,0.555,0,0,0
0.667,0.622,0.23,0.292,0,0,0.563,0,0,0.0815
0.667,0.622,0.262,0.293,0,0,0.648,0,0,0.0407
0.667,0.64,0.29,0.3,0,0,0.436,0,0,0.204
0.667,0.669,0.306,0.325,0,0,0.277,0,0.35,0.122
0.867,0.743,0.407,0.493,0,0,0,0,0.133,0.0407
1,0.789,0.54,0.718,0,0,0,0,0,0.122
1,0.778,0.7,0.88,0,0,0,0,0,0
1,0.698,0.598,0.681,0,0,0,0,0,0.0407
1,0.635,0.448,0.483,0,0,0,0,0,0
1,0.585,0.192,0.217,0,0,0,0,0,0
1,0.568,0.0774,0.107,0,0,0,0,0,0.0407
1,0.562,0.051,0.0813,0,0,0,0,0,0
1,0.562,0.0222,0.0538,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.588,0.0574,0.165,0,0,0,0,0,0.256
1,0.628,0.154,0.351,0,0,0,0,0,0.565
0.883,0.641,0.214,0.403,0,0,0,0,0,0.413
0.55,0.612,0.155,0.261,0,0,0,0,0,0.0407
0.05,0.567,0.0309,0.069,0,0,0,0,0,0
0,0.563,0.0183,0.05,0,0,0,0,0,0
0.0333,0.566,0.0308,0.0622,0,0,0,0,0,0.0815
0.333,0.601,0.154,0.175,0,0,0,0,0,0.0815
0.333,0.616,0.162,0.187,0,0,0,0,0,0.448
0.65,0.656,0.22,0.28,0,0,0,0,0,0.122
1,0.74,0.428,0.576,0,0,0,0,0.233,0.204
1,0.778,0.7,0.88,0,0,0,0,0,0.163
1,0.75,0.835,0.933,0,0,0,0,0,0.0815
1,0.678,0.708,0.745,0,0,0,0,0,0.0407
1,0.596,0.271,0.293,0,0,0,0,0,0
0.917,0.568,0.0839,0.113,0,0,0,0,0,0.265
1,0.564,0.0561,0.0888,0,0,0,0,0,0.226
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0201,0.0667,0,0,0,0,0,0.293
1,0.567,0.0281,0.117,0,0,0,0,0,0.265
0.744,0.577,0.0321,0.14,0,0,0,0,0.483,0.0815
0.667,0.59,0.0434,0.182,0,0,0,0,0,0.0575
0.667,0.608,0.0693,0.257,0,0,0,0,0,0.241
0.578,0.614,0.0844,0.284,0,0,0,0,0,0.319
0.422,0.6,0.0737,0.213,0,0,0,0,0.483,0.175
0.667,0.607,0.0879,0.236,0,0,0,0,0,0.0407
0.833,0.607,0.0991,0.232,0,0,0,0,0,0.0815
0.5,0.578,0.045,0.111,0,0,0,0,0,0.163
0.667,0.618,0.117,0.238,0,0,0,0,0.233,0.122
0.667,0.659,0.174,0.316,0,0,0,0,0,0.122
0.667,0.69,0.214,0.365,0,0,0,0,0,0.122
0.667,0.71,0.275,0.457,0,0,0,0,0,0.122
0.667,0.709,0.374,0.563,0,0,0,0,0,0.171
0.756,0.645,0.322,0.419,0,0,0,0,0,0.205
1,0.663,0.523,0.6,0,0,0,0,0,0.103
1,0.616,0.365,0.41,0,0,0,0,0,0.198
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0174,0.0508,0,0,0,0,0,0
1,0.561,0.0215,0.068,0,0,0,0,0,0.0176
1,0.571,0.0401,0.183,0,0,0,0,0,0.243
0.739,0.594,0.0518,0.252,0,0,0,0,0,0.253
0.506,0.605,0.0592,0.252,0,0,0,0,0.233,0.152
0.494,0.607,0.0648,0.252,0,0,0,0,0,0.148
0.333,0.592,0.0559,0.185,0,0,0,0,0,0.0407
0.589,0.615,0.0961,0.278,0,0,0,0,0,0.163
0.667,0.622,0.114,0.299,0,0,0,0,0,0
0.661,0.622,0.123,0.291,0,0,0,0,0,0.163
0.333,0.592,0.0757,0.171,0,0,0.31,0.267,0,0.0407
0.328,0.597,0.0804,0.172,0,0,0.273,0.467,0,0
0.267,0.607,0.0863,0.162,0,0,0,0,0,0.122
0.661,0.685,0.207,0.354,0,0,0,0,0.0167,0.204
0.839,0.75,0.352,0.577,0.353,0.25,0,0,0.467,0.244
1,0.784,0.558,0.827,0.551,0,0,0,0.483,0.0815
1,0.76,0.725,0.922,0,0,0,0,0,0
1,0.713,0.777,0.875,0,0,0,0,0,0.118
1,0.65,0.6,0.653,0,0,0,0,0,0.0734
1,0.583,0.19,0.231,0,0,0,0,0,0.194
1,0.564,0.0302,0.0657,0,0,0,0,0,0.0811
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.588,0.0408,0.183,0,0,0,0,0,0.158
0.994,0.617,0.0703,0.313,0,0,0,0,0,0.278
0.667,0.608,0.0693,0.257,0,0,0,0,0,0.336
0.667,0.622,0.0957,0.32,0,0,0,0,0.0167,0.353
0.667,0.622,0.106,0.309,0,0,0,0,0.217,0.0407
0.667,0.622,0.114,0.299,0,0,0,0,0,0.0815
0.667,0.622,0.124,0.293,0,0,0,0,0,0.122
0.667,0.622,0.135,0.293,0,0,0,0,0,0.122
0.667,0.633,0.147,0.297,0,0,0,0,0,0.204
0.661,0.658,0.172,0.313,0,0,0,0,0,0.0815
0.339,0.627,0.117,0.21,0,0,0,0,0,0.122
0.839,0.75,0.352,0.577,0,0,0,0,0,0.0407
1,0.784,0.558,0.827,0,0,0,0,0,0.163
1,0.76,0.725,0.922,0,0,0,0,0,0.122
1,0.692,0.65,0.743,0,0,0,0,0,0
1,0.591,0.193,0.233,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.562,0.0174,0.0508,0,0,0,0,0.233,0.0407
1,0.561,0.0214,0.0675,0,0,0,0,0,0.163
1,0.567,0.0281,0.117,0,0,0,0,0,0.0407
1,0.58,0.0361,0.164,0,0,0,0,0.233,0.0407
1,0.605,0.0592,0.252,0.0775,0.0167,0,0,0,0.14
0.828,0.615,0.0747,0.288,0.768,0.483,0.0977,0.267,0,0.241
0.667,0.622,0.0957,0.32,0.148,0,0.783,0.217,0,0.204
0.667,0.622,0.106,0.309,0,0,0.258,0,0,0.0815
0.667,0.622,0.114,0.299,0,0,0.29,0,0,0.163
0.667,0.622,0.124,0.293,0,0,0,0,0,0.0407
0.667,0.622,0.135,0.293,0,0,0,0,0,0.244
0.411,0.605,0.0959,0.202,0,0,0,0,0,0.204
0.333,0.611,0.095,0.183,0,0,0,0,0,0.224
0.339,0.627,0.117,0.21,0,0,0,0,0.0167,0.361
0.667,0.71,0.275,0.457,0,0,0,0,0.467,0.122
0.922,0.766,0.523,0.773,0,0,0,0,0,0
1,0.712,0.521,0.69,0,0,0,0,0,0
1,0.613,0.27,0.325,0,0,0,0,0,0
1,0.592,0.211,0.252,0,0,0,0,0,0
1,0.574,0.119,0.158,0,0,0,0,0,0
1,0.565,0.0453,0.0825,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.016,0.05,0,0,0,0,0,0
1,0.563,0.0163,0.0516,0,0,0,0,0,0.0173
1,0.58,0.0361,0.164,0,0,0,0,0,0.44
1,0.605,0.0592,0.252,0,0,0,0,0,0.306
0.744,0.615,0.0764,0.289,0,0,0,0,0,0.347
0.667,0.622,0.0957,0.32,0,0,0,0,0,0.267
0.667,0.622,0.106,0.309,0,0,0,0,0,0.268
0.667,0.622,0.114,0.299,0,0,0,0,0,0.154
0.667,0.622,0.124,0.293,0,0,0,0,0,0.328
0.667,0.622,0.135,0.293,0,0,0,0,0,0.163
0.667,0.633,0.147,0.297,0,0,0,0,0,0.0815
0.667,0.659,0.174,0.316,0,0,0,0,0,0.244
0.839,0.727,0.27,0.455,0,0,0,0,0.0167,0.0815
1,0.784,0.405,0.661,0.448,0.25,0,0,1,0.0815
1,0.784,0.558,0.827,0.708,0,0,0,0.433,0.315
1,0.76,0.725,0.922,0.296,0,0,0,0,0.363
1,0.713,0.777,0.875,0,0,0,0,0,0.0494
1,0.631,0.45,0.498,0,0,0,0,0,0
1,0.574,0.118,0.157,0,0,0,0,0,0.137
1,0.563,0.018,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.57,0.0281,0.134,0,0,0,0,0,0
1,0.593,0.0506,0.22,0,0,0,0,0,0.326
1,0.621,0.104,0.319,0,0,0,0,0,0.296
0.967,0.619,0.133,0.31,0,0,0.0906,0.35,0,0.129
0.667,0.618,0.157,0.296,0,0,0.45,0.133,0,0.244
0.667,0.622,0.184,0.305,0,0,0.91,0,0,0.285
0.667,0.622,0.198,0.296,0,0,0.51,0,0,0.0407
0.667,0.622,0.23,0.292,0,0,0.664,0,0,0.0815
0.783,0.625,0.275,0.305,0,0,0.327,0,0,0
1,0.678,0.425,0.425,0,0,0,0,0,0.506
1,0.722,0.45,0.462,0,0,0,0,0,0.462
1,0.769,0.466,0.557,0,0,0,0,0,0.474
1,0.789,0.54,0.718,0,0,0,0,0,0.374
1,0.778,0.7,0.88,0,0,0,0,0,0.204
1,0.75,0.835,0.933,0,0,0,0,0,0
1,0.678,0.708,0.745,0,0,0,0,0,0.265
1,0.601,0.311,0.331,0,0,0,0,0,0
1,0.568,0.0774,0.107,0,0,0,0,0,0
1,0.564,0.0484,0.0791,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0183,0.05,0,0,0,0,0,0
1,0.563,0.0186,0.052,0,0,0,0,0,0.0671
