occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers
0.333,0.152,0.152,0,0,0,0,0.281,0.595,0.108,0,0,0.0433,0
0.333,0.151,0.151,0,0,0,0,0.281,0.595,0.125,0,0,0.173,0
0.333,0.15,0.15,0,0,0,0,0.281,0.595,0.141,0,0,0.0433,0
0.333,0.151,0.151,0,0,0,0,0.281,0.606,0.154,0,0,0,0
0.333,0.152,0.152,0,0,0,0,0.281,0.621,0.162,0,0,0.0866,0
0.667,0.266,0.266,0,0.333,0,0,0.14,0.709,0.315,0.65,0,0,0
0.667,0.299,0.299,0,0.883,0,0,0.14,0.719,0.371,0.586,0,0.0433,0
0.667,0.368,0.368,0,0.333,0,0,0.14,0.709,0.485,0.615,0,0,0
0.667,0.468,0.468,0,0.633,0,0,0.14,0.688,0.57,0,0,0.0433,0
0.667,0.302,0.302,0,0,0,0,0.281,0.606,0.272,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.287,0.287,0,0,0,0,0.14,0.615,0.0634,0,0,0,0
0.333,0.169,0.169,0,0,0,0,0.281,0.595,0.0462,0,0,0,0
0.333,0.165,0.165,0,0,0,0,0.281,0.595,0.0527,0,0,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0578,0,0,0,0
0.333,0.156,0.156,0,0,0,0,0.281,0.595,0.0629,0,0,0,0
0.667,0.254,0.254,0,0,0,0,0.14,0.625,0.116,0,0,0.252,0.107
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.183,0.131
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
0.667,0.255,0.255,0,0,0,0,0.14,0.677,0.19,0,0,0.303,0
0.333,0.158,0.158,0.233,0,0,0,0.281,0.637,0.124,0,0,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.642,0.163,0,0,0.0711,0.0966
1,0.368,0.368,0,0,0,0,0.14,0.709,0.432,0,0,0.159,0.158
1,0.677,0.677,0,0,0,0,0,0.749,0.791,0,0,0.253,0.167
0.667,0.554,0.554,0,0,0,0,0.14,0.646,0.505,0,0,0.26,0
0.667,0.408,0.408,0,0,0,0,0.14,0.605,0.307,0,0,0.0433,0
0.667,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0.0866,0
0.667,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0,0.0433,0
0.667,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.281,0.564,0.0171,0,0,0.0433,0
0.667,0.05,0.05,0,0,0,0,0.281,0.564,0.0157,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
1,0.23,0.23,0.717,0,0,0,0.14,0.584,0.0474,0,0,0.394,0.114
0.667,0.168,0.168,0,0,0,0,0.281,0.59,0.0396,0,0,0.0866,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.144,0.196
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.135,0.0653
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0578,0,0,0.216,0
0.333,0.156,0.156,0.75,0,0,0,0.281,0.595,0.0629,0,0,0,0
0.333,0.152,0.152,0.2,0,0,0,0.281,0.595,0.0658,0,0,0.0866,0
0.667,0.251,0.251,0,0,0,0,0.14,0.625,0.13,0,0,0,0
0.333,0.15,0.15,0,0,0,0,0.281,0.595,0.0767,0,0,0,0
0.333,0.151,0.151,0,0,0,0,0.281,0.606,0.0846,0,0,0.291,0.278
0.333,0.152,0.152,0,0,0,0,0.281,0.621,0.103,0,0,0.394,0.124
0.333,0.158,0.158,0,0,0,0,0.281,0.637,0.124,0,0,0.0866,0
0.667,0.299,0.299,0,0,0,0,0.14,0.719,0.31,0,0,0.0866,0
0.667,0.209,0.209,0,0,0,0,0.281,0.637,0.224,0,0,0.173,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
1,0.554,0.554,0,0,0,0,0.14,0.646,0.505,0,0,0.174,0.178
1,0.408,0.408,0,0,0,0,0.14,0.605,0.307,0,0,0.13,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.0508,0.0508,0,0,0,0,0.281,0.564,0.0186,0,0,0.31,0.422
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.168,0.168,0,0,0,0,0.281,0.59,0.0396,0,0,0.0433,0
0.667,0.169,0.169,0,0,0.517,0.617,0.281,0.595,0.0462,0,0.187,0.0866,0
0.667,0.165,0.165,0,0,0,0.117,0.281,0.595,0.0527,0,0.27,0,0
0.667,0.161,0.161,0,0,0,0,0.281,0.595,0.0578,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.184,0.192
0.667,0.152,0.152,0,0,0,0,0.281,0.595,0.0658,0,0,0.253,0.284
0.667,0.251,0.251,0,0,0,0,0.14,0.625,0.13,0,0,0.173,0
0.333,0.15,0.15,0,0,0,0,0.281,0.595,0.0767,0,0,0,0
0.333,0.151,0.151,0,0,0,0,0.281,0.606,0.0846,0,0,0.0433,0
0.333,0.152,0.152,0.717,0,0,0,0.281,0.621,0.103,0,0,0.13,0
0.333,0.158,0.158,0,0,0,0,0.281,0.637,0.124,0,0,0.216,0
0.333,0.175,0.175,0,0,0,0,0.281,0.642,0.163,0,0,0,0
0.333,0.209,0.209,0,0,0,0,0.281,0.637,0.224,0.12,0,0.173,0
0.667,0.468,0.468,0,0.833,0,0,0.14,0.688,0.532,0.611,0,0.392,0.533
1,0.806,0.806,0,0.383,0,0,0,0.686,0.749,0,0,0.255,0.17
1,0.408,0.408,0,0,0,0,0.14,0.605,0.307,0,0,0.267,0.186
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0374,0,0,0,0
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0236,0,0,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0171,0,0,0,0
1,0.05,0.05,0,0,0,0,0.281,0.564,0.0157,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.0788,0.0788,0.25,0,0,0,0.281,0.564,0.0236,0,0,0.177,0.181
1,0.14,0.14,0.467,0,0,0,0.281,0.575,0.0316,0,0,0.39,0
0.667,0.287,0.287,0.467,0,0,0,0.14,0.615,0.0634,0,0,0,0
0.333,0.169,0.169,0.217,0,0,0,0.281,0.595,0.0462,0,0,0,0
0.333,0.165,0.165,0,0,0,0,0.281,0.595,0.0527,0,0,0.216,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0578,0,0,0,0
0.333,0.156,0.156,0,0,0,0,0.281,0.595,0.0629,0,0,0.173,0
0.333,0.152,0.152,0,0,0,0,0.281,0.595,0.0658,0,0,0.0866,0
0.333,0.151,0.151,0,0,0,0,0.281,0.595,0.073,0,0,0.238,0.205
0.333,0.15,0.15,0,0,0,0,0.281,0.595,0.0767,0,0,0,0
0.333,0.151,0.151,0,0,0,0,0.281,0.606,0.0846,0,0,0.0866,0
0.333,0.152,0.152,0,0,0,0,0.281,0.621,0.103,0,0,0.0866,0
0.333,0.158,0.158,0,0,0,0,0.281,0.637,0.124,0,0,0.0866,0
0.333,0.175,0.175,0,0,0,0,0.281,0.642,0.163,0,0,0.26,0
0.333,0.209,0.209,0,0,0,0,0.281,0.637,0.224,0,0,0.0866,0
0.667,0.468,0.468,0,0,0,0,0.14,0.688,0.532,0,0,0.27,0.19
0.667,0.554,0.554,0,0,0,0,0.14,0.646,0.505,0,0,0.0433,0
1,0.588,0.588,0,0,0,0,0,0.624,0.453,0,0,0.0433,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0759,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0406,0,0,0.28,0.381
1,0.163,0.163,0,0,0,0,0.421,0.559,0.0473,0,0,0,0
0.667,0.266,0.266,0,0,0,0,0.421,0.552,0.0923,0,0,0,0
0.333,0.154,0.154,0,0,0,0,0.421,0.559,0.0593,0,0,0.0433,0
0.667,0.247,0.247,0,0,0,0,0.421,0.552,0.113,0,0,0.0866,0
0.667,0.145,0.145,0,0,0,0,0.421,0.559,0.0676,0,0,0.303,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.563,0
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.106,0,0,0.175,0.238
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.239,0,0,0.353,0.48
0.667,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0,0,0,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.446,0,0,0.13,0
0.667,0.417,0.417,0,0.333,0,0,0.807,0.604,0.55,0.51,0,0.13,0
0.667,0.505,0.505,0,0.833,0,0,0.807,0.57,0.521,0,0,0.385,0.347
0.667,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0.261,0.237
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.39,0.39,0,0,0,0,0.421,0.546,0.16,0,0,0,0
1,0.374,0.374,0.467,0,0.517,0.483,0.421,0.546,0.212,0,0.161,0,0
1,0.362,0.362,0,0,0,0,0.421,0.546,0.252,0,0.449,0,0
0.667,0.247,0.247,0,0,0,0,0.421,0.552,0.191,0,0.418,0.0866,0
0.667,0.239,0.239,0,0,0,0,0.421,0.552,0.204,0,0.718,0.13,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.24,0,0.458,0.0866,0
1,0.33,0.33,0,0,0,0,0.421,0.546,0.401,0,0.237,0,0
0.667,0.237,0.237,0,0,0,0,0.421,0.57,0.3,0,0,0,0
0.667,0.24,0.24,0,0,0,0,0.421,0.596,0.315,0,0,0.0866,0
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.326,0,0,0.488,0.193
1,0.388,0.388,0,0,0,0,0.912,0.663,0.565,0,0,0.182,0.248
1,0.471,0.471,0,0,0,0,1,0.65,0.743,0,0,0.519,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.588,0,0,0.299,0.289
1,0.733,0.733,0,0,0,0,1,0.572,0.806,0,0,0.0433,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.05,0.05,0.75,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.279,0.279,0.183,0,0,0,0.421,0.544,0.0706,0,0,0,0
0.667,0.277,0.277,0,0,0,0,0.421,0.552,0.113,0.282,0,0,0
0.333,0.158,0.158,0,0.833,0,0,0.421,0.559,0.0826,0.621,0,0.0433,0
0.333,0.154,0.154,0,0.567,0,0,0.421,0.559,0.0961,0,0,0.227,0.19
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.104,0,0,0.0794,0.108
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.111,0,0,0.303,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.129,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.146,0,0,0.173,0
0.333,0.144,0.144,0,0,0,0,0.421,0.568,0.159,0,0,0.0866,0
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.167,0,0,0.0433,0
0.333,0.149,0.149,0.467,0,0,0,0.421,0.594,0.172,0,0,0.297,0.168
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.383,0,0,0.0866,0
0.667,0.331,0.331,0,0,0,0,0.807,0.622,0.501,0,0,0.277,0.2
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.588,0,0,0,0
0.667,0.505,0.505,0,0,0,0,0.807,0.57,0.543,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.224,0.224,0.467,0,0,0,0.807,0.518,0.0488,0,0,0.429,0.583
1,0.279,0.279,0,0,0,0,0.421,0.544,0.0653,0,0,0.163,0.222
0.667,0.163,0.163,0,0,0,0,0.421,0.559,0.0473,0,0,0.0841,0.114
0.667,0.266,0.266,0,0,0,0,0.421,0.552,0.0923,0,0,0.405,0.315
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.0646,0,0,0.0866,0
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.0676,0,0,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.0751,0,0,0.0433,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.0866,0
0.333,0.144,0.144,0,0,0,0,0.421,0.568,0.0871,0,0,0.0433,0
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.106,0,0,0.13,0
0.333,0.149,0.149,0,0,0,0,0.421,0.594,0.128,0,0,0.0866,0
0.667,0.275,0.275,0,0,0,0,0.749,0.63,0.32,0.116,0,0.53,0.131
0.667,0.331,0.331,0,0.833,0,0,0.807,0.622,0.446,0.676,0,0,0
0.667,0.417,0.417,0,0.817,0,0,0.807,0.604,0.55,0,0,0.25,0.222
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.269,0,0,0.238,0.206
0.667,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0.207,0.281
1,0.184,0.184,0,0,0,0,0.807,0.509,0.14,0,0,0.0433,0
1,0.0749,0.0749,0,0,0,0,0.614,0.533,0.0383,0,0,0,0
1,0.0583,0.0583,0,0,0,0,0.614,0.533,0.0241,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.05,0.05,0,0.0833,0,0,0.421,0.566,0.0159,0.497,0,0,0
0.667,0.266,0.266,0,1,0,0,0.421,0.552,0.0923,0.309,0,0.269,0.365
0.333,0.154,0.154,0,0.317,0,0,0.421,0.559,0.0593,0,0,0.406,0.263
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.0646,0,0,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.552,0.119,0,0,0.216,0
0.667,0.237,0.237,0,0,0,0,0.421,0.552,0.134,0,0,0.303,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.0866,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.185,0.252
0.333,0.19,0.19,0.25,0,0,0,0.614,0.594,0.231,0,0,0,0
0.667,0.417,0.417,0.683,0,0,0,0.807,0.604,0.55,0,0,0,0
0.667,0.505,0.505,0,0,0.517,0.617,0.807,0.57,0.521,0,0.239,0.13,0
0.667,0.392,0.392,0,0,0,0.1,0.807,0.535,0.317,0,0.321,0.13,0
1,0.252,0.252,0,0,0,0,1,0.481,0.203,0,0.447,0,0
1,0.0749,0.0749,0,0,0,0,0.614,0.533,0.0383,0,0.568,0.0866,0
1,0.0583,0.0583,0,0,0,0,0.614,0.533,0.0241,0,0.435,0,0
1,0.05,0.05,0,0,0,0,0.614,0.533,0.0173,0,0.15,0.223,0.303
1,0.05,0.05,0,0,0,0,0.614,0.533,0.0158,0,0,0.0156,0.0212
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
1,0.137,0.137,0,0,0,0,0.614,0.542,0.0323,0,0,0.223,0.303
0.667,0.165,0.165,0,0,0,0,0.421,0.555,0.0406,0,0,0.135,0.183
0.667,0.163,0.163,0,0,0,0,0.421,0.559,0.0473,0,0,0.332,0.451
1,0.374,0.374,0,0,0,0,0.421,0.546,0.131,0,0,0.296,0.344
0.667,0.258,0.258,0,0,0,0,0.421,0.552,0.103,0,0,0.323,0.38
0.667,0.247,0.247,0,0,0,0,0.421,0.552,0.113,0,0,0.2,0.213
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.0676,0,0,0.0433,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.0751,0,0,0.0866,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.0433,0
0.333,0.144,0.144,0,0,0,0,0.421,0.568,0.0871,0,0,0.225,0.306
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.303,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.216,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.13,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0,0
0.333,0.278,0.278,0,0,0,0,0.614,0.568,0.269,0,0,0,0
0.667,0.221,0.221,0,0,0,0,0.614,0.55,0.167,0,0,0,0
0.667,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0.0433,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
0.667,0.163,0.163,0,0,0,0,0.421,0.559,0.0473,0,0,0,0
0.667,0.158,0.158,0,0.333,0,0,0.421,0.559,0.0541,0.637,0,0,0
0.667,0.258,0.258,0,0.6,0,0,0.421,0.552,0.103,0.637,0,0.197,0.268
0.667,0.247,0.247,0,0,0,0,0.421,0.552,0.113,0.913,0,0,0
0.667,0.239,0.239,0,0,0.103,0,0.421,0.552,0.119,0.77,0,0.0866,0
0.333,0.144,0.144,0,0,0.414,0.233,0.421,0.559,0.0751,0,0.0754,0.0866,0
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.13,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.173,0
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.106,0,0,0.0433,0
0.333,0.149,0.149,0,0,0,0,0.421,0.594,0.128,0,0,0.13,0
0.333,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0,0,0.0433,0
0.333,0.19,0.19,0.233,0,0,0,0.614,0.594,0.231,0,0,0.389,0
0.667,0.417,0.417,0,0,0,0,0.807,0.604,0.55,0,0,0.0866,0
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.269,0,0,0.0866,0
0.667,0.221,0.221,0.7,0,0,0,0.614,0.55,0.167,0,0,0.0433,0
1,0.184,0.184,0,0,0,0,0.807,0.509,0.14,0,0,0.0866,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0406,0,0,0.328,0.446
1,0.277,0.277,0,0,0,0,0.421,0.552,0.0788,0,0,0.0631,0.0858
1,0.374,0.374,0,0,0,0,0.421,0.546,0.131,0,0,0.574,0.205
1,0.362,0.362,0,0,0,0,0.421,0.546,0.146,0,0,0.472,0.524
1,0.346,0.346,0,0,0,0,0.421,0.546,0.162,0,0,0.348,0.179
1,0.239,0.239,0,0,0,0,0.421,0.552,0.119,0,0,0.262,0.355
0.667,0.144,0.144,0,0,0,0,0.421,0.559,0.0751,0,0,0.365,0.437
0.333,0.143,0.143,0,0,0,0,0.421,0.559,0.0789,0,0,0.0907,0.123
0.333,0.144,0.144,0,0,0,0,0.421,0.568,0.0871,0,0,0.11,0.09
0.333,0.145,0.145,0,0,0,0,0.421,0.581,0.106,0,0,0.433,0
0.333,0.149,0.149,0,0,0,0,0.421,0.594,0.128,0,0,0.216,0
0.333,0.162,0.162,0,0,0,0,0.585,0.598,0.168,0,0,0.433,0
0.333,0.19,0.19,0,0,0,0,0.614,0.594,0.231,0,0,0.0433,0
0.333,0.234,0.234,0,0,0,0,0.614,0.585,0.283,0,0,0.13,0
0.333,0.278,0.278,0,0,0,0,0.614,0.568,0.269,0,0,0.0433,0
0.667,0.392,0.392,0,0,0,0,0.807,0.535,0.317,0,0,0.13,0
0.667,0.117,0.117,0,0,0,0,0.614,0.537,0.0781,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.165,0.165,0,0,0,0,0.421,0.555,0.0444,0,0,0,0
1,0.277,0.277,0,0,0,0,0.421,0.552,0.113,0,0,0,0
0.667,0.266,0.266,0,0,0,0,0.421,0.552,0.147,0,0,0,0
0.667,0.258,0.258,0,0,0,0,0.421,0.552,0.174,0,0,0.253,0.109
0.333,0.149,0.149,0,0,0,0,0.421,0.559,0.104,0,0,0.303,0
0.333,0.145,0.145,0,0,0,0,0.421,0.559,0.111,0,0,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.559,0.129,0,0,0.0866,0
0.333,0.143,0.143,0.5,0,0,0,0.421,0.559,0.146,0,0,0,0
0.333,0.05,0.05,0.2,0,0,0,0.421,0.566,0.0181,0,0,0.173,0
0.667,0.24,0.24,0,0,0,0,0.421,0.596,0.315,0,0,0.13,0
0.667,0.249,0.249,0,0,0,0,0.421,0.622,0.326,0,0,0.13,0
0.667,0.275,0.275,0,0.333,0,0,0.749,0.63,0.383,0.683,0,0.216,0
0.667,0.331,0.331,0,1,0,0,0.807,0.622,0.501,0.591,0,0.0866,0
0.667,0.417,0.417,0,0.317,0,0,0.807,0.604,0.588,0,0,0.0964,0.131
0.667,0.278,0.278,0,0,0,0,0.614,0.568,0.281,0,0,0.0866,0
0.667,0.221,0.221,0,0,0,0,0.614,0.55,0.182,0,0,0.26,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0
