occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle
0.894,0.545,0.0358,0.146,0.146,0,0,0,0,0,0,0.271,1
0.394,0.555,0.0438,0.165,0.165,0,0,0,0,0,0,0.135,-0.817
0.333,0.558,0.0507,0.162,0.162,0,0,0,0,0,0,0.0451,-0.567
0.333,0.558,0.0572,0.157,0.157,0,0,0,0,0,0,0.342,0
0.25,0.56,0.0501,0.128,0.128,0,0,0,0,0,0,0.14,0
0.333,0.558,0.0672,0.148,0.148,0,0,0,0,0,0.233,0,0
0.333,0.558,0.0717,0.145,0.145,0,0,0,0,0,0,0.0902,0
0.228,0.56,0.0578,0.114,0.114,0,0,0,0,0,0,0.0902,0
0.272,0.562,0.0717,0.127,0.127,0,0,0,0,0,0,0.135,0
0.333,0.571,0.0954,0.145,0.145,0,0,0,0,0,0,0.0451,-0.7
0.439,0.593,0.152,0.178,0.178,0,0,0,0,0,0.317,0.226,-0.683
0.667,0.624,0.272,0.258,0.258,0,0,0,0,0,0.383,0.0902,1
0.856,0.644,0.478,0.367,0.367,0,0,0,0,0,0,0,1
0.894,0.634,0.642,0.456,0.456,0.433,0.233,0,0,0,0,0.133,1
0.939,0.603,0.774,0.611,0.611,0.23,0,0,0,0,0,0.461,1
1,0.559,0.645,0.627,0.627,0,0,0,0,0,0,0.214,1
1,0.543,0.17,0.22,0.22,0,0,0,0,0,0,0.226,1
1,0.535,0.0672,0.104,0.104,0,0,0,0,0,0,0.271,1
1,0.532,0.0347,0.0699,0.0699,0,0,0,0,0,0,0,1
1,0.543,0.022,0.0558,0.0558,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.549,0.0162,0.0501,0.0501,0,0,0,0,0,0.233,0.307,1
1,0.538,0.0205,0.0591,0.0591,0,0,0,0,0,0,0.0902,1
1,0.519,0.0348,0.131,0.131,0,0,0,0,0,0.233,0.507,1
0.706,0.538,0.0351,0.148,0.148,0,0,0,0,0,0,0.2,-0.567
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.733
0.333,0.559,0.0448,0.141,0.141,0,0,0,0,0,0,0.0902,0
0.333,0.558,0.0572,0.157,0.157,0,0,0,0,0,0,0.271,0
0.333,0.558,0.0625,0.153,0.153,0,0,0,0,0,0,0,0
0.228,0.56,0.0504,0.118,0.118,0,0,0,0,0,0,0.0451,0
0.189,0.561,0.0488,0.104,0.104,0,0,0,0,0,0,0.226,0
0.333,0.558,0.0782,0.144,0.144,0,0,0,0,0,0,0.226,0
0.333,0.561,0.0835,0.144,0.144,0,0,0,0,0,0,0.135,-0.867
0.711,0.582,0.19,0.252,0.252,0,0,0,0,0,0,0.0902,-0.433
0.894,0.613,0.278,0.309,0.309,0,0,0,0,0,0,0.235,-0.15
0.772,0.634,0.321,0.294,0.294,0,0,0,0,0,0.233,0.17,-0.15
1,0.658,0.546,0.415,0.415,0,0,0,0,0,0,0,1
1,0.641,0.729,0.514,0.514,0,0,0,0,0,0,0.115,1
1,0.606,0.742,0.572,0.572,0,0,0,0,0,0,0.275,1
1,0.563,0.419,0.417,0.417,0,0,0,0,0,0,0.636,1
1,0.546,0.142,0.189,0.189,0,0,0,0,0,0,0.127,1
1,0.56,0.028,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.555,0.0189,0.0528,0.0528,0,0,0,0,0,0,0,1
1,0.543,0.022,0.0558,0.0558,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.689,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.534,0.0492,0.21,0.21,0,0,0,0,0,0,0.424,1
0.456,0.561,0.0256,0.0923,0.0923,0,0,0,0,0,0,0.243,-0.817
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0.0422,-0.45
0.333,0.563,0.0304,0.0832,0.0832,0,0,0,0,0,0,0.248,0
0.333,0.558,0.0625,0.153,0.153,0,0,0,0,0,0,0.0745,0
0.333,0.558,0.0672,0.148,0.148,0,0,0,0,0,0,0.554,0
0.333,0.558,0.0717,0.145,0.145,0,0,0,0,0,0,0.0451,0
0.333,0.558,0.0782,0.144,0.144,0,0,0.199,0.333,0,0,0.135,0
0.333,0.561,0.0835,0.144,0.144,0,0,0.673,0.193,0.717,0,0.135,-0.333
0.356,0.572,0.102,0.151,0.151,0,0,0.59,0,0,0.233,0.0902,-0.933
0.939,0.619,0.297,0.323,0.323,0,0,0,0,0,0,0.316,1
1,0.653,0.399,0.362,0.362,0.222,0.317,0,0,0,0,0.361,1
1,0.658,0.546,0.415,0.415,0.663,0.617,0.00917,0.0702,0,0,0.0902,1
0.917,0.621,0.532,0.385,0.385,0.394,0,0.667,0.193,0.233,0,0,-0.0833
1,0.592,0.472,0.374,0.374,0,0,0,0,0,0,0.103,1
1,0.561,0.242,0.26,0.26,0,0,0,0,0,0,0,1
1,0.546,0.142,0.189,0.189,0,0,0,0,0,0,0,1
1,0.535,0.0672,0.104,0.104,0,0,0,0,0,0,0,1
1,0.559,0.0205,0.0547,0.0547,0,0,0,0,0,0,0,1
1,0.555,0.0167,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.54,0.0169,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.549,0.0172,0.0503,0.0503,0,0,0,0,0,0.233,0,1
1,0.532,0.021,0.0592,0.0592,0,0,0,0,0,0,0.394,1
0.978,0.529,0.0316,0.119,0.119,0,0,0,0,0,0,0.352,1
0.667,0.545,0.0358,0.146,0.146,0,0,0,0,0,0.0667,0.181,1
0.667,0.555,0.0438,0.165,0.165,0,0,0,0,0,0.167,0.18,1
0.561,0.56,0.0383,0.128,0.128,0,0,0,0,0,0,0.0902,-0.317
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.95
0.333,0.563,0.0321,0.0815,0.0815,0,0,0,0,0,0,0,0
0.333,0.558,0.0672,0.148,0.148,0,0,0,0,0,0,0.138,0
0.333,0.558,0.0717,0.145,0.145,0,0,0,0,0,0,0.467,0
0.228,0.56,0.0578,0.114,0.114,0,0,0,0,0,0,0.152,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.272,0.571,0.082,0.127,0.127,0,0,0,0,0,0,0.18,0
0.522,0.597,0.175,0.202,0.202,0,0,0,0,0,0,0.18,-0.833
0.856,0.641,0.35,0.319,0.319,0,0,0,0,0,0,0.0451,-0.433
1,0.658,0.546,0.415,0.415,0,0,0,0,0,0,0,1
1,0.641,0.729,0.514,0.514,0,0,0,0,0,0,0.135,1
1,0.606,0.724,0.557,0.557,0,0,0,0,0,0,0,1
1,0.561,0.242,0.26,0.26,0,0,0,0,0,0,0,1
1,0.562,0.0446,0.0816,0.0816,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.55,0.027,0.105,0.105,0,0,0,0,0,0,0.5,1
0.894,0.525,0.0554,0.242,0.242,0,0,0,0,0,0,0.133,1
0.667,0.546,0.0713,0.279,0.279,0,0,0,0,0,0,0.342,1
0.667,0.552,0.0852,0.274,0.274,0,0,0.768,0.263,0.233,0,0.213,1
0.644,0.552,0.0951,0.257,0.257,0,0,0.541,0,0,0,0.186,-0.0667
0.333,0.558,0.0625,0.153,0.153,0,0,0.638,0,0,0,0,-0.85
0.333,0.558,0.0672,0.148,0.148,0,0,0.378,0,0,0,0.0902,0
0.333,0.558,0.0717,0.145,0.145,0,0,0.453,0,0,0,0.316,0
0.333,0.558,0.0782,0.144,0.144,0,0,0.754,0,0,0,0.0451,0
0.333,0.561,0.0835,0.144,0.144,0,0,0.335,0,0,0,0.0451,0
0.167,0.567,0.0541,0.0972,0.0972,0,0,0,0,0,0.0667,0.135,-0.717
0.878,0.617,0.28,0.305,0.305,0,0,0,0,0,0.167,0.0902,-0.183
1,0.653,0.399,0.362,0.362,0.134,0.0667,0,0,0,0,0.0451,1
1,0.658,0.546,0.415,0.415,0.585,0.4,0,0,0,0,0.205,1
1,0.639,0.711,0.502,0.502,0,0,0,0,0,0.467,0.18,1
1,0.592,0.472,0.374,0.374,0.435,0.467,0,0,0,0,0,1
1,0.566,0.129,0.149,0.149,0.209,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.017,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.728,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.856,0.556,0.11,0.2,0.2,0,0,0,0,0,0,0.294,1
1,0.552,0.173,0.26,0.26,0,0,0,0,0,0,0.325,1
0.811,0.55,0.214,0.275,0.275,0,0,0,0,0,0,0.188,1
0.667,0.552,0.207,0.242,0.242,0,0,0,0,0,0,0.0451,1
0.75,0.55,0.268,0.262,0.262,0,0,0,0,0,0,0.451,1
0.667,0.552,0.274,0.238,0.238,0,0,0,0,0,0,0.271,1
0.667,0.564,0.185,0.161,0.161,0,0,0,0,0,0,0.361,1
0.667,0.578,0.169,0.145,0.145,0,0,0,0,0,0.233,0.0902,1
0.667,0.592,0.186,0.156,0.156,0,0,0,0,0,0,0,1
0.856,0.646,0.487,0.335,0.335,0,0,0,0,0,0,0.18,1
1,0.651,0.728,0.458,0.458,0,0,0,0,0,0,0.135,1
1,0.628,0.871,0.579,0.579,0,0,0,0,0,0,0.122,1
1,0.579,0.686,0.582,0.582,0,0,0,0,0,0,0.301,1
1,0.541,0.391,0.414,0.414,0,0,0,0,0,0,0,1
1,0.536,0.14,0.168,0.168,0,0,0,0,0,0,0,1
1,0.56,0.032,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.556,0.0405,0.144,0.144,0,0,0,0,0,0,0.316,1
0.728,0.563,0.0235,0.0712,0.0712,0,0,0,0,0,0,0,-0.217
0.772,0.559,0.0814,0.153,0.153,0,0,0,0,0,0,0.331,-0.217
1,0.545,0.251,0.365,0.365,0,0,0,0,0,0,0.313,1
1,0.545,0.279,0.35,0.35,0,0,0,0,0,0,0.776,1
1,0.545,0.301,0.337,0.337,0,0,0,0,0,0,0.409,1
1,0.545,0.35,0.332,0.332,0,0,0,0,0,0,0.669,1
0.978,0.545,0.393,0.325,0.325,0,0,0,0,0,0,0.644,1
0.667,0.566,0.303,0.238,0.238,0,0,0,0,0,0,0.553,1
0.667,0.59,0.32,0.24,0.24,0,0,0,0,0,0,0.0902,1
0.667,0.616,0.332,0.248,0.248,0,0,0,0,0,0,0.337,1
0.667,0.628,0.382,0.271,0.271,0,0,0,0,0,0,0.18,1
0.667,0.622,0.492,0.322,0.322,0,0,0,0,0,0,0.0902,1
0.583,0.602,0.514,0.357,0.357,0,0,0,0,0,0,0.135,1
0.667,0.575,0.565,0.491,0.491,0,0,0,0,0,0,0,1
0.939,0.528,0.528,0.554,0.554,0.611,0.817,0,0,0,0,0,1
1,0.512,0.225,0.25,0.25,0.246,0.117,0,0,0,0,0,1
1,0.56,0.0312,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.533,0.0312,0.119,0.119,0,0,0.313,0.263,0.567,0,0.315,1
1,0.51,0.0719,0.322,0.322,0,0,0.673,0,0.4,0.233,0.283,1
1,0.536,0.0989,0.394,0.394,0,0,0.485,0,0,0,0.422,1
0.811,0.549,0.0992,0.324,0.324,0,0,0.546,0,0,0,0.135,-0.567
0.667,0.552,0.0981,0.264,0.264,0,0,0.722,0,0,0,0,-0.3
0.667,0.552,0.109,0.255,0.255,0,0,0.424,0,0,0,0,0
0.667,0.552,0.118,0.246,0.246,0,0,0.639,0,0,0,0.0451,0
0.667,0.552,0.127,0.239,0.239,0,0,0.445,0,0,0.233,0,0
0.667,0.552,0.14,0.238,0.238,0,0,0.661,0,0,0,0.271,-0.433
0.856,0.556,0.19,0.291,0.291,0,0,0.379,0,0,0,0.236,-0.433
0.894,0.579,0.224,0.303,0.303,0,0,0.699,0,0,0,0.192,-0.0833
0.939,0.603,0.215,0.244,0.244,0,0,0.44,0,0,0,0.316,-0.0667
1,0.624,0.272,0.258,0.258,0,0,0,0,0,0,0,1
1,0.627,0.369,0.294,0.294,0,0,0,0,0,0,0.0451,1
1,0.615,0.491,0.359,0.359,0,0,0,0,0,0,0.0902,1
1,0.592,0.472,0.374,0.374,0,0,0,0,0,0,0,1
1,0.566,0.193,0.206,0.206,0,0,0,0,0,0,0.226,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.533,0.0312,0.119,0.119,0,0,0,0,0,0,0.387,1
0.728,0.541,0.0389,0.162,0.162,0,0,0,0,0,0,0.316,-0.817
0.478,0.56,0.0272,0.1,0.1,0,0,0,0,0,0,0,-0.133
0.333,0.559,0.0448,0.141,0.141,0,0,0,0,0,0,0.284,0
0.333,0.558,0.0572,0.157,0.157,0,0,0,0,0,0,0.552,0
0.333,0.558,0.0625,0.153,0.153,0,0,0,0,0,0,0.267,0
0.144,0.562,0.0379,0.093,0.093,0,0,0,0,0,0,0.172,-0.25
0.106,0.563,0.0355,0.0799,0.0799,0,0,0,0,0,0,0.278,-0.683
0.417,0.557,0.0934,0.167,0.167,0,0,0.361,0.263,0.233,0,0.357,-0.317
0.333,0.561,0.0835,0.144,0.144,0,0,0.381,0,0,0,0,-0.0833
0.333,0.571,0.0954,0.145,0.145,0,0,0.419,0,0,0,0.271,0
0.522,0.597,0.175,0.202,0.202,0,0,0.402,0,0,0.233,0.18,-0.4
0.667,0.624,0.272,0.258,0.258,0,0,0.306,0,0,0,0.226,1
0.667,0.627,0.369,0.294,0.294,0,0,0,0,0,0,0,1
0.667,0.615,0.491,0.359,0.359,0,0,0,0,0,0,0,1
0.606,0.587,0.421,0.343,0.343,0,0,0,0,0,0.0667,0.0451,1
1,0.558,0.468,0.471,0.471,0,0,0,0,0,0.4,0.173,1
1,0.539,0.209,0.263,0.263,0,0,0,0,0,0,0.336,1
1,0.553,0.0439,0.0793,0.0793,0,0,0,0,0,0,0.115,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.536,0.021,0.061,0.061,0.272,0.317,0,0,0,0.233,0.435,1
1,0.505,0.0385,0.143,0.143,0.595,0.383,0,0,0,0,0.676,1
0.872,0.529,0.0457,0.198,0.198,0,0,0,0,0,0,0.196,-0.0667
0.333,0.563,0.0265,0.0862,0.0862,0,0,0,0,0,0,0.159,-0.983
0.333,0.558,0.0507,0.162,0.162,0,0,0,0,0,0,0.0902,0
0.333,0.558,0.0572,0.157,0.157,0,0,0,0,0,0,0,0
0.333,0.558,0.0625,0.153,0.153,0,0,0,0,0,0,0,0
0.333,0.558,0.0672,0.148,0.148,0,0,0,0,0,0,0.135,0
0.333,0.558,0.0717,0.145,0.145,0,0,0,0,0,0,0,0
0.333,0.558,0.0782,0.144,0.144,0,0,0,0,0,0,0.722,-0.867
0.606,0.558,0.139,0.221,0.221,0,0,0,0,0,0,0.0451,-0.183
0.856,0.582,0.222,0.293,0.293,0,0,0,0,0,0,0.309,1
1,0.622,0.314,0.34,0.34,0,0,0,0,0,0,0.156,1
1,0.653,0.399,0.362,0.362,0.211,0.317,0,0,0,0,0.0902,1
1,0.658,0.546,0.415,0.415,0.906,0.617,0,0,0,0.233,0.226,1
1,0.641,0.729,0.514,0.514,0.766,0,0.688,0.526,0.233,0,0.0902,1
1,0.606,0.824,0.645,0.645,0,0,0.502,0,0,0,0,1
1,0.558,0.516,0.513,0.513,0,0,0.373,0,0,0,0.0902,1
1,0.535,0.248,0.306,0.306,0,0,0,0,0,0,0,1
1,0.535,0.0672,0.104,0.104,0,0,0,0,0,0,0.408,1
1,0.534,0.0341,0.0693,0.0693,0,0,0,0,0,0,0.275,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.555,0.0189,0.0589,0.0589,0,0,0,0,0,0,0.266,1
1,0.535,0.0274,0.0967,0.0967,0,0,0,0,0,0.233,0.315,1
1,0.53,0.0523,0.226,0.226,0,0,0,0,0,0,0.313,1
0.811,0.543,0.0777,0.308,0.308,0,0,0,0,0,0,0.641,1
0.561,0.554,0.0728,0.24,0.24,0,0,0,0,0,0,0.0997,-0.317
0.0833,0.564,0.0235,0.07,0.07,0,0,0,0,0,0,0.0945,-0.483
0.439,0.561,0.0479,0.113,0.113,0,0,0,0,0,0,0,0
0.561,0.554,0.101,0.215,0.215,0,0,0,0,0,0.233,0.18,0
0.333,0.558,0.0717,0.145,0.145,0,0,0,0,0,0,0,0
0.333,0.558,0.0782,0.144,0.144,0,0,0,0,0,0,0,-0.617
0.606,0.558,0.139,0.221,0.221,0,0,0,0,0,0,0.272,-0.183
0.667,0.577,0.175,0.239,0.239,0,0,0,0,0,0.0667,0.226,1
0.939,0.619,0.297,0.323,0.323,0,0,0,0,0,0.167,0.0451,1
1,0.653,0.399,0.362,0.362,0,0,0,0,0,0,0.0902,1
1,0.649,0.476,0.371,0.371,0,0,0,0,0,0,0.0451,1
1,0.615,0.491,0.359,0.359,0,0,0,0,0,0,0.0451,1
1,0.593,0.555,0.446,0.446,0,0,0,0,0,0,0.0902,1
1,0.563,0.419,0.417,0.417,0,0,0,0,0,0,0,1
1,0.558,0.0832,0.124,0.124,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.538,0.0205,0.0591,0.0591,0,0,0,0,0,0,0.321,1
1,0.519,0.0348,0.131,0.131,0,0,0,0,0,0,0.144,1
0.978,0.526,0.0537,0.235,0.235,0,0,0,0,0,0,0.668,1
0.561,0.555,0.0438,0.165,0.165,0,0,0,0,0,0,0.159,-0.317
0.333,0.558,0.0507,0.162,0.162,0,0,0,0,0,0,0.18,-0.95
0.417,0.557,0.067,0.184,0.184,0,0,0,0,0,0.317,0.243,0
0.333,0.558,0.0625,0.153,0.153,0,0,0,0,0,0.15,0.0451,0
0.333,0.558,0.0672,0.148,0.148,0,0,0,0,0,0,0.226,0
0.228,0.56,0.0525,0.115,0.115,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.106,0.57,0.0455,0.0803,0.0803,0,0,0,0,0,0.233,0.0902,-0.833
0.522,0.597,0.175,0.202,0.202,0,0,0.538,0.263,0.233,0,0,-0.433
0.772,0.634,0.321,0.294,0.294,0,0,0.76,0,0,0,0.0902,1
1,0.658,0.546,0.415,0.415,0,0,0.668,0,0,0,0.0451,1
1,0.634,0.642,0.456,0.456,0,0,0.213,0,0,0,0.0451,1
1,0.593,0.555,0.446,0.446,0,0,0,0,0,0,0.0902,1
1,0.559,0.458,0.459,0.459,0,0,0,0,0,0,0.0801,1
1,0.546,0.142,0.189,0.189,0,0,0,0,0,0,0,1
1,0.56,0.0287,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.559,0.032,0.108,0.108,0,0,0,0,0,0,0.0451,1
0.667,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
0.667,0.559,0.0726,0.139,0.139,0,0,0,0,0,0,0.0902,1
0.939,0.553,0.161,0.24,0.24,0,0,0,0,0,0,0.347,1
0.978,0.547,0.259,0.324,0.324,0,0,0.22,0.263,0.0667,0,0.344,-0.0667
0.394,0.557,0.129,0.164,0.164,0,0,0.309,0,0.9,0,0.18,-0.383
0.606,0.553,0.222,0.221,0.221,0,0,0,0,0,0,0.135,0
0.689,0.557,0.176,0.167,0.167,0,0,0,0,0,0,0.0902,-0.433
1,0.567,0.421,0.315,0.315,0,0,0,0,0,0,0.226,1
1,0.603,0.471,0.335,0.335,0,0,0,0,0,0,0.226,1
1,0.642,0.489,0.347,0.347,0,0,0,0,0,0,0.135,1
0.894,0.639,0.445,0.31,0.31,0,0,0,0,0,0,0.406,-0.317
0.667,0.594,0.255,0.186,0.186,0,0,0,0,0,0,0,-0.15
0.667,0.586,0.303,0.226,0.226,0,0,0,0,0,0,0.135,0
0.689,0.57,0.31,0.286,0.286,0,0,0,0,0,0,0,-0.467
1,0.537,0.433,0.457,0.457,0,0,0,0,0,0,0,1
1,0.515,0.194,0.219,0.219,0,0,0,0,0,0,0,1
1,0.56,0.032,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.551,0.0204,0.061,0.061,0,0,0,0,0,0,0.229,1
0.867,0.545,0.0214,0.0664,0.0664,0,0,0,0,0,0,0.368,1
0.667,0.56,0.0294,0.0956,0.0956,0,0,0,0,0,0.233,0,-0.183
0.717,0.553,0.0615,0.18,0.18,0,0,0,0,0,0,0.0451,-0.183
0.7,0.556,0.0791,0.171,0.171,0,0,0,0,0,0,0.135,-0.25
0.5,0.561,0.0538,0.102,0.102,0,0,0,0,0,0.15,0,-0.25
0.667,0.557,0.102,0.15,0.15,0,0,0,0,0,0.0833,0.226,1
0.667,0.557,0.11,0.145,0.145,0,0,0,0,0,0,0.0451,1
0.667,0.557,0.122,0.142,0.142,0,0,0,0,0,0,0,1
0.667,0.557,0.14,0.141,0.141,0,0,0,0,0,0,0.226,1
0.667,0.56,0.155,0.142,0.142,0,0,0,0,0,0,0.0902,1
0.667,0.576,0.3,0.225,0.225,0.609,0.45,0,0,0,0,0.451,1
0.8,0.613,0.392,0.278,0.278,0.841,0,0,0,0,0.4,0.0451,1
0.867,0.637,0.453,0.314,0.314,0.818,0,0,0,0,0.0667,0,1
0.667,0.623,0.442,0.294,0.294,0,0,0,0,0,0,0.361,1
0.667,0.611,0.551,0.363,0.363,0,0,0,0,0,0,0.0451,1
0.967,0.596,0.841,0.632,0.632,0,0,0,0,0,0,0,1
1,0.546,0.706,0.662,0.662,0,0,0,0,0,0,0,1
1,0.52,0.296,0.325,0.325,0,0,0,0,0,0,0.253,1
1,0.508,0.12,0.147,0.147,0,0,0,0,0,0,0.135,1
1,0.508,0.0505,0.087,0.087,0,0,0,0,0,0,0,1
1,0.531,0.0225,0.0558,0.0558,0,0,0,0,0,0,0.0902,1
1,0.531,0.0173,0.0501,0.0501,0,0,0,0,0,0,0.0451,1
1,0.542,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.548,0.0205,0.0637,0.0637,0,0,0,0,0,0,0.0964,-0.317
0.667,0.561,0.0243,0.0861,0.0861,0,0,0,0,0,0,0.207,-1
0.667,0.551,0.0542,0.199,0.199,0,0,0,0,0,0,0.126,-0.183
0.667,0.549,0.0854,0.27,0.27,0,0,0,0,0,0,0.0451,0
0.394,0.555,0.0645,0.174,0.174,0,0,0.0887,0.0702,0,0,0.271,0
0.333,0.557,0.0627,0.15,0.15,0,0,0.664,0.474,0.45,0,0.0902,0
0.144,0.561,0.038,0.0919,0.0919,0,0,0.159,0,0,0,0.0451,0
0.106,0.562,0.0356,0.0791,0.0791,0,0,0,0,0,0,0,0
0.439,0.554,0.0989,0.17,0.17,0,0,0,0,0,0,0.18,0
0.667,0.554,0.151,0.233,0.233,0,0,0,0,0,0,0,-0.55
0.689,0.575,0.181,0.24,0.24,0,0,0,0,0,0,0.317,-0.933
1,0.618,0.315,0.333,0.333,0,0,0,0,0,0,0.609,1
1,0.648,0.401,0.355,0.355,0,0,0.0443,0.0702,0,0.233,0.0902,1
1,0.653,0.548,0.409,0.409,0,0,0.448,0.193,0.45,0,0.154,1
1,0.636,0.731,0.508,0.508,0,0,0.138,0,0,0,0.181,1
1,0.602,0.744,0.567,0.567,0,0,0,0,0,0,0.229,1
1,0.555,0.47,0.467,0.467,0,0,0,0,0,0,0.108,1
1,0.537,0.21,0.262,0.262,0,0,0,0,0,0,0.174,1
1,0.534,0.0673,0.104,0.104,0,0,0,0,0,0,0.101,1
1,0.531,0.0347,0.0699,0.0699,0,0,0,0,0,0,0.163,1
0.728,0.559,0.0178,0.0517,0.0517,0,0,0,0,0,0,0.17,1
